nombre_carrera,fecha,categoria,n_masculino,n_femenino,n_desconocido,n_total,categoria_genero
III CASTRO TRAIL (Barbadás),2018-05-06,TRAIL LARGO (24 km),80,13,0,93,mixto
III CIRCUITO CORRENDO POR OURENSE - O COUTO ADULTOS,2013-05-25,PROBA ABSOLUTA. DISTANCIA: 5700 M,0,0,0,0,mixto
III CIRCUITO CORRENDO POR OURENSE - O COUTO MENORES,2013-05-25,BENXAMIN E ALEVIN. DISTANCIA: 1400 M,0,0,0,0,mixto
III CIRCUITO CORRENDO POR OURENSE - O COUTO MENORES,2013-05-25,INFANTIL E CADETE. DISTANCIA: 1900 M,0,0,0,0,mixto
"III CIRCUITO DE CARREIRAS POPULARES ""CORUÑA CORRE""",2014-01-01,"III CIRCUITO DE CARREIRAS POPULARES ""CORUÑA CORRE""",272,66,0,338,mixto
III CORRENDO POR OURENSE 2013 - CARREIRA DO VINTEUN,2013-04-28,PROBA ABSOLUTA. DISTANCIA: 6000 M,0,0,0,0,mixto
III CORRENDO POR OURENSE 2013- CARREIRA DO VINTEUN. MENORES,2013-04-28,BENXAMIN E ALEVIN. DISTANCIA: 1500 M,0,0,0,0,mixto
III CORRENDO POR OURENSE 2013- CARREIRA DO VINTEUN. MENORES,2013-04-28,INFANTIL E CADETE. DISTANCIA: 2400 M,0,0,0,0,mixto
III CORRENDO POR OURENSE. CARREIRA DA PONTE 2013,2013-07-20,PROBA ABSOLUTA. DISTANCIA: 5250 M,0,0,0,0,mixto
III CORRENDO POR OURENSE. CARREIRA DA PONTE. MENORES 2013,2013-07-20,BENXAMIN E ALEVIN. DISTANCIA: 1000 M,0,0,0,0,mixto
III CORRENDO POR OURENSE. CARREIRA DA PONTE. MENORES 2013,2013-07-20,INFANTIL E CADETE. DISTANCIA: 1750 M,0,0,0,0,mixto
III CORRENDO POR OURENSE. CARREIRA DA ZONA UNIVERSITARIA 2013,2013-09-29,PROBA ABSOLUTA. DISTANCIA: 6400 M,0,0,0,0,mixto
III CORRENDO POR OURENSE. CARREIRA DA ZONA UNIVERSITARIA 2013. BENXAMIN E ALEVIN,2013-09-29,BENXAMIN E ALEVIN. DISTANCIA: 1000 M,0,0,0,0,mixto
III CORRENDO POR OURENSE. CARREIRA DA ZONA UNIVERSITARIA 2013. INFANTIL E CADETE,2013-09-29,INFANTIL E CADETE. DISTANCIA: 3200 M,0,0,0,0,mixto
III CORRENDO POR OURENSE. NOCTURNA DE CORPUS 2013,2013-06-29,PROBA ABSOLUTA. DISTANCIA: 6500 M,0,0,0,0,mixto
III CORRENDO POR OURENSE. NOCTURNA DE CORPUS 2013. MENORES,2013-06-29,BENXAMIN E ALEVIN. DISTANCIA: 1000 M,0,0,0,0,mixto
III CORRENDO POR OURENSE. NOCTURNA DE CORPUS 2013. MENORES,2013-06-29,INFANTIL E CADETE. DISTANCIA: 1900 M,0,0,0,0,mixto
III CORRENDO POR VIGO,2014-01-12,PRUEBA ABSOLUTA. DISTANCIA: 9900 M,0,0,0,0,mixto
III CP 10KM CONCELLO DE CARBALLO,2013-06-16,ADULTOS. DISTANCIA: 10000 M,0,0,0,0,mixto
III CP TORRE DE HERCULES. I TROFEO JOSE ANTONIO VARELA CALVIÑO,2013-02-03,BENJAMIN Y ALEVIN . DISTANCIA: 700 M,0,0,0,0,mixto
III CP TORRE DE HERCULES. I TROFEO JOSE ANTONIO VARELA CALVIÑO,2013-02-03,"INFANTIL, CADETE Y JUVENIL . DISTANCIA: 1500 M",0,0,0,0,mixto
III CP TORRE DE HERCULES. I TROFEO JOSE ANTONIO VARELA CALVIÑO,2013-02-03,"INFANTIL, CADETE Y JUVENIL . DISTANCIA: 3000 M",0,0,0,0,mixto
III CP TORRE DE HERCULES. I TROFEO JOSE ANTONIO VARELA CALVIÑO,2013-02-03,PRUEBA ABSOLUTA. DISTANCIA: 7000 M,0,0,0,0,mixto
III CROSS OS CASTROS (CANGAS DE FOZ),2022-11-06,ABSOLUTA (2006 e anteriores),69,19,0,88,mixto
III CROSS OS CASTROS (CANGAS DE FOZ),2022-11-06,ALEVIN (2011-2012),17,14,0,31,mixto
III CROSS OS CASTROS (CANGAS DE FOZ),2022-11-06,BENXAMIN (2013-2014),23,15,0,38,mixto
III CROSS OS CASTROS (CANGAS DE FOZ),2022-11-06,CADETE (2007-2008),3,5,0,8,mixto
III CROSS OS CASTROS (CANGAS DE FOZ),2022-11-06,INFANTIL (2009-2010),14,22,0,36,mixto
III CROSS PONTE ROMANA. HOMENAJE A TITO MARGARIDE,2018-11-25,ABSOLUTA Y SUB23 FEM,0,18,0,18,mixto
III CROSS PONTE ROMANA. HOMENAJE A TITO MARGARIDE,2018-11-25,ABSOLUTA Y SUB23 MASC,45,0,0,45,mixto
III CROSS PONTE ROMANA. HOMENAJE A TITO MARGARIDE,2018-11-25,CUADRO DE HONOR,0,0,0,0,mixto
III CROSS PONTE ROMANA. HOMENAJE A TITO MARGARIDE,2018-11-25,POPULAR MIXTA,63,33,0,96,mixto
III CROSS PONTE ROMANA. HOMENAJE A TITO MARGARIDE,2018-11-25,SUB-10 MIXTA 2010-11-12-13 (benjamín y prebenjamín),36,36,0,72,mixto
III CROSS PONTE ROMANA. HOMENAJE A TITO MARGARIDE,2018-11-25,SUB-12 FEM 2008-09 (alevín),0,46,0,46,mixto
III CROSS PONTE ROMANA. HOMENAJE A TITO MARGARIDE,2018-11-25,SUB-12 MASC 2008-09 (alevín),30,0,0,30,mixto
III CROSS PONTE ROMANA. HOMENAJE A TITO MARGARIDE,2018-11-25,SUB-14 FEM 2006-07 (infantil),0,41,0,41,mixto
III CROSS PONTE ROMANA. HOMENAJE A TITO MARGARIDE,2018-11-25,SUB-14 MASC 2006-07 (infantil),38,0,0,38,mixto
III CROSS PONTE ROMANA. HOMENAJE A TITO MARGARIDE,2018-11-25,SUB-16 FEM 2004-05 (cadete),0,30,0,30,mixto
III CROSS PONTE ROMANA. HOMENAJE A TITO MARGARIDE,2018-11-25,SUB-16 MASC y SUB-18 MASC,42,0,0,42,mixto
III CROSS PONTE ROMANA. HOMENAJE A TITO MARGARIDE,2018-11-25,"SUB-18 FEM, SUB-20 FEM y MÁSTER FEM",0,27,0,27,mixto
III CROSS PONTE ROMANA. HOMENAJE A TITO MARGARIDE,2018-11-25,SUB-20 MASC y MÁSTER MASC,52,0,0,52,mixto
III Carreira 5K/10k Nocturna Burela Bonita,2018-07-21,CARREIRA 10K,110,23,0,133,mixto
III Carreira 5K/10k Nocturna Burela Bonita,2018-07-21,CARREIRA 5K,39,22,0,61,mixto
III Carreira 5K/10k Nocturna Burela Bonita,2018-07-21,SUB 10 (2009-2010),11,4,0,15,mixto
III Carreira 5K/10k Nocturna Burela Bonita,2018-07-21,SUB 12 (2007-2008),1,4,0,5,mixto
III Carreira 5K/10k Nocturna Burela Bonita,2018-07-21,SUB 14 (2005-2006)/ SUB 16 (2003-2004),8,7,0,15,mixto
III Carreira ABANCA Nocturna solidaria das Festas de Lalín,2018-09-21,ADULTOS (2002 E ANTERIORES),125,38,0,163,mixto
III Carreira Pedestre Concello de Muxía,2016-07-10,ABSOLUTA 10K (1998 E ANTERIORES),125,22,0,147,mixto
III Carreira Pedestre Concello de Muxía,2016-07-10,ABSOLUTA 3K CONTRA O CANCRO (1998 E ANOS ANTERIORES),32,23,0,55,mixto
III Carreira Pedestre Concello de Muxía,2016-07-10,BENXAMIN - ALEVIN (2005-2008),24,20,0,44,mixto
III Carreira Pedestre Concello de Muxía,2016-07-10,INFANTIL - CADETE - XUVENIL (1999-2004),18,11,0,29,mixto
III Carreira Pedestre Concello de Zas,2016-06-04,ABSOLUTA 10K (1998 E ANTERIORES),152,18,0,170,mixto
III Carreira Pedestre Concello de Zas,2016-06-04,ABSOLUTA 3K CONTRA O CANCRO (1998 E ANOS ANTERIORES),26,35,0,61,mixto
III Carreira Pedestre Concello de Zas,2016-06-04,BENXAMÍN (2007-2008) - ALEVIN (2005-2006),28,31,0,59,mixto
III Carreira Pedestre Concello de Zas,2016-06-04,"INFANTIL (2004-2003), CADETE (2002-2001) E XUVENIL (2000-1999)",20,23,0,43,mixto
III Carreira Pedestre Monte Porreiro - Gran Premio U.N.E.D.,2015-04-12,Absoluta solo CCCP (8000 M),240,46,0,286,mixto
III Carreira Pedestre Monte Porreiro - Gran Premio U.N.E.D.,2015-04-12,Absoluta solo CCCP (8000 M) [Compensada],240,46,0,286,mixto
III Carreira Pedestre Monte Porreiro - Gran Premio U.N.E.D.,2015-04-12,Absoluta todos (8000 M),348,74,0,422,mixto
III Carreira Pedestre Monte Porreiro - Gran Premio U.N.E.D.,2015-04-12,Parexas Monte Porreiro,0,0,0,0,mixto
III Carreira Popular de Taboada Entre pazos e carballos,2014-09-20,PRUEBA DE 7.500 M. DISTANCIA: 7500 M,0,0,0,0,mixto
III Cross Comarcal “A Mariña Lucense”,2019-01-20,ABSOLUTA,37,8,0,45,mixto
III D3SAFIO42 15k NOCTURNA DE OURENSE BANCO MEDIOLANUM,2016-05-14,PROBA ABSOLUTA (2000 E ANOS ANTERIORES),228,45,0,273,mixto
III D3SAFIO42 6K CASTELO DE MACEDA,2016-05-14,PROBA ABSOLUTA (2000 E ANOS ANTERIORES),141,30,0,171,mixto
III D3SAFIO42 MEDIA MARATON DE ALLARIZ,2016-05-15,PROBA ABSOLUTA (2000 E ANOS ANTERIORES),167,13,0,180,mixto
III DESAFÍO TOVAR - CADEIRA,2019-09-08,ABSOLUTA CARREIRA POPULAR (2005 E ANTERIORES),22,11,0,33,mixto
III DESAFÍO TOVAR - CADEIRA,2019-09-08,MARCHA CICLOTURISTA (2004 E ANTERIORES),27,1,0,28,mixto
III DÚATLON MOVÉNDONOS POR POIO,2021-04-18,General,0,0,0,0,mixto
III Dúatlon Concello de Riveira - Memorial Jesús e Vicente,2017-03-05,A,79,0,0,79,mixto
III Dúatlon Concello de Riveira - Memorial Jesús e Vicente,2017-03-05,B,81,0,0,81,mixto
III Dúatlon Concello de Riveira - Memorial Jesús e Vicente,2017-03-05,General,0,26,0,26,mixto
III EDICION 24 HORAS DE VIGO,2016-08-27,EQUIPOS FEMENINOS,0,0,0,0,mixto
III EDICION 24 HORAS DE VIGO,2016-08-27,EQUIPOS MASCULINOS,0,0,0,0,mixto
III EDICION 24 HORAS DE VIGO,2016-08-27,EQUIPOS MIXTOS,0,0,0,0,mixto
III EDICION 24 HORAS DE VIGO,2016-08-27,INDIVIDUAL,0,0,0,0,mixto
III EDICION DE LA CARRERA POPULAR DE LAS BARRANCAS DE SANTALLA,2014-10-12,PROBA ABSOLUTA. DISTANCIA: 15000 M,0,0,0,0,mixto
III EDICIÓN VOLTA A NADO ILLA DE TAMBO-CONCELLO DE POIO,2024-07-28,1.000,43,32,0,75,mixto
III EDICIÓN VOLTA A NADO ILLA DE TAMBO-CONCELLO DE POIO,2024-07-28,4.500,57,23,0,80,mixto
III EDICIÓN VOLTA A NADO ILLA DE TAMBO-CONCELLO DE POIO,2024-07-28,6.000,73,19,0,92,mixto
III EDICIÓN “ NOCTURNA SAN RAMÓN” CARREIRA POPULAR VILALBA 2017,2017-08-19,ABSOLUTA (2001 E ANTERIORES),114,43,0,157,mixto
III ESCALADA MONTE DE A CARBALLEIRA,2016-07-09,BICI DE CARRETERA 4570m,24,4,0,28,mixto
III ESCALADA MONTE DE A CARBALLEIRA,2016-07-09,BTT 3400m,17,2,0,19,mixto
III ESCALADA MONTE DE A CARBALLEIRA,2016-07-09,CARRERA A PIE 3400m,11,2,0,13,mixto
III ESCALADA MONTE DE A CARBALLEIRA,2016-07-09,EQUIPOS III ESCALADA CICLOTURISTA MONTE DE A CARBALLEIRA,0,0,0,0,mixto
III EUROCIDADE10 - 2014,2014-06-08,ADULTOS. DISTANCIA: 10000 M,0,0,0,0,mixto
"III Edición 10k O ROSAL “FEIRA DO VIÑO""",2016-07-17,CARREIRA,179,27,0,206,mixto
III GIJÓN TRAIL 2017,2017-02-26,TRAIL (23 KM Y 2200 M DE DESNIVEL ACUMULADO),375,51,0,426,mixto
III LEGUA MARÍTIMA SOLIDARIA R.S.D. HÍPICA - MALAWI 2013. ABSOLUTA,2013-11-24,PRUEBA ABSOLUTA. DISTANCIA: 7300 M,0,0,0,0,mixto
III LEGUA MARÍTIMA SOLIDARIA R.S.D. HÍPICA - MALAWI 2013. MENORES,2013-11-24,PRUEBA BENJAMIN Y ALEVIN. DISTANCIA: 600 M,0,0,0,0,mixto
III LEGUA MARÍTIMA SOLIDARIA R.S.D. HÍPICA - MALAWI 2013. MENORES,2013-11-24,PRUEBA INFANTIL Y CADETE. DISTANCIA: 1500 M,0,0,0,0,mixto
III LEGUA Y MEDIA NOCTURNA DE BENAVIDES 2012,2012-09-08,Prueba Absoluta. Distancia: 8350 m,0,0,0,0,mixto
III MARATON ATLÁNTICA CORUÑA42. 10 KM,2014-04-27,CARRERA 10 KM. DISTANCIA: 10000 M,0,0,0,0,mixto
III MARATON ATLÁNTICA CORUÑA42. MARATON,2014-04-27,MARATON POPULAR Y CAMPEONATO. DISTANCIA: 42195 M,0,0,0,0,mixto
III MEDIA MARATON GIJON 2013,2013-05-04,PRUEBA ABSOLUTA. DISTANCIA: 21097 M,0,0,0,0,mixto
III MEDIA MARATON GIJON 2013,2013-05-04,PRUEBA EN VEHICULO ADAPTADO. DISTANCIA: 21097 M,0,0,0,0,mixto
III MEDIA MARATON RIBADEO – AS CATEDRAIS,2016-09-10,MEDIO MARATON,625,106,0,731,mixto
III MEDIO MARATON CORUÑA21 2011,2011-05-15,PROBA POPULAR. DISTANCIA: 21097 M,0,0,0,0,mixto
III MEDIO MARATON PETIN 2012,2012-09-01,"CTO. GALEGO JUNIOR, PROMESA, ABSOLUTO E VETERANO DE MEDIO MARATON. Distancia: 21097 m",0,0,0,0,mixto
III MEDIO MARATON PETIN 2012,2012-09-01,PROBA POPULAR. Distancia: 21097 m,0,0,0,0,mixto
III MEMORIAL MANUEL BERGUEIRO A ESTRADA 2013,2013-09-08,ADULTOS. DISTANCIA: 10000 M,0,0,0,0,mixto
III NIGHT TRAIL QUIROGA,2018-07-07,NIGHT TRAIL 10km (ANDAINA y TRAIL),80,83,0,163,mixto
III NIGHT TRAIL QUIROGA,2018-07-07,NIGHT TRAIL 21 Km (solo TRAIL),36,8,0,44,mixto
III OKTOBERBIKE CAMPELO 2019,2019-06-09,Ruta corta 30 Km,57,4,0,61,mixto
III OKTOBERBIKE CAMPELO 2019,2019-06-09,Ruta corta 30 km (bici eléctrica),4,0,0,4,mixto
III OKTOBERBIKE CAMPELO 2019,2019-06-09,Ruta longa (bici eléctrica),10,0,0,10,mixto
III OKTOBERBIKE CAMPELO 2019,2019-06-09,Ruta longa 55 Km,73,3,0,76,mixto
III SAN SILVESTRE RIALTO A CORUÑA 2012,2012-12-31,Adultos. Distancia: 7700 m,0,0,0,0,mixto
III SAN SILVESTRE RIALTO A CORUÑA 2012,2012-12-31,Carrera,1120,0,0,1120,mixto
III SANCI 5K POPULAR,2025-08-30,ABSOLUTA (2009 e anteriores),51,18,0,69,mixto
III SANCI 5K POPULAR,2025-08-30,SUB10 (2016-2017),7,0,0,7,mixto
III SANCI 5K POPULAR,2025-08-30,SUB10 FEMININO (2016-2017),0,5,0,5,mixto
III SANCI 5K POPULAR,2025-08-30,SUB12 (2014-2015),9,0,0,9,mixto
III SANCI 5K POPULAR,2025-08-30,SUB12 FEMININO (2014-2015),0,7,0,7,mixto
III SANCI 5K POPULAR,2025-08-30,SUB14 (2012-2013),6,0,0,6,mixto
III SANCI 5K POPULAR,2025-08-30,SUB14 FEMININA (2012-2013),0,6,0,6,mixto
III SANCI 5K POPULAR,2025-08-30,SUB16 (2010-2011),3,6,0,9,mixto
III SANITAS MARCA RUNNING SERIES DE GIJÓN. COMPLETA,2014-10-19,CLASIFICACIÓN COMPLETA. DISTANCIA: 10000 M,0,0,0,0,mixto
III TRAIL A FUME DE CAROZO 2025,2025-06-08,TRAIL 16K (Desnivel +600),73,23,0,96,mixto
III TRAIL A FUME DE CAROZO 2025,2025-06-08,TRAIL 25K (Desnivel +1000),20,6,0,26,mixto
III TRAIL AS MINAS DA PONTENOVA,2024-03-24,TRAIL,78,17,0,95,mixto
III TRAIL CONCELLO DE MAÑÓN,2025-10-18,TRAIL 15K,40,13,0,53,mixto
III TRAIL CONCELLO DE MAÑÓN,2025-10-18,TRAIL 21K,54,6,0,60,mixto
III TRAIL COSTA DOCE 2018,2018-01-28,TRAIL INDIVIDUAL,227,26,0,253,mixto
III TRAIL COSTA DOCE 2018,2018-01-28,TRAIL RELEVOS,58,12,0,70,mixto
III TRAIL DA CARIXA,2022-09-11,TRAIL CADETE,3,0,0,3,mixto
III TRAIL DA CARIXA,2022-09-11,TRAIL INDIVIDUAL (2004 e anteriores),98,18,0,116,mixto
III TRAIL DA CARIXA,2022-09-11,TRAIL POR RELEVOS (2004 e anteriores),25,6,0,31,mixto
III TRAIL DO NOCEDO,2024-03-10,EQUIPOS TRAIL DO NOCEDO 2024,0,0,0,0,mixto
III TRAIL DO NOCEDO,2024-03-10,TRAIL (1500m D+),88,15,0,103,mixto
III TRAIL DO NOCEDO,2024-03-10,TRAILIÑO (600m D+),145,80,0,225,mixto
III TRAIL DOS FOUCELLAS,2021-12-12,CURTO (300m desnivel),110,40,0,150,mixto
III TRAIL DOS FOUCELLAS,2021-12-12,LONGO (900m desnivel),49,5,0,54,mixto
III TRAIL E ANDAINA POLAS CABECEIRAS DO ANLLÓNS,2016-03-06,MINI TRAIL 17 KM,214,65,0,279,mixto
III TRAIL E ANDAINA POLAS CABECEIRAS DO ANLLÓNS,2016-03-06,TRAIL 25 KM,181,10,0,191,mixto
III TRAIL MOSTEIRO DE CAAVEIRO,2018-11-18,TRAIL LONGO,183,28,0,211,mixto
III TRAIL MOSTEIRO DE CAAVEIRO,2018-11-18,TRAIL MINI,188,75,0,263,mixto
III TRAIL ORIXES DE MONDARIZ,2019-11-09,MARATON 46KM,46,3,0,49,mixto
III TRAIL ORIXES DE MONDARIZ,2019-11-09,MINITRAIL 14KM,147,54,0,201,mixto
III TRAIL ORIXES DE MONDARIZ,2019-11-09,TRAIL 26KM,96,12,0,108,mixto
III TRAIL RIBEIRA SACRA 2018,2018-10-14,24KM (desnivel positivo de unos 1400 mts),181,52,0,233,mixto
III TRAIL RIBEIRA SACRA 2018,2018-10-14,47KM (desnivel positivo de unos 3000 mts.),94,7,0,101,mixto
III TRAIL RUTA DOS MUÍÑOS DE SAMIEIRA,2016-10-02,ABSOLUTA (1998 ANT.),103,20,0,123,mixto
III TRAIL TRANS SERRA DA GROBA-BAIONA 2015,2015-11-07,EQUIPOS MINI TRAIL SERRA DA GROBA,0,0,0,0,mixto
III TRAIL TRANS SERRA DA GROBA-BAIONA 2015,2015-11-07,EQUIPOS TRAIL SERRA DA GROBA,0,0,0,0,mixto
III TRAIL TRANS SERRA DA GROBA-BAIONA 2015,2015-11-07,MINI TRAIL,170,16,0,186,mixto
III TRAIL TRANS SERRA DA GROBA-BAIONA 2015,2015-11-07,TRAIL,103,5,0,108,mixto
III TRAIL Y ANDAINA DE CELANOVA,2018-09-09,RELEVOS DE PAREJAS (MAYORES DE 18 AÑOS),0,0,0,0,mixto
III TRAIL Y ANDAINA DE CELANOVA,2018-09-09,TRAIL (MAYORES DE 18 AÑOS),105,21,0,126,mixto
III TRAIL “RUTA DOS MUIÑOS” RIOTORTO 2025,2025-05-24,MINITRAIL,39,16,0,55,mixto
III TRAIL “RUTA DOS MUIÑOS” RIOTORTO 2025,2025-05-24,TRAIL,32,7,0,39,mixto
III TRAVESIA A NADO BALARES,2019-07-28,Distancia Corta: 1.600 metros,45,9,0,54,mixto
III TRAVESIA A NADO BALARES,2019-07-28,Distancia Larga: 3.200 metros,73,11,0,84,mixto
III TRAVESIA COSTA SERENA NIGRAN 2012,2012-07-29,TRAVESÍA 3800M. Distancia: 3800 m,0,0,0,0,mixto
III TRAVESIA DO LEREZ CIDADE DE PONTEVEDRA,2025-07-26,BENJAMIN (2014-2015),13,9,0,22,mixto
III TRAVESIA DO LEREZ CIDADE DE PONTEVEDRA,2025-07-26,ELITE (2011 e anteriores),24,21,0,45,mixto
III TRAVESIA DO LEREZ CIDADE DE PONTEVEDRA,2025-07-26,ELITE COPA ESPAÑA,20,15,0,35,mixto
III TRAVESIA DO LEREZ CIDADE DE PONTEVEDRA,2025-07-26,ELITE CTO. GALEGO AUGAS ABERTAS,15,13,0,28,mixto
III TRAVESIA DO LEREZ CIDADE DE PONTEVEDRA,2025-07-26,MASTER (2005 e anteriores),56,31,0,87,mixto
III TRAVESIA DO LEREZ CIDADE DE PONTEVEDRA,2025-07-26,MASTER COPA ESPAÑA,42,25,0,67,mixto
III TRAVESIA DO LEREZ CIDADE DE PONTEVEDRA,2025-07-26,MASTER CTO. GALEGO AUGAS ABERTAS,18,15,0,33,mixto
III TRAVESIA DO LEREZ CIDADE DE PONTEVEDRA,2025-07-26,POPULAR (2007 e anteriores),25,9,0,34,mixto
III TRAVESIA DO LEREZ CIDADE DE PONTEVEDRA,2025-07-26,PREBENXAMIN (2016-2021),6,3,0,9,mixto
III TRAVESIA DO LEREZ CIDADE DE PONTEVEDRA,2025-07-26,PROMOCION INFANTIL ALEVIN,25,18,0,43,mixto
III TRAVESÍA A NADO CIDADE DE LUGO,2015-07-26,MINIUS DE 4000 METROS (NACIDOS/AS EN 2001 Y AÑOS ANTERIORES),35,21,0,56,mixto
III TRAVESÍA A NADO CIDADE DE LUGO,2015-07-26,TRAVESÍA DE 1500 METROS (NACIDOS/AS EN 2004 Y AÑOS ANTERIORES),46,27,0,73,mixto
III TRAVESÍA A NADO CONCELLO DE POIO,2018-08-05,MENORES A,11,4,0,15,mixto
III TRAVESÍA A NADO CONCELLO DE POIO,2018-08-05,MENORES B,3,4,0,7,mixto
III TRAVESÍA A NADO CONCELLO DE POIO,2018-08-05,PROBA ABSOLUTA (2000 E ANTERIORES),65,14,0,79,mixto
III TRAVESÍA A NADO ENTRE CAMARIÑAS E MUXÍA “A FAVOR DOS E DAS REFUXIADOS E REFUXIADAS”,2018-07-07,TRAVESÍA,83,17,0,100,mixto
III TRAVESÍA DE AGUAS ABIERTAS EMBALSE DE RIAÑO,2025-07-20,1500m,52,45,0,97,mixto
III TRAVESÍA DE AGUAS ABIERTAS EMBALSE DE RIAÑO,2025-07-20,3500m,45,30,0,75,mixto
III TRAVESÍA DE AGUAS ABIERTAS EMBALSE DE RIAÑO,2025-07-20,400m,22,14,0,36,mixto
III TRAVESÍA DE AGUAS ABIERTAS EMBALSE DE RIAÑO,2025-07-20,7000m,17,9,0,26,mixto
III TRAVESÍA DE AGUAS ABIERTAS EMBALSE DE RIAÑO,2025-07-20,800m,21,22,0,43,mixto
III TRAVESÍA DE AGUAS ABIERTAS EMBALSE DE RIAÑO,2025-07-20,RELEVO (2X3500m),8,2,0,10,mixto
III TRAVESÍA DO CANEIRO - CLUB FLUVIAL DE LUGO,2019-08-31,TRAVESÍA CIRCUITO GALLEGO DE AGUAS ABIERTAS,22,15,0,37,mixto
III TRAVESÍA DO CANEIRO - CLUB FLUVIAL DE LUGO,2019-08-31,TRAVESÍA CORTA (2009 Y AÑOS ANT.),22,14,0,36,mixto
III TRAVESÍA DO CANEIRO - CLUB FLUVIAL DE LUGO,2019-08-31,TRAVESÍA LARGA (2005 Y AÑOS ANT.),26,21,0,47,mixto
III Trail Monte Aloia,2018-04-29,15 km con 800m de desnivel positivo,104,30,0,134,mixto
III Trail Monte Aloia,2018-04-29,25 km con 1400m de desnivel positivo,79,5,0,84,mixto
III Tríatlon Boamorte Bikes Sanxenxo 2018,2018-09-16,General,0,0,0,0,mixto
III Tríatlon Concello de Cambados,2018-06-16,General,159,18,0,177,mixto
III Tríatlon Concello de Negreira,2018-06-09,General,0,0,0,0,mixto
III Tríatlon Concello de Negreira,2018-06-09,Relevos,0,0,0,0,mixto
III Tríatlon Concello de Rianxo,2019-09-07,General,0,0,0,0,mixto
III Tríatlon Desafío Islas Cíes,2015-09-27,Triatlón,376,29,0,405,mixto
III URBAN TRAIL NIGHT EUROCIDADE (Valença de Minho - Tui),2018-11-03,URBAN TRAIL NIGHT,218,62,0,280,mixto
III URBAN TRAIL NIGHT PONTEVEDRA,2019-03-16,URBAN TRAIL NIGHT,264,50,0,314,mixto
III Vertiatlon Solidario Baiona,2017-09-16,ABSOLUTA,0,136,0,136,mixto
III XOVE COSTA TRAIL 2022,2022-03-20,XCT18K,149,44,0,193,mixto
III XOVE COSTA TRAIL 2022,2022-03-20,XCT35K (desnivel + acumulado de 1300m aprox),38,4,0,42,mixto
III Ácuatlon Concello de Poio,2019-09-08,General,0,0,0,0,mixto
III Ácuatlon Concello de Poio,2019-09-08,PTS4,0,0,0,0,mixto
INTERRUNNING - CONCELLO DE PORRIÑO 2015,2015-03-15,ALEVIN (2004 - 2005),32,18,0,50,mixto
INTERRUNNING - CONCELLO DE PORRIÑO 2015,2015-03-15,BENJAMINES (2006-2007),27,20,0,47,mixto
INTERRUNNING - CONCELLO DE PORRIÑO 2015,2015-03-15,CARRERA ABSOLUTA (AÑO 1999 Y ANTERIORES),1021,206,0,1227,mixto
INTERRUNNING - CONCELLO DE PORRIÑO 2015,2015-03-15,INFANTIL - CADETE (2000 -2003),25,21,0,46,mixto
INVASIÓN CELESTE | II CARREIRA FUNDACIÓN CELTA DE VIGO 2015,2015-12-08,ABSOLUTA (2000 Y ANTERIORES),608,188,0,796,mixto
INVASIÓN CELESTE | II CARREIRA FUNDACIÓN CELTA DE VIGO 2015,2015-12-08,MENORES (2001 HASTA 2008),142,81,0,223,mixto
IV 10KM CIDADE UNIVERSITARIA - CUVI 2010,2010-03-21,PRUEBA ABIERTA. DISTANCIA: 10000 M,0,0,0,0,mixto
IV 15K NOCTURNA DE OURENSE BANCO MEDIOLANUM 2019,2019-03-23,CARREIRA ABSOLUTA (2003 E ANOS ANT.),352,80,0,432,mixto
IV ACUATLON CONCELLO DE POIO,2021-09-11,General,0,0,0,0,mixto
IV C-TRAIL BRIGANTIA AVENTURA,2018-05-27,TRAIL CORTO (DESNIVEL: 650 m+),185,55,0,240,mixto
IV C-TRAIL BRIGANTIA AVENTURA,2018-05-27,TRAIL LARGO (DESNIVEL: 1100 m+),136,14,0,150,mixto
IV C.P.“MAR DE BOIRO”MEMORIAL PEPE BUCETA 2008,2008-12-21,2º MEMORIAL PEPE BUCETA. Distancia: 8246 m,0,0,0,0,mixto
IV CAMOVI 2014,2014-04-06,MONTES DE VIVEIRO 15K:OPEN. DISTANCIA: 15000 M,0,0,0,0,mixto
IV CAMOVI 2014,2014-04-06,MONTES DE VIVEIRO 40K:OPEN. DISTANCIA: 40000 M,87,4,0,91,mixto
IV CAMOVI 2014 40 KM,2014-04-06,Carrera,91,0,0,91,mixto
IV CAMOVI 2014 COPA GALEGA,2014-04-06,MONTES DE VIVEIRO.PROBA DA COPA GALEGA - FEDERADOS. DISTANCIA: 40000 M,40,2,0,42,mixto
IV CAMPEONATO GALLEGO DE AGUAS ABIERTAS,2020-09-13,1000 METROS ALEVIN,25,16,0,41,mixto
IV CAMPEONATO GALLEGO DE AGUAS ABIERTAS,2020-09-13,"2000 METROS INFANTIL, JUNIOR-1, JUNIOR-2 Y SENIOR",92,71,0,163,mixto
IV CAMPEONATO GALLEGO DE AGUAS ABIERTAS,2020-09-13,2000 METROS MÁSTER,74,31,0,105,mixto
IV CAMPEONATO GALLEGO DE AGUAS ABIERTAS,2020-09-13,EQUIPOS DEPORTISTAS,0,0,0,0,mixto
IV CAMPEONATO GALLEGO DE AGUAS ABIERTAS,2020-09-13,EQUIPOS MASTER,0,0,0,0,mixto
