fuente,nombre_carrera,fecha,dia_semana,distancia,tipo_modalidad,publico,finisher_d,finisher_h,municipio,comarca,provincia,modalidad
iter5,La Serra - Puigverd - 6K,2014-03-02,Domingo,5.0,road running,Absoluta/General,11,13,PUIGVERD,Osona,Girona,RUN_5
iter5,La Serra - Puigverd - 6K,2016-03-06,Domingo,5.0,road running,Absoluta/General,15,20,PUIGVERD,Osona,Girona,RUN_5
iter5,La Serra - Puigverd - 6K,2017-02-05,Domingo,5.0,road running,Absoluta/General,29,36,PUIGVERD,Osona,Girona,RUN_5
iter5,La Serra - Puigverd - 6K,2018-02-04,Domingo,5.0,road running,Absoluta/General,71,48,PUIGVERD,Osona,Girona,RUN_5
iter5,La Serra - Puigverd - 6K,2019-02-03,Domingo,5.0,road running,Absoluta/General,44,50,PUIGVERD,Osona,Girona,RUN_5
iter5,La Serra - Puigverd - 6K,2020-02-02,Domingo,5.0,road running,Absoluta/General,49,64,PUIGVERD,Osona,Girona,RUN_5
iter5,La Serra - Puigverd - 6K,2021-02-14,Domingo,5.0,road running,Absoluta/General,14,16,PUIGVERD,Osona,Girona,RUN_5
iter5,La Serra - Puigverd - 6K,2022-02-06,Domingo,5.0,road running,Absoluta/General,23,32,PUIGVERD,Osona,Girona,RUN_5
iter5,La Serra - Puigverd - 6K,2023-02-05,Domingo,5.0,road running,Absoluta/General,51,60,PUIGVERD,Osona,Girona,RUN_5
iter5,La Serra - Puigverd - 6K,2024-02-04,Domingo,5.0,road running,Absoluta/General,44,62,PUIGVERD,Osona,Girona,RUN_5
iter5,La Serra - Puigverd - 6K,2025-02-02,Domingo,5.0,road running,Absoluta/General,60,67,PUIGVERD,Osona,Girona,RUN_5
iter5,La Serra - Puigverd - 6K,2026-02-01,Domingo,5.0,road running,Absoluta/General,63,78,PUIGVERD,Osona,Girona,RUN_5
iter5,La Serra - Puigverd - Trail,2024-02-04,Domingo,0.0,trail running,Absoluta/General,29,94,PUIGVERD,Osona,Girona,TRAIL
iter5,La Serra - Puigverd - Trail,2025-02-02,Domingo,0.0,trail running,Absoluta/General,44,110,PUIGVERD,Osona,Girona,TRAIL
iter5,La Serra - Puigverd - Trail,2026-02-01,Domingo,0.0,trail running,Absoluta/General,39,143,PUIGVERD,Osona,Girona,TRAIL
iter5,La pera Albatàrrec - 10K,2024-03-17,Domingo,10.0,road running,Absoluta/General,25,59,ALBATÀRREC,Segrià,Lleida,RUN_10
iter5,La pera Albatàrrec - 10K,2026-03-22,Domingo,10.0,road running,Absoluta/General,19,57,ALBATÀRREC,Segrià,Lleida,RUN_10
iter5,La pera Albatàrrec - 5K,2024-03-17,Domingo,5.0,road running,Absoluta/General,44,47,ALBATÀRREC,Segrià,Lleida,RUN_5
iter5,La pera Albatàrrec - 5K,2026-03-22,Domingo,5.0,road running,Absoluta/General,47,39,ALBATÀRREC,Segrià,Lleida,RUN_5
iter5,La primera premsada - La Granadella - 10K,2019-11-03,Domingo,10.0,road running,Absoluta/General,17,52,LA GRANADELLA,Garrigues,Lleida,RUN_10
iter5,La primera premsada - La Granadella - 5K,2019-11-03,Domingo,5.0,road running,Absoluta/General,10,20,LA GRANADELLA,Garrigues,Lleida,RUN_5
iter5,Lasansi - Lleida - 10K,2016-12-04,Domingo,10.0,road running,Absoluta/General,42,160,LLEIDA,Segrià,Lleida,RUN_10
iter5,Lasansi - Lleida - 5K,2016-12-04,Domingo,5.0,road running,Absoluta/General,98,138,LLEIDA,Segrià,Lleida,RUN_5
iter5,Llangardaix - Portella - 10K,2024-04-07,Domingo,10.0,road running,Absoluta/General,28,69,LA PORTELLA,Segrià,Lleida,RUN_10
iter5,Llangardaix - Portella - 10K,2025-03-30,Domingo,10.0,road running,Absoluta/General,30,75,LA PORTELLA,Segrià,Lleida,RUN_10
iter5,Llangardaix - Portella - 10K,2026-03-29,Domingo,10.0,road running,Absoluta/General,37,91,LA PORTELLA,Segrià,Lleida,RUN_10
iter5,Llangardaix - la Portella - 5K,2024-04-07,Domingo,5.0,road running,Absoluta/General,66,57,LA PORTELLA,Segrià,Lleida,RUN_5
iter5,Llangardaix - la Portella - 5K,2025-03-30,Domingo,5.0,road running,Absoluta/General,59,48,LA PORTELLA,Segrià,Lleida,RUN_5
iter5,Llangardaix - la Portella - 5K,2026-03-29,Domingo,5.0,road running,Absoluta/General,67,76,LA PORTELLA,Segrià,Lleida,RUN_5
iter5,Llufa - Espluga de Francolí,2022-12-24,Sábado,5.0,road running,Absoluta/General,24,61,ESPLUGA DE FRANCOLI,Conca de Barberà,Tarragona,RUN_5
iter5,MUT - Àger - MARATÓ,2014-10-04,Sábado,0.0,trail running,Absoluta/General,14,112,ÀGER,Noguera,Lleida,TRAIL
iter5,MUT - Àger - MARATÓ,2015-05-02,Sábado,0.0,trail running,Absoluta/General,11,77,ÀGER,Noguera,Lleida,TRAIL
iter5,MUT - Àger - MARATÓ,2016-04-16,Sábado,0.0,trail running,Absoluta/General,9,96,ÀGER,Noguera,Lleida,TRAIL
iter5,MUT - Àger - MARATÓ,2017-04-22,Sábado,0.0,trail running,Absoluta/General,20,127,ÀGER,Noguera,Lleida,TRAIL
iter5,MUT - Àger - MARATÓ,2018-04-21,Sábado,0.0,trail running,Absoluta/General,7,78,ÀGER,Noguera,Lleida,TRAIL
iter5,MUT - Àger - MARATÓ,2019-04-27,Sábado,0.0,trail running,Absoluta/General,9,98,ÀGER,Noguera,Lleida,TRAIL
iter5,MUT - Àger - MARATÓ,2021-11-06,Sábado,0.0,trail running,Absoluta/General,12,108,ÀGER,Noguera,Lleida,TRAIL
iter5,MUT - Àger - MARATÓ,2022-10-08,Sábado,0.0,trail running,Absoluta/General,4,30,ÀGER,Noguera,Lleida,TRAIL
iter5,MUT - Àger - MARATÓ,2025-04-12,Sábado,0.0,trail running,Absoluta/General,11,70,ÀGER,Noguera,Lleida,TRAIL
iter5,MUT - Àger - MARATÓ,2026-04-11,Sábado,0.0,trail running,Absoluta/General,15,55,ÀGER,Noguera,Lleida,TRAIL
iter5,MUT - Àger - MARXA,2015-05-02,Sábado,0.0,trail running,Absoluta/General,25,14,ÀGER,Noguera,Lleida,TRAIL
iter5,MUT - Àger - MITJA MARATÓ,2018-04-21,Sábado,0.0,trail running,Absoluta/General,17,69,ÀGER,Noguera,Lleida,TRAIL
iter5,MUT - Àger - MITJA MARATÓ,2019-04-27,Sábado,0.0,trail running,Absoluta/General,32,66,ÀGER,Noguera,Lleida,TRAIL
iter5,MUT - Àger - MITJA MARATÓ,2021-11-06,Sábado,0.0,trail running,Absoluta/General,47,95,ÀGER,Noguera,Lleida,TRAIL
iter5,MUT - Àger - MITJA MARATÓ,2022-10-08,Sábado,0.0,trail running,Absoluta/General,21,65,ÀGER,Noguera,Lleida,TRAIL
iter5,MUT - Àger - MITJA MARATÓ,2025-04-12,Sábado,0.0,trail running,Absoluta/General,43,134,ÀGER,Noguera,Lleida,TRAIL
iter5,MUT - Àger - MITJA MARATÓ,2026-04-11,Sábado,0.0,trail running,Absoluta/General,46,138,ÀGER,Noguera,Lleida,TRAIL
iter5,MUT - Àger - ULTRA,2014-10-04,Sábado,0.0,trail running,Absoluta/General,1,31,ÀGER,Noguera,Lleida,TRAIL
iter5,MUT - Àger - ULTRA,2015-05-02,Sábado,0.0,trail running,Absoluta/General,1,56,ÀGER,Noguera,Lleida,TRAIL
iter5,MUT - Àger - ULTRA,2016-04-15,Viernes,0.0,trail running,Absoluta/General,3,50,ÀGER,Noguera,Lleida,TRAIL
iter5,MUT - Àger - ULTRA,2017-04-22,Sábado,0.0,trail running,Absoluta/General,1,32,ÀGER,Noguera,Lleida,TRAIL
iter5,MUT - Àger - ULTRA,2018-04-21,Sábado,0.0,trail running,Absoluta/General,1,32,ÀGER,Noguera,Lleida,TRAIL
iter5,MUT - Àger - ULTRA,2019-04-27,Sábado,0.0,trail running,Absoluta/General,5,55,ÀGER,Noguera,Lleida,TRAIL
iter5,MUT - Àger - ULTRA,2021-11-06,Sábado,0.0,trail running,Absoluta/General,3,48,ÀGER,Noguera,Lleida,TRAIL
iter5,MUT - Àger - ULTRA,2022-10-08,Sábado,0.0,trail running,Absoluta/General,1,13,ÀGER,Noguera,Lleida,TRAIL
iter5,MUT - Àger - ULTRA,2025-04-12,Sábado,0.0,trail running,Absoluta/General,5,27,ÀGER,Noguera,Lleida,TRAIL
iter5,MUT - Àger - ULTRA,2026-04-11,Sábado,0.0,trail running,Absoluta/General,0,26,ÀGER,Noguera,Lleida,TRAIL
iter5,Marató Terres de Lleida - Avellanes - MARATÓ,2019-10-26,Sábado,0.0,trail running,Absoluta/General,6,45,AVELLANES,Noguera,Lleida,TRAIL
iter5,Marató Terres de Lleida - Avellanes - MITJA MARATÓ,2019-10-26,Sábado,0.0,trail running,Absoluta/General,10,61,AVELLANES,Noguera,Lleida,TRAIL
iter5,Marató Valls de Cardós - MARATÓ,2024-05-18,Sábado,0.0,trail running,Absoluta/General,8,60,VALLS DE CARDÓS,,,TRAIL
iter5,Marató Valls de Cardós - MARATÓ,2025-08-30,Sábado,0.0,trail running,Absoluta/General,6,38,VALLS DE CARDÓS,,,TRAIL
iter5,Marató Valls de Cardós - MITJA MARATÓ,2024-05-18,Sábado,0.0,trail running,Absoluta/General,26,56,VALLS DE CARDÓS,,,TRAIL
iter5,Marató Valls de Cardós - MITJA MARATÓ,2025-08-30,Sábado,0.0,trail running,Absoluta/General,26,64,VALLS DE CARDÓS,,,TRAIL
iter5,Marató de Lleida,2022-10-30,Domingo,42.195,road running,Absoluta/General,19,243,LLEIDA,Segrià,Lleida,MARATO
iter5,Marató de Lleida,2023-10-15,Domingo,42.195,road running,Absoluta/General,11,132,LLEIDA,Segrià,Lleida,MARATO
iter5,Marató de Lleida,2024-10-27,Domingo,42.195,road running,Absoluta/General,17,163,LLEIDA,Segrià,Lleida,MARATO
iter5,Marató de Lleida - 10K,2022-10-30,Domingo,10.0,road running,Absoluta/General,53,143,LLEIDA,Segrià,Lleida,RUN_10
iter5,Marató de Lleida - 10K,2023-10-15,Domingo,10.0,road running,Absoluta/General,34,107,LLEIDA,Segrià,Lleida,RUN_10
iter5,Marató de Lleida - 10K,2024-10-27,Domingo,10.0,road running,Absoluta/General,33,109,LLEIDA,Segrià,Lleida,RUN_10
iter5,Marató de Lleida - 5K,2023-10-15,Domingo,5.0,road running,Absoluta/General,54,56,LLEIDA,Segrià,Lleida,RUN_5
iter5,Marató de Lleida - 5K,2024-10-27,Domingo,5.0,road running,Absoluta/General,34,67,LLEIDA,Segrià,Lleida,RUN_5
iter5,Marató per relleus del SICORIS - CONJUNTA,2024-06-09,Domingo,42.195,road running,Absoluta/General,0,26,LLEIDA,Segrià,Lleida,MARATO
iter5,Marató per relleus del SICORIS - CONJUNTA,2025-06-08,Domingo,42.195,road running,Absoluta/General,0,32,LLEIDA,Segrià,Lleida,MARATO
iter5,Marató per relleus del SICORIS - CONJUNTA,2026-06-07,Domingo,42.195,road running,Absoluta/General,0,38,LLEIDA,Segrià,Lleida,MARATO
iter5,Marató per relleus del SICORIS - INDIVIDUAL,2024-06-09,Domingo,10.0,road running,Absoluta/General,23,81,LLEIDA,Segrià,Lleida,RUN_10
iter5,Marató per relleus del SICORIS - INDIVIDUAL,2025-06-08,Domingo,10.0,road running,Absoluta/General,30,98,LLEIDA,Segrià,Lleida,RUN_10
iter5,Marató per relleus del SICORIS - INDIVIDUAL,2026-06-07,Domingo,10.0,road running,Absoluta/General,37,127,LLEIDA,Segrià,Lleida,RUN_10
iter5,Marxa BTT Secans Noguera - CRONOESCALADA,2021-04-10,Sábado,0.0,Ciclismo y btt,Absoluta/General,7,59,ALGERRI,Noguera,Lleida,BTT
iter5,Marxa BTT Secans Noguera - CRONOESCALADA,2022-04-02,Sábado,0.0,Ciclismo y btt,Absoluta/General,2,41,ALGERRI,Noguera,Lleida,BTT
iter5,Marxa BTT Secans Noguera - CRONOESCALADA,2023-04-23,Domingo,0.0,Ciclismo y btt,Absoluta/General,2,26,ALGERRI,Noguera,Lleida,BTT
iter5,Marxa BTT Secans Noguera - CÉRVOLA,2019-04-07,Domingo,0.0,Ciclismo y btt,Absoluta/General,2,69,ALGERRI,Noguera,Lleida,BTT
iter5,Marxa BTT Secans Noguera - CÉRVOLA,2022-04-03,Domingo,0.0,Ciclismo y btt,Absoluta/General,2,74,ALGERRI,Noguera,Lleida,BTT
iter5,Marxa BTT Secans Noguera - CÉRVOLA,2023-04-23,Domingo,0.0,Ciclismo y btt,Absoluta/General,2,61,ALGERRI,Noguera,Lleida,BTT
iter5,Marxa BTT Secans Noguera - CÉRVOLA,2024-04-07,Domingo,0.0,Ciclismo y btt,Absoluta/General,3,89,ALGERRI,Noguera,Lleida,BTT
iter5,Marxa BTT Secans Noguera - CÉRVOLA,2025-04-06,Domingo,0.0,Ciclismo y btt,Absoluta/General,1,48,ALGERRI,Noguera,Lleida,BTT
iter5,Marxa BTT Secans Noguera - GUINEU,2019-04-07,Domingo,0.0,Ciclismo y btt,Absoluta/General,8,78,ALGERRI,Noguera,Lleida,BTT
iter5,Marxa BTT Secans Noguera - GUINEU,2022-04-03,Domingo,0.0,Ciclismo y btt,Absoluta/General,8,115,ALGERRI,Noguera,Lleida,BTT
iter5,Marxa BTT Secans Noguera - GUINEU,2023-04-23,Domingo,0.0,Ciclismo y btt,Absoluta/General,5,82,ALGERRI,Noguera,Lleida,BTT
iter5,Marxa BTT Secans Noguera - GUINEU,2024-04-07,Domingo,0.0,Ciclismo y btt,Absoluta/General,6,68,ALGERRI,Noguera,Lleida,BTT
iter5,Marxa BTT Secans Noguera - GUINEU,2025-04-06,Domingo,0.0,Ciclismo y btt,Absoluta/General,4,53,ALGERRI,Noguera,Lleida,BTT
iter5,Marxa BTT Secans Noguera - MONTDEVÍ,2024-04-07,Domingo,0.0,Ciclismo y btt,Absoluta/General,3,29,ALGERRI,Noguera,Lleida,BTT
iter5,Marxa BTT Secans Noguera - MONTDEVÍ,2025-04-06,Domingo,0.0,Ciclismo y btt,Absoluta/General,2,28,ALGERRI,Noguera,Lleida,BTT
iter5,Marxa BTT Secans Noguera - ÀGUILA,2019-04-07,Domingo,0.0,Ciclismo y btt,Absoluta/General,3,5,ALGERRI,Noguera,Lleida,BTT
iter5,Marxa BTT Secans Noguera - ÀGUILA,2022-04-03,Domingo,0.0,Ciclismo y btt,Absoluta/General,9,17,ALGERRI,Noguera,Lleida,BTT
iter5,Marxa BTT Secans Noguera - ÀGUILA,2023-04-23,Domingo,0.0,Ciclismo y btt,Absoluta/General,5,16,ALGERRI,Noguera,Lleida,BTT
iter5,Marxa BTT Secans Noguera - ÀGUILA,2024-04-07,Domingo,0.0,Ciclismo y btt,Absoluta/General,9,14,ALGERRI,Noguera,Lleida,BTT
iter5,Marxa BTT Secans Noguera - ÀGUILA,2025-04-06,Domingo,0.0,Ciclismo y btt,Absoluta/General,6,19,ALGERRI,Noguera,Lleida,BTT
iter5,Marxa Mascançà - Linyola - 16k,2016-05-15,Domingo,0.0,marcha,Absoluta/General,84,30,LINYOLA,Pla d'Urgell,Lleida,MARXA
iter5,Marxa Mascançà - Linyola - 23k,2016-05-15,Domingo,0.0,marcha,Absoluta/General,49,26,LINYOLA,Pla d'Urgell,Lleida,MARXA
iter5,Marxa càmping la Borda del Pubill,2023-08-12,Sábado,10.0,road running,Absoluta/General,54,71,LA BORDA DEL PUBILL,Pallars Sobirà,Lleida,RUN_10
iter5,Marxa càmping la Borda del Pubill,2024-08-10,Sábado,10.0,road running,Absoluta/General,77,88,LA BORDA DEL PUBILL,Pallars Sobirà,Lleida,RUN_10
iter5,Marxa càmping la Borda del Pubill,2025-08-10,Domingo,10.0,road running,Absoluta/General,74,98,LA BORDA DEL PUBILL,Pallars Sobirà,Lleida,RUN_10
iter5,Medio Maratón Somontano - Barbastro - 10K,2017-09-24,Domingo,10.0,road running,Absoluta/General,22,63,BARBASTRO,Barcelonès,Catalunya,RUN_10
iter5,Medio Maratón Somontano - Barbastro - 10K,2018-09-30,Domingo,10.0,road running,Absoluta/General,37,99,BARBASTRO,Barcelonès,Catalunya,RUN_10
iter5,Medio Maratón Somontano - Barbastro - 10K,2019-09-29,Domingo,10.0,road running,Absoluta/General,30,72,BARBASTRO,Barcelonès,Catalunya,RUN_10
iter5,Medio Maratón Somontano - Barbastro - 10K,2020-09-20,Domingo,10.0,road running,Absoluta/General,21,50,BARBASTRO,Barcelonès,Catalunya,RUN_10
iter5,Medio Maratón Somontano - Barbastro - 10K,2021-09-19,Domingo,10.0,road running,Absoluta/General,14,48,BARBASTRO,Barcelonès,Catalunya,RUN_10
iter5,Medio Maratón Somontano - Barbastro - 10K,2022-09-18,Domingo,10.0,road running,Absoluta/General,14,58,BARBASTRO,Barcelonès,Catalunya,RUN_10
iter5,Medio Maratón Somontano - Barbastro - 10K,2024-09-22,Domingo,10.0,road running,Absoluta/General,6,28,BARBASTRO,Barcelonès,Catalunya,RUN_10
iter5,Medio Maratón Somontano - Barbastro - 10K,2025-09-21,Domingo,10.0,road running,Absoluta/General,18,46,BARBASTRO,Barcelonès,Catalunya,RUN_10
iter5,Medio Maratón Somontano - Barbastro - 5K,2017-09-24,Domingo,5.0,road running,Absoluta/General,23,18,BARBASTRO,Barcelonès,Catalunya,RUN_5
iter5,Medio Maratón Somontano - Barbastro - 5K,2018-09-30,Domingo,5.0,road running,Absoluta/General,27,35,BARBASTRO,Barcelonès,Catalunya,RUN_5
iter5,Medio Maratón Somontano - Barbastro - 5K,2019-09-29,Domingo,5.0,road running,Absoluta/General,16,42,BARBASTRO,Barcelonès,Catalunya,RUN_5
iter5,Medio Maratón Somontano - Barbastro - 5K,2025-09-21,Domingo,5.0,road running,Absoluta/General,6,15,BARBASTRO,Barcelonès,Catalunya,RUN_5
iter5,Medio Maratón Somontano - Barbastro - MILLA,2015-09-19,Sábado,1.609,road running,Absoluta/General,37,66,BARBASTRO,Barcelonès,Catalunya,MILLA
iter5,Medio Maratón Somontano - Barbastro - MILLA,2016-09-24,Sábado,1.609,road running,Absoluta/General,34,48,BARBASTRO,Barcelonès,Catalunya,MILLA
iter5,Medio Maratón Somontano - Barbastro - MM,2012-09-22,Sábado,21.097,road running,Absoluta/General,47,456,BARBASTRO,Barcelonès,Catalunya,RUN_MM
iter5,Medio Maratón Somontano - Barbastro - MM,2013-09-28,Sábado,21.097,road running,Absoluta/General,48,408,BARBASTRO,Barcelonès,Catalunya,RUN_MM
iter5,Medio Maratón Somontano - Barbastro - MM,2014-09-27,Sábado,21.097,road running,Absoluta/General,39,332,BARBASTRO,Barcelonès,Catalunya,RUN_MM
iter5,Medio Maratón Somontano - Barbastro - MM,2015-09-19,Sábado,21.097,road running,Absoluta/General,32,237,BARBASTRO,Barcelonès,Catalunya,RUN_MM
iter5,Medio Maratón Somontano - Barbastro - MM,2016-09-24,Sábado,21.097,road running,Absoluta/General,26,185,BARBASTRO,Barcelonès,Catalunya,RUN_MM
iter5,Medio Maratón Somontano - Barbastro - MM,2017-09-24,Domingo,21.097,road running,Absoluta/General,36,249,BARBASTRO,Barcelonès,Catalunya,RUN_MM
iter5,Medio Maratón Somontano - Barbastro - MM,2018-09-30,Domingo,21.097,road running,Absoluta/General,48,235,BARBASTRO,Barcelonès,Catalunya,RUN_MM
iter5,Medio Maratón Somontano - Barbastro - MM,2019-09-29,Domingo,21.097,road running,Absoluta/General,35,184,BARBASTRO,Barcelonès,Catalunya,RUN_MM
iter5,Medio Maratón Somontano - Barbastro - MM,2020-09-20,Domingo,21.097,road running,Absoluta/General,25,118,BARBASTRO,Barcelonès,Catalunya,RUN_MM
iter5,Medio Maratón Somontano - Barbastro - MM,2021-09-19,Domingo,21.097,road running,Absoluta/General,17,104,BARBASTRO,Barcelonès,Catalunya,RUN_MM
iter5,Medio Maratón Somontano - Barbastro - MM,2022-09-18,Domingo,21.097,road running,Absoluta/General,9,111,BARBASTRO,Barcelonès,Catalunya,RUN_MM
iter5,Medio Maratón Somontano - Barbastro - MM,2024-09-22,Domingo,21.097,road running,Absoluta/General,7,59,BARBASTRO,Barcelonès,Catalunya,RUN_MM
iter5,Medio Maratón Somontano - Barbastro - MM,2025-09-21,Domingo,21.097,road running,Absoluta/General,5,57,BARBASTRO,Barcelonès,Catalunya,RUN_MM
iter5,Milla - Balaguer - ALV (fem.),2015-09-26,Sábado,1.609,road running,Absoluta/General,11,0,BALAGUER,Noguera,Lleida,MILLA
iter5,Milla - Balaguer - ALV (masc.),2015-09-26,Sábado,1.609,road running,Absoluta/General,0,8,BALAGUER,Noguera,Lleida,MILLA
iter5,Milla - Balaguer - BEN (fem.),2015-09-26,Sábado,1.609,road running,Absoluta/General,8,0,BALAGUER,Noguera,Lleida,MILLA
iter5,Milla - Balaguer - BEN (masc.),2015-09-26,Sábado,1.609,road running,Absoluta/General,0,15,BALAGUER,Noguera,Lleida,MILLA
iter5,"Milla - Balaguer - BEN, ALV (fem.)",2016-09-24,Sábado,1.609,road running,Absoluta/General,22,0,BALAGUER,Noguera,Lleida,MILLA
iter5,"Milla - Balaguer - BEN, ALV (masc.)",2016-09-24,Sábado,1.609,road running,Absoluta/General,0,18,BALAGUER,Noguera,Lleida,MILLA
iter5,Milla - Balaguer - CAD (masc.),2015-09-26,Sábado,1.609,road running,Absoluta/General,0,4,BALAGUER,Noguera,Lleida,MILLA
iter5,"Milla - Balaguer - CAD, INF (fem.)",2016-09-24,Sábado,1.609,road running,Absoluta/General,7,0,BALAGUER,Noguera,Lleida,MILLA
iter5,"Milla - Balaguer - CAD, INF (masc.)",2016-09-24,Sábado,1.609,road running,Absoluta/General,0,9,BALAGUER,Noguera,Lleida,MILLA
iter5,Milla - Balaguer - INF (fem.),2015-09-26,Sábado,1.609,road running,Absoluta/General,7,0,BALAGUER,Noguera,Lleida,MILLA
iter5,Milla - Balaguer - INF (masc.),2015-09-26,Sábado,1.609,road running,Absoluta/General,0,8,BALAGUER,Noguera,Lleida,MILLA
iter5,"Milla - Balaguer - JUV, SEN, VET (fem.)",2015-09-26,Sábado,1.609,road running,Absoluta/General,17,0,BALAGUER,Noguera,Lleida,MILLA
iter5,"Milla - Balaguer - JUV, SEN, VET (fem.)",2016-09-24,Sábado,1.609,road running,Absoluta/General,13,0,BALAGUER,Noguera,Lleida,MILLA
iter5,"Milla - Balaguer - JUV, SEN, VET (masc.)",2015-09-26,Sábado,1.609,road running,Absoluta/General,0,37,BALAGUER,Noguera,Lleida,MILLA
iter5,"Milla - Balaguer - JUV, SEN, VET (masc.)",2016-09-24,Sábado,1.609,road running,Absoluta/General,0,28,BALAGUER,Noguera,Lleida,MILLA
iter5,Milla - Balaguer - PREB (fem.),2015-09-26,Sábado,1.609,road running,Absoluta/General,12,0,BALAGUER,Noguera,Lleida,MILLA
iter5,Milla - Balaguer - PREB (fem.),2016-09-24,Sábado,1.609,road running,Absoluta/General,15,0,BALAGUER,Noguera,Lleida,MILLA
iter5,Milla - Balaguer - PREB (masc.),2015-09-26,Sábado,1.609,road running,Absoluta/General,0,27,BALAGUER,Noguera,Lleida,MILLA
iter5,Milla - Balaguer - PREB (masc.),2016-09-24,Sábado,1.609,road running,Absoluta/General,0,14,BALAGUER,Noguera,Lleida,MILLA
iter5,Milla - Sidamon - Aleví,2015-08-29,Sábado,1.609,road running,Absoluta/General,4,4,SIDAMON,Pla d'Urgell,Lleida,MILLA
iter5,Milla - Sidamon - Aleví,2018-09-01,Sábado,1.609,road running,Absoluta/General,8,16,SIDAMON,Pla d'Urgell,Lleida,MILLA
iter5,Milla - Sidamon - Aleví F,2019-08-31,Sábado,1.609,road running,Absoluta/General,14,0,SIDAMON,Pla d'Urgell,Lleida,MILLA
iter5,Milla - Sidamon - Aleví M,2019-08-31,Sábado,1.609,road running,Absoluta/General,0,9,SIDAMON,Pla d'Urgell,Lleida,MILLA
iter5,Milla - Sidamon - Benjamí,2015-08-29,Sábado,1.609,road running,Absoluta/General,5,5,SIDAMON,Pla d'Urgell,Lleida,MILLA
iter5,Milla - Sidamon - Benjamí F,2018-09-01,Sábado,1.609,road running,Absoluta/General,10,0,SIDAMON,Pla d'Urgell,Lleida,MILLA
iter5,Milla - Sidamon - Benjamí F,2019-08-31,Sábado,1.609,road running,Absoluta/General,17,0,SIDAMON,Pla d'Urgell,Lleida,MILLA
iter5,Milla - Sidamon - Benjamí M,2018-09-01,Sábado,1.609,road running,Absoluta/General,0,13,SIDAMON,Pla d'Urgell,Lleida,MILLA
iter5,Milla - Sidamon - Benjamí M,2019-08-31,Sábado,1.609,road running,Absoluta/General,0,15,SIDAMON,Pla d'Urgell,Lleida,MILLA
iter5,Milla - Sidamon - CAD F - JUN F - SEN F,2015-08-29,Sábado,1.609,road running,Absoluta/General,11,0,SIDANOM,,,MILLA
iter5,Milla - Sidamon - CAD F - JUN F - SEN F,2018-09-01,Sábado,1.609,road running,Absoluta/General,9,0,SIDANOM,,,MILLA
iter5,Milla - Sidamon - CAD F - JUN F - SEN F,2019-08-31,Sábado,1.609,road running,Absoluta/General,10,0,SIDANOM,,,MILLA
iter5,Milla - Sidamon - CAD M - JUN M,2015-08-29,Sábado,1.609,road running,Absoluta/General,0,6,SIDAMON,Pla d'Urgell,Lleida,MILLA
iter5,Milla - Sidamon - CAD M - JUN M - SEN M,2018-09-01,Sábado,1.609,road running,Absoluta/General,0,16,SIDAMON,Pla d'Urgell,Lleida,MILLA
iter5,Milla - Sidamon - CAD M - JUN M - SEN M,2019-08-31,Sábado,1.609,road running,Absoluta/General,0,15,SIDAMON,Pla d'Urgell,Lleida,MILLA
iter5,Milla - Sidamon - Camp. Cat. ABS/MAS F,2019-08-31,Sábado,1.609,road running,Absoluta/General,9,0,SIDAMON,Pla d'Urgell,Lleida,MILLA
iter5,Milla - Sidamon - Camp. Cat. ABS/MAS M,2019-08-31,Sábado,1.609,road running,Absoluta/General,0,18,SIDAMON,Pla d'Urgell,Lleida,MILLA
iter5,Milla - Sidamon - Camp. Cat. MAS +M50,2019-08-31,Sábado,1.609,road running,Absoluta/General,0,18,SIDAMON,Pla d'Urgell,Lleida,MILLA
iter5,Milla - Sidamon - Infantil,2015-08-29,Sábado,1.609,road running,Absoluta/General,2,9,SIDAMON,Pla d'Urgell,Lleida,MILLA
iter5,Milla - Sidamon - Infantil,2018-09-01,Sábado,1.609,road running,Absoluta/General,2,6,SIDAMON,Pla d'Urgell,Lleida,MILLA
iter5,Milla - Sidamon - Infantil,2019-08-31,Sábado,1.609,road running,Absoluta/General,3,7,SIDAMON,Pla d'Urgell,Lleida,MILLA
iter5,Milla - Sidamon - Patufets F,2015-08-29,Sábado,1.609,road running,Absoluta/General,12,0,SIDAMON,Pla d'Urgell,Lleida,MILLA
iter5,Milla - Sidamon - Patufets F,2018-09-01,Sábado,1.609,road running,Absoluta/General,14,0,SIDAMON,Pla d'Urgell,Lleida,MILLA
iter5,Milla - Sidamon - Patufets F,2019-08-31,Sábado,1.609,road running,Absoluta/General,12,0,SIDAMON,Pla d'Urgell,Lleida,MILLA
iter5,Milla - Sidamon - Patufets M,2015-08-29,Sábado,1.609,road running,Absoluta/General,0,11,SIDAMON,Pla d'Urgell,Lleida,MILLA
iter5,Milla - Sidamon - Patufets M,2018-09-01,Sábado,1.609,road running,Absoluta/General,0,14,SIDAMON,Pla d'Urgell,Lleida,MILLA
iter5,Milla - Sidamon - Patufets M,2019-08-31,Sábado,1.609,road running,Absoluta/General,0,12,SIDAMON,Pla d'Urgell,Lleida,MILLA
iter5,Milla - Sidamon - Pre-benjamí,2015-08-29,Sábado,1.609,road running,Absoluta/General,5,10,SIDAMON,Pla d'Urgell,Lleida,MILLA
