fuente,nombre_carrera,fecha,dia_semana,distancia,tipo_modalidad,publico,finisher_d,finisher_h,municipio,comarca,provincia,finisher_desconocido,categoria_genero,modalidad
ccnorte,V CARREIRA PEDESTRE CONCELLO DE CAMARIÑAS,2016-03-13,Domingo,0.0,road running,Infantil,1,9,Camariñas,Terra de Soneira,Galicia,0,mixto,XUVENIL: 2000-1999
ccnorte,V CARREIRA PEDESTRE CONCELLO DE DUMBRÍA,2019-05-25,Sábado,3.0,road running,Absoluta/General,75,80,Dumbría,Fisterra,Galicia,0,mixto,CONTRA O CANCRO
ccnorte,V CARREIRA PEDESTRE CONCELLO DE DUMBRÍA,2019-05-25,Sábado,10.0,road running,Absoluta/General,50,187,Dumbría,Fisterra,Galicia,0,mixto,ABSOLUTA
ccnorte,V CARREIRA PEDESTRE CONCELLO DE DUMBRÍA,2019-05-25,Sábado,0.0,road running,Infantil,17,11,Dumbría,Fisterra,Galicia,0,mixto,ALEVIN
ccnorte,V CARREIRA PEDESTRE CONCELLO DE DUMBRÍA,2019-05-25,Sábado,0.0,road running,Infantil,14,24,Dumbría,Fisterra,Galicia,0,mixto,BENXAMIN
ccnorte,V CARREIRA PEDESTRE CONCELLO DE DUMBRÍA,2019-05-25,Sábado,0.0,road running,Infantil,27,24,Dumbría,Fisterra,Galicia,0,mixto,"INFANTIL , CADETE E XUVENIL"
ccnorte,V CARREIRA PEDESTRE CONCELLO DE FISTERRA 2018,2018-10-14,Domingo,3.0,road running,Absoluta/General,52,48,Fisterra,Fisterra,Galicia,0,mixto,CONTRA O CANCRO
ccnorte,V CARREIRA PEDESTRE CONCELLO DE FISTERRA 2018,2018-10-14,Domingo,10.0,road running,Absoluta/General,36,158,Fisterra,Fisterra,Galicia,0,mixto,ABSOLUTA
ccnorte,V CARREIRA PEDESTRE CONCELLO DE FISTERRA 2018,2018-10-14,Domingo,0.0,road running,Infantil,26,27,Fisterra,Fisterra,Galicia,0,mixto,BENXAMIN/ALEVIN
ccnorte,V CARREIRA PEDESTRE CONCELLO DE FISTERRA 2018,2018-10-14,Domingo,0.0,road running,Infantil,30,25,Fisterra,Fisterra,Galicia,0,mixto,"INFANTIL , CADETE E XUVENIL"
ccnorte,V CARREIRA PEDESTRE DE CAMPAÑÓ 2012,2012-09-15,Sábado,9.65,road running,Absoluta/General,0,0,Pontevedra,Pontevedra,Galicia,0,mixto,Adultos
ccnorte,V CARREIRA PEDESTRE DE CAMPAÑÓ 2012,2012-09-15,Sábado,3.2,road running,Infantil,0,0,Pontevedra,Pontevedra,Galicia,0,mixto,Xuvenil
ccnorte,V CARREIRA PEDESTRE DO CONCELLO DE MALPICA,2022-09-10,Sábado,0.0,road running,Absoluta/General,14,71,Nájera,,La Rioja,0,mixto,ABSOLUTA
ccnorte,V CARREIRA PEDESTRE DO CONCELLO DE MALPICA,2022-09-10,Sábado,0.0,road running,Infantil,3,11,Nájera,,La Rioja,0,mixto,SUB10
ccnorte,V CARREIRA PEDESTRE DO CONCELLO DE MALPICA,2022-09-10,Sábado,0.0,road running,Infantil,1,10,Nájera,,La Rioja,0,mixto,SUB12 SUB14 SUB16
ccnorte,V CARREIRA PEDESTRE SAN BLAS 2013,2013-02-02,Sábado,5.5,road running,Absoluta/General,0,0,Madrid,,Comunidad de Madrid,0,mixto,PROBA ABSOLUTA
ccnorte,V CARREIRA POPULAR CARBALLEDO - ENTRE CARBALLOS CENTENARIOS,2019-05-04,Sábado,0.0,road running,Absoluta/General,18,76,,,,0,mixto,ABSOLUTA
ccnorte,V CARREIRA POPULAR CONCELLO DE BEGONTE,2022-06-25,Sábado,0.0,road running,Absoluta/General,47,113,Begonte,Terra Chá,Lugo,0,mixto,ABSOLUTA
ccnorte,V CARREIRA POPULAR CONCELLO DE BEGONTE,2022-06-25,Sábado,0.0,road running,Absoluta/General,11,7,Begonte,Terra Chá,Lugo,0,mixto,CATEGORIA A
ccnorte,V CARREIRA POPULAR CONCELLO DE BEGONTE,2022-06-25,Sábado,0.0,road running,Absoluta/General,6,14,Begonte,Terra Chá,Lugo,0,mixto,CATEGORIA B
ccnorte,V CARREIRA POPULAR CONCELLO DE BEGONTE,2022-06-25,Sábado,0.0,road running,Absoluta/General,2,3,Begonte,Terra Chá,Lugo,0,mixto,CATEGORIA C
ccnorte,V CARREIRA POPULAR CONCELLO DE BEGONTE,2022-06-25,Sábado,0.0,road running,Absoluta/General,0,4,Begonte,Terra Chá,Lugo,0,mixto,CATEGORIA D
ccnorte,V CARREIRA POPULAR CONCELLO DE BEGONTE,2022-06-25,Sábado,0.0,road running,Equipos,0,0,Begonte,Terra Chá,Lugo,0,mixto,EQUIPOS FEMENINOS
ccnorte,V CARREIRA POPULAR CONCELLO DE BEGONTE,2022-06-25,Sábado,0.0,road running,Equipos,0,0,Begonte,Terra Chá,Lugo,0,mixto,EQUIPOS MASCULINOS
ccnorte,V CARREIRA POPULAR CONCELLO DE CAMBADOS,2013-07-07,Domingo,10.0,road running,Absoluta/General,0,0,Cambados,O Salnés,Galicia,0,mixto,ADULTOS
ccnorte,V CARREIRA POPULAR Concello de Friol,2017-05-28,Domingo,0.0,road running,Absoluta/General,35,126,Friol,Lugo,Lugo,0,mixto,CARREIRA ABSOLUTA
ccnorte,V CARREIRA POPULAR DAS LETRAS GALEGAS CONCELLO DE VILALBA,2014-05-17,Sábado,8.235,road running,Absoluta/General,0,0,Vilalba,Terra Chá,Lugo,0,mixto,PROBA ABSOLUTA
ccnorte,V CARREIRA POPULAR DE CHANTADA - 8KM NO CORAZON,2014-04-26,Sábado,8.0,road running,Absoluta/General,0,0,Palas de Rei,A Ulloa,Lugo,0,mixto,PROBA ABSOLUTA
ccnorte,V CARREIRA POPULAR DE COMBARRO,2019-10-26,Sábado,0.0,road running,Infantil,11,21,Combarro,Pontevedra,Galicia,0,mixto,BENXAMINALEVIN
ccnorte,V CARREIRA POPULAR DE COMBARRO,2019-10-26,Sábado,0.0,road running,Infantil,11,14,Combarro,Pontevedra,Galicia,0,mixto,INFANTILCADETE
ccnorte,V CARREIRA POPULAR DE COMBARRO,2019-10-26,Sábado,0.0,road running,Absoluta/General,42,104,Combarro,Pontevedra,Galicia,0,mixto,PROBA ABSOLUTA
ccnorte,V CARREIRA POPULAR DOLMEN DE DOMBATE,2018-09-22,Sábado,3.0,road running,Absoluta/General,114,97,Cabana de Bergantiños,Bergantiños,Galicia,0,mixto,
ccnorte,V CARREIRA POPULAR DOLMEN DE DOMBATE,2018-09-22,Sábado,10.0,road running,Absoluta/General,34,150,Cabana de Bergantiños,Bergantiños,Galicia,0,mixto,ABSOLUTOS
ccnorte,V CARREIRA POPULAR DOLMEN DE DOMBATE,2018-09-22,Sábado,0.0,road running,Infantil,20,24,Cabana de Bergantiños,Bergantiños,Galicia,0,mixto,ALEVIN
ccnorte,V CARREIRA POPULAR DOLMEN DE DOMBATE,2018-09-22,Sábado,0.0,road running,Infantil,18,25,Cabana de Bergantiños,Bergantiños,Galicia,0,mixto,BENXAMIN
ccnorte,V CARREIRA POPULAR FESTA DA AUGARDENTE DE PORTOMARÍN,2019-04-21,Domingo,0.0,road running,Absoluta/General,21,96,Portomarín,Lugo,Lugo,0,mixto,CARREIRA ABSOLUTA
ccnorte,V CARREIRA POPULAR GUITIRIZ TERMAL 2010,2010-09-11,Sábado,0.0,road running,Absoluta/General,0,115,,,,0,mixto,Carrera
ccnorte,V CARREIRA POPULAR VAL DAS FABAS (LOURENZÁ),2014-10-04,Sábado,6.31,road running,Absoluta/General,0,0,,,,0,mixto,PROBA ABSOLUTA
ccnorte,V CARREIRA POPULAR VILA DE MEIRA,2024-08-10,Sábado,0.0,road running,Absoluta/General,12,62,Meira,Meira,Lugo,0,mixto,ABSOLUTA
ccnorte,V CARREIRA POPULAR VILA DE MEIRA,2024-08-10,Sábado,0.0,road running,Infantil,7,12,Meira,Meira,Lugo,0,mixto,ALEVIN
ccnorte,V CARREIRA POPULAR VILA DE MEIRA,2024-08-10,Sábado,0.0,road running,Infantil,9,7,Meira,Meira,Lugo,0,mixto,BENXAMIN
ccnorte,V CARREIRA POPULAR VILA DE MEIRA,2024-08-10,Sábado,0.0,road running,Infantil,5,2,Meira,Meira,Lugo,0,mixto,CADETE
ccnorte,V CARREIRA POPULAR VILA DE MEIRA,2024-08-10,Sábado,0.0,road running,Infantil,3,8,Meira,Meira,Lugo,0,mixto,INFANTIL
ccnorte,V CARREIRA POPULAR VILA DE MEIRA,2024-08-10,Sábado,0.0,road running,Infantil,5,2,Meira,Meira,Lugo,0,mixto,PITUFOS
ccnorte,V CARREIRA POPULAR VILA DE MEIRA,2024-08-10,Sábado,0.0,road running,Infantil,7,14,Meira,Meira,Lugo,0,mixto,PREBENXAMIN
ccnorte,V CARREIRA POPULAR VÍA NOVA ``CONCELLO DE BANDE´´,2018-06-09,Sábado,0.0,road running,Absoluta/General,22,93,Bande,A Baixa Limia,Ourense,0,mixto,ABSOLUTA
ccnorte,V CARREIRA POPULAR VÍA NOVA ``CONCELLO DE BANDE´´,2018-06-09,Sábado,0.0,road running,Equipos,0,0,Bande,A Baixa Limia,Ourense,0,mixto,EQUIPOS VÍA NOVA CONCELLO DE BANDE
ccnorte,V CARREIRA SOLIDARIA DO COLEXIO CERVANTES,2015-05-17,Domingo,0.0,road running,Absoluta/General,49,119,Lugo,Lugo,Lugo,0,mixto,ADULTOS
ccnorte,V CARREIRA SOLIDARIA DO COLEXIO CERVANTES,2015-05-17,Domingo,0.0,road running,Absoluta/General,22,23,Lugo,Lugo,Lugo,0,mixto,CAT A
ccnorte,V CARREIRA SOLIDARIA DO COLEXIO CERVANTES,2015-05-17,Domingo,0.0,road running,Absoluta/General,13,21,Lugo,Lugo,Lugo,0,mixto,CAT B
ccnorte,V CARREIRA SOLIDARIA DO COLEXIO CERVANTES,2015-05-17,Domingo,0.0,road running,Absoluta/General,3,7,Lugo,Lugo,Lugo,0,mixto,CAT C Y D
ccnorte,V CARREIRA SOLIDARIA DO CONCELLO DE OUTEIRO DE REI,2019-07-06,Sábado,0.0,road running,Absoluta/General,32,107,Molins de Rei,Baix Llobregat,Catalunya,0,mixto,ABSOLUTA
ccnorte,V CARREIRA SOLIDARIA DO CONCELLO DE OUTEIRO DE REI,2019-07-06,Sábado,0.0,road running,Infantil,4,6,Molins de Rei,Baix Llobregat,Catalunya,0,mixto,INFANTIL-CADETE
ccnorte,V CARREIRA SOLIDARIA DO CONCELLO DE OUTEIRO DE REI,2019-07-06,Sábado,0.0,road running,Infantil,26,24,Molins de Rei,Baix Llobregat,Catalunya,0,mixto,PREBENJAMIN-BENJAMIN
ccnorte,V CARRERA ATMOSFERA SPORT,2019-05-12,Domingo,10.0,road running,Absoluta/General,11,100,A Coruña,A Coruña,Galicia,0,mixto,ABSOLUTA
ccnorte,V CARRERA ATMOSFERA SPORT,2019-05-12,Domingo,5.0,road running,Absoluta/General,37,21,A Coruña,A Coruña,Galicia,0,mixto,ABSOLUTA
ccnorte,V CARRERA CONTRA EL CANCER CORUÑA – “EN MARCHA CONTRA EL CANCER”,2015-05-31,Domingo,0.0,road running,Absoluta/General,653,751,Murcia,Área Metropolitana de Murcia,Región de Murcia,0,mixto,CARRERA ABSOLUTA
ccnorte,V CARRERA DEL AGUA UNICEF SADA,2015-10-04,Domingo,0.0,road running,Infantil,41,0,,,,0,mixto,CARERRA ALEVINES
ccnorte,V CARRERA DEL AGUA UNICEF SADA,2015-10-04,Domingo,0.0,road running,Infantil,0,45,,,,0,mixto,CARRERA ALEVINES
ccnorte,V CARRERA DEL AGUA UNICEF SADA,2015-10-04,Domingo,0.0,road running,Infantil,37,0,,,,0,mixto,CARRERA BENJAMINES
ccnorte,V CARRERA DEL AGUA UNICEF SADA,2015-10-04,Domingo,0.0,road running,Infantil,0,41,,,,0,mixto,CARRERA BENJAMINES
ccnorte,V CARRERA DEL AGUA UNICEF SADA,2015-10-04,Domingo,0.0,road running,Infantil,27,26,,,,0,mixto,CARRERA CADETE Y JUVENIL/JUNIOR
ccnorte,V CARRERA DEL AGUA UNICEF SADA,2015-10-04,Domingo,0.0,road running,Infantil,18,0,,,,0,mixto,CARRERA INFANTILES
ccnorte,V CARRERA DEL AGUA UNICEF SADA,2015-10-04,Domingo,0.0,road running,Infantil,0,22,,,,0,mixto,CARRERA INFANTILES
ccnorte,V CARRERA DEL AGUA UNICEF SADA,2015-10-04,Domingo,0.0,road running,Infantil,48,0,,,,0,mixto,CARRERA PREBENJAMINES
ccnorte,V CARRERA DEL AGUA UNICEF SADA,2015-10-04,Domingo,0.0,road running,Infantil,0,48,,,,0,mixto,CARRERA PREBENJAMINES
ccnorte,V CARRERA DEL AGUA UNICEF SADA,2015-10-04,Domingo,0.0,road running,Infantil,125,541,,,,0,mixto,"CARRERA PROMESA, SENIOR Y VETERANOS"
ccnorte,V CARRERA DEL AGUA UNICEF SADA,2015-10-04,Domingo,0.0,road running,Equipos,0,0,,,,0,mixto,EQUIPOS CARRERA DEL AGUA UNICEF SADA 2015
ccnorte,V CARRERA FIESTA DE LA CEREZA (RUN RUN VIGO) 2016,2016-05-22,Domingo,0.0,road running,Absoluta/General,40,155,Tordesillas,,Valladolid,0,mixto,CARRERA ABSOLUTA
ccnorte,V CARRERA FIESTA DE LA CEREZA (RUN RUN VIGO) 2016,2016-05-22,Domingo,0.0,road running,Absoluta/General,16,13,Tordesillas,,Valladolid,0,mixto,CARRERA DE NIÑOS
ccnorte,V CARRERA HUCA 'MUÉVETE POR LA SALUD' 3K CarrerHUCA 'Corre o Camina' y 10K HUCA,2019-09-29,Domingo,10.0,road running,Absoluta/General,128,387,Oviedo,,Asturias / Asturies,0,mixto,HUCA
ccnorte,V CARRERA POPULAR ANA AMELIA MENENDEZ 2012,2012-01-15,Domingo,10.0,road running,Absoluta/General,0,0,,,,0,mixto,ADULTOS
ccnorte,V CARRERA POPULAR CENTRO “RICARDO BARÓ” ASPRONAGA,2018-11-01,Jueves,0.0,road running,Absoluta/General,65,172,,,,0,mixto,CARRERA ABSOLUTA
ccnorte,V CARRERA POPULAR DE MONTAÑA CLUB FLUVIAL LUGO,2019-09-29,Domingo,16.0,trail running,Absoluta/General,26,111,Lugo,Lugo,Lugo,0,mixto,TRAIL
ccnorte,V CARRERA POPULAR MATOGRANDE,2020-01-19,Domingo,0.0,road running,Absoluta/General,183,546,A Coruña,A Coruña,Galicia,0,mixto,ABSOLUTA
ccnorte,V CARRERA POPULAR MATOGRANDE,2020-01-19,Domingo,0.0,road running,Absoluta/General,0,0,A Coruña,A Coruña,Galicia,0,mixto,PERSONAS CON DISCAPACIDAD
ccnorte,V CARRERA POPULAR MATOGRANDE,2020-01-19,Domingo,0.0,road running,Infantil,0,0,A Coruña,A Coruña,Galicia,0,mixto,PRE-BENXAMIN
ccnorte,V CARRERA POPULAR MATOGRANDE,2020-01-19,Domingo,0.0,road running,Infantil,20,33,A Coruña,A Coruña,Galicia,0,mixto,SUB 10
ccnorte,V CARRERA POPULAR MATOGRANDE,2020-01-19,Domingo,0.0,road running,Infantil,0,25,A Coruña,A Coruña,Galicia,0,mixto,SUB 12
ccnorte,V CARRERA POPULAR MATOGRANDE,2020-01-19,Domingo,0.0,road running,Infantil,21,0,A Coruña,A Coruña,Galicia,0,mixto,SUB12
ccnorte,V CARRERA POPULAR MATOGRANDE,2020-01-19,Domingo,0.0,road running,Infantil,18,16,A Coruña,A Coruña,Galicia,0,mixto,SUB14
ccnorte,V CARRERA POPULAR MATOGRANDE,2020-01-19,Domingo,0.0,road running,Infantil,9,11,A Coruña,A Coruña,Galicia,0,mixto,SUB16 y SUB18
ccnorte,V CARRERA POPULAR MILLA DEL CONOCIMIENTO,2014-11-02,Domingo,6.8,road running,Absoluta/General,0,0,Zaragoza,Zaragoza,Aragón,0,mixto,PROBA ABSOLUTA
ccnorte,V CARRERA POPULAR TORRE DE HÉRCULES,2015-03-28,Sábado,0.0,road running,Absoluta/General,643,1463,A Coruña,A Coruña,Galicia,0,mixto,ADULTOS (NACIDOS EN 1997 Y ANTERIORES
ccnorte,V CARRERA POPULAR TORRE DE HÉRCULES,2015-03-28,Sábado,0.0,road running,Infantil,64,70,A Coruña,A Coruña,Galicia,0,mixto,ALEVIN
ccnorte,V CARRERA POPULAR TORRE DE HÉRCULES,2015-03-28,Sábado,0.0,road running,Infantil,74,79,A Coruña,A Coruña,Galicia,0,mixto,BENJAMIN
ccnorte,V CARRERA POPULAR TORRE DE HÉRCULES,2015-03-28,Sábado,0.0,road running,Infantil,35,53,A Coruña,A Coruña,Galicia,0,mixto,CADETE Y JUVENIL
ccnorte,V CARRERA POPULAR TORRE DE HÉRCULES,2015-03-28,Sábado,0.0,road running,Infantil,40,48,A Coruña,A Coruña,Galicia,0,mixto,INFANTIL
ccnorte,V CARRERA POPULAR VEGA-NAVIA 2013,2013-05-19,Domingo,8.5,road running,Absoluta/General,0,0,Navia,,Asturias / Asturies,0,mixto,ADULTOS
ccnorte,V CARRERA POPULAR VILLA DE SARRIA 10 KM,2017-06-11,Domingo,0.0,road running,Absoluta/General,21,135,Zuia,Gorbeialdea,Araba / Álava,0,mixto,ABSOLUTA
ccnorte,"V CARRERA POPULAR “CORRENDO POR VIGO - PIZZA MOVIL""",2016-01-31,Domingo,0.0,road running,Absoluta/General,172,801,Santiago de Compostela,Santiago,Galicia,0,mixto,CARRERA ABSOLUTA
ccnorte,"V CARRERA POPULAR “CULTIVANDO DEPORTE, BOIMORTO NO CAMIÑO”",2022-08-27,Sábado,0.0,road running,Absoluta/General,83,130,Pontevedra,Pontevedra,Galicia,0,mixto,CARRERA POPULAR
ccnorte,"V CARRERA POPULAR “NOCTURNA CORRENDO POR VIGO""",2017-06-10,Sábado,10.0,road running,Absoluta/General,131,635,O Porriño,Vigo,Galicia,0,mixto,DISTANCIA
ccnorte,"V CARRERA POPULAR “NOCTURNA CORRENDO POR VIGO""",2017-06-10,Sábado,10.0,road running,Absoluta/General,131,626,O Porriño,Vigo,Galicia,0,mixto,DISTANCIA
ccnorte,"V CARRERA POPULAR “NOCTURNA CORRENDO POR VIGO""",2017-06-10,Sábado,10.0,road running,Absoluta/General,131,626,O Porriño,Vigo,Galicia,0,mixto,DISTANCIA DE [Compensada]
ccnorte,"V CARRERA POPULAR “NOCTURNA CORRENDO POR VIGO""",2017-06-10,Sábado,5.0,road running,Absoluta/General,128,124,O Porriño,Vigo,Galicia,0,mixto,DISTANCIA
ccnorte,V CLASICA GANDEIRA SANTA COMBA,2025-04-13,Domingo,10.0,road running,Absoluta/General,64,206,Santa Comba,O Xallas,Galicia,0,mixto,
ccnorte,V CLASICA GANDEIRA SANTA COMBA,2025-04-13,Domingo,3.0,road running,Absoluta/General,44,63,Santa Comba,O Xallas,Galicia,0,mixto,
ccnorte,V CLASICA GANDEIRA SANTA COMBA,2025-04-13,Domingo,0.0,Otros,Infantil,27,33,Santa Comba,O Xallas,Galicia,0,mixto,SUB10 /SUB12
ccnorte,V CLASICA GANDEIRA SANTA COMBA,2025-04-13,Domingo,0.0,Otros,Infantil,23,22,Santa Comba,O Xallas,Galicia,0,mixto,SUB14 /SUB16
ccnorte,V CP CONCELLO DE SOBER.LIGA RIBEIRA SACRA.LIGA13,2013-06-15,Sábado,9.6,road running,Absoluta/General,0,0,,,,0,mixto,PROBA ABSOLUTA
ccnorte,V CROSS POPULAR – CABO UDRA 2021,2021-10-10,Domingo,0.0,road running,Absoluta/General,49,183,Bueu,Morrazo,Galicia,0,mixto,ABSOLUTA
ccnorte,V CROSS POPULAR – CABO UDRA 2021,2021-10-10,Domingo,0.0,road running,Equipos,0,0,Bueu,Morrazo,Galicia,0,mixto,EQUIPOS MASCULINOS
ccnorte,V CROSS POPULAR – CABO UDRA 2021,2021-10-10,Domingo,0.0,road running,Equipos,0,0,Bueu,Morrazo,Galicia,0,mixto,EQUIPOS MIXTOS
ccnorte,V CROSS POPULAR – CABO UDRA 2021,2021-10-10,Domingo,0.0,road running,Absoluta/General,38,42,Bueu,Morrazo,Galicia,0,mixto,POPULAR
ccnorte,V Carreira Nocturna de Sada (Benéfica Cruz Roja/Cáritas Sada),2019-12-13,Viernes,0.0,road running,Infantil,12,17,Sada,Zangozerria,Navarra,0,mixto,SUB10
ccnorte,V Carreira Nocturna de Sada (Benéfica Cruz Roja/Cáritas Sada),2019-12-13,Viernes,0.0,road running,Infantil,11,18,Sada,Zangozerria,Navarra,0,mixto,SUB12
ccnorte,V Carreira Nocturna de Sada (Benéfica Cruz Roja/Cáritas Sada),2019-12-13,Viernes,0.0,road running,Infantil,19,13,Sada,Zangozerria,Navarra,0,mixto,SUB14
ccnorte,V Carreira Nocturna de Sada (Benéfica Cruz Roja/Cáritas Sada),2019-12-13,Viernes,0.0,road running,Infantil,2,7,Sada,Zangozerria,Navarra,0,mixto,SUB16 MIXTO
ccnorte,V Carreira Nocturna de Sada (Benéfica Cruz Roja/Cáritas Sada),2019-12-13,Viernes,0.0,Ciclismo y btt,Infantil,70,164,Sada,Zangozerria,Navarra,0,mixto,"SUB18, SENIOR, MASTER e HANDBIKE"
ccnorte,V Carreira Pedestre Concello de Muxía,2018-07-15,Domingo,3.0,road running,Absoluta/General,67,43,Muxía,Fisterra,Galicia,0,mixto,CONTRA O CANCRO
ccnorte,V Carreira Pedestre Concello de Muxía,2018-07-15,Domingo,10.0,road running,Absoluta/General,29,145,Muxía,Fisterra,Galicia,0,mixto,ABSOLUTA
ccnorte,V Carreira Pedestre Concello de Muxía,2018-07-15,Domingo,0.0,road running,Infantil,27,27,Muxía,Fisterra,Galicia,0,mixto,BENXAMIN E ALEVIN
ccnorte,V Carreira Pedestre Concello de Muxía,2018-07-15,Domingo,0.0,road running,Infantil,23,21,Muxía,Fisterra,Galicia,0,mixto,"INFANTIL , CADETE E XUVENIL"
ccnorte,V Carreira Pedestre Concello de Zas,2018-06-02,Sábado,3.0,road running,Absoluta/General,74,61,Zas,Terra de Soneira,Galicia,0,mixto,CONTRA O CANCRO
ccnorte,V Carreira Pedestre Concello de Zas,2018-06-02,Sábado,10.0,road running,Absoluta/General,29,150,Zas,Terra de Soneira,Galicia,0,mixto,ABSOLUTA
ccnorte,V Carreira Pedestre Concello de Zas,2018-06-02,Sábado,0.0,road running,Infantil,21,29,Zas,Terra de Soneira,Galicia,0,mixto,"BENXAMIN: , ALEVIN:"
ccnorte,V Carreira Pedestre Concello de Zas,2018-06-02,Sábado,0.0,road running,Infantil,33,30,Zas,Terra de Soneira,Galicia,0,mixto,"INFANTIL , CADETE E XUVENIL"
ccnorte,V Carreira Pedestre Monte Porreiro - Gran Premio U.N.E.D,2017-03-26,Domingo,0.0,road running,Absoluta/General,41,190,,,,0,mixto,ABSOLUTA CCCP
ccnorte,V Carreira Pedestre Monte Porreiro - Gran Premio U.N.E.D,2017-03-26,Domingo,0.0,road running,Absoluta/General,41,190,,,,0,mixto,ABSOLUTA CCCP [Compensada]
ccnorte,V Carreira Pedestre Monte Porreiro - Gran Premio U.N.E.D,2017-03-26,Domingo,0.0,road running,Absoluta/General,59,263,,,,0,mixto,PROBA ABSOLUTA
ccnorte,V Carreira Pedestre Monte Porreiro - Gran Premio U.N.E.D,2017-03-26,Domingo,0.0,road running,Absoluta/General,0,0,,,,0,mixto,Parexas Monte Porreiro 2017
ccnorte,V Carreira Popular de Mondariz,2019-11-02,Sábado,0.0,road running,Absoluta/General,38,115,Mondariz,O Condado,Galicia,0,mixto,ABSOLUTA
ccnorte,V Carreira Popular de Taboada “Entre pazos e carballos”,2016-09-17,Sábado,0.0,road running,Absoluta/General,55,189,Betanzos,Betanzos,Galicia,0,mixto,ABSOLUTA
ccnorte,V Carreira Popular “Benquerencia Terra Mar”,2017-09-10,Domingo,0.0,road running,Absoluta/General,27,82,Barcelona,Barcelonès,Catalunya,0,mixto,ABSOLUTA
ccnorte,V Carreira Popular “Benquerencia Terra Mar”,2017-09-10,Domingo,0.0,road running,Infantil,7,9,Barcelona,Barcelonès,Catalunya,0,mixto,ALEVIN
ccnorte,V Carreira Popular “Benquerencia Terra Mar”,2017-09-10,Domingo,0.0,road running,Infantil,9,8,Barcelona,Barcelonès,Catalunya,0,mixto,BENXAMIN
ccnorte,V Carreira Popular “Benquerencia Terra Mar”,2017-09-10,Domingo,0.0,road running,Infantil,5,3,Barcelona,Barcelonès,Catalunya,0,mixto,CADETE
ccnorte,V Carreira Popular “Benquerencia Terra Mar”,2017-09-10,Domingo,0.0,road running,Infantil,6,3,Barcelona,Barcelonès,Catalunya,0,mixto,INFANTIL
ccnorte,V Carreira Popular “Benquerencia Terra Mar”,2017-09-10,Domingo,0.0,road running,Infantil,10,11,Barcelona,Barcelonès,Catalunya,0,mixto,PRE-BENXAMIN
ccnorte,V Carreira Solidaria Nocturna das Festas de Lalín,2022-09-23,Viernes,0.0,road running,Absoluta/General,31,76,Lalín,O Deza,Galicia,0,mixto,ABSOLUTA
ccnorte,V Carreira Solidaria Nocturna das Festas de Lalín,2022-09-23,Viernes,0.0,road running,Infantil,9,10,Lalín,O Deza,Galicia,0,mixto,SUB10
ccnorte,V Carreira Solidaria Nocturna das Festas de Lalín,2022-09-23,Viernes,0.0,road running,Infantil,8,11,Lalín,O Deza,Galicia,0,mixto,SUB12
ccnorte,V Carreira Solidaria Nocturna das Festas de Lalín,2022-09-23,Viernes,0.0,road running,Infantil,10,11,Lalín,O Deza,Galicia,0,mixto,SUB14/SUB16
ccnorte,V Carrera Popular Novo Mesoiro,2015-12-13,Domingo,0.0,road running,Absoluta/General,176,547,A Coruña,A Coruña,Galicia,0,mixto,Adultos
ccnorte,V Carrera Popular Novo Mesoiro,2015-12-13,Domingo,0.0,road running,Infantil,36,45,A Coruña,A Coruña,Galicia,0,mixto,Alevín
ccnorte,V Carrera Popular Novo Mesoiro,2015-12-13,Domingo,0.0,road running,Infantil,50,49,A Coruña,A Coruña,Galicia,0,mixto,Benjamín
ccnorte,V Carrera Popular Novo Mesoiro,2015-12-13,Domingo,0.0,road running,Infantil,23,19,A Coruña,A Coruña,Galicia,0,mixto,Infantil
ccnorte,V Carrera Popular Novo Mesoiro,2015-12-13,Domingo,0.0,road running,Infantil,18,31,A Coruña,A Coruña,Galicia,0,mixto,Juvenil-Cadete
ccnorte,V Carrera Popular Ventorrillo,2017-09-24,Domingo,0.0,road running,Infantil,12,15,Santa Comba,O Xallas,Galicia,0,mixto,ALEVIN
ccnorte,V Carrera Popular Ventorrillo,2017-09-24,Domingo,0.0,road running,Absoluta/General,115,408,Santa Comba,O Xallas,Galicia,0,mixto,Adultos VENTORRILLO
ccnorte,V Carrera Popular Ventorrillo,2017-09-24,Domingo,0.0,road running,Infantil,13,19,Santa Comba,O Xallas,Galicia,0,mixto,BENJAMIN
ccnorte,V Carrera Popular Ventorrillo,2017-09-24,Domingo,0.0,road running,Infantil,14,14,Santa Comba,O Xallas,Galicia,0,mixto,CADETE / XUVENIL
ccnorte,V Carrera Popular Ventorrillo,2017-09-24,Domingo,0.0,road running,Infantil,14,5,Santa Comba,O Xallas,Galicia,0,mixto,INFANTIL
ccnorte,V Carrera Popular Volta a Oza,2016-07-31,Domingo,0.0,road running,Infantil,7,8,A Coruña,A Coruña,Galicia,0,mixto,ALEVIN
ccnorte,V Carrera Popular Volta a Oza,2016-07-31,Domingo,0.0,road running,Absoluta/General,105,426,A Coruña,A Coruña,Galicia,0,mixto,Adultos
ccnorte,V Carrera Popular Volta a Oza,2016-07-31,Domingo,0.0,road running,Infantil,22,14,A Coruña,A Coruña,Galicia,0,mixto,BENXAMIN
ccnorte,V Carrera Popular Volta a Oza,2016-07-31,Domingo,0.0,road running,Infantil,5,13,A Coruña,A Coruña,Galicia,0,mixto,CADETE - JUVENIL
