event_id,nom_cursa,data,lloc,modalitat_nom,modalitat_codi,estat_esdeveniment,error_detall,total_classificats,classificat_h,classificat_d,classificat_total,classificat_sexe_desconegut,DNF_h,DNF_d,DNF_total,DSQ_h,DSQ_d,DSQ_total,DNS_h,DNS_d,DNS_total,estat_desconegut_h,estat_desconegut_d,estat_desconegut_sexe_desconegut,esport
2312,XXXV ALMUÑECAR COTA 1200,2025-05-25,Almuñécar (Granada),---,6994,ok,,77,47,30,77,0,0,0,0,0,0,0,0,0,0,0,0,0,CICLISMO CARRETERA
2236,XII CARRERA DE LA MUJER “LA IGUALDAD ES NUESTRA META”,2025-05-24,Almería (Almería),"2,5 - 5 - 7,5 Km",6988,ok,,208,44,164,208,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2250,"XXVII Prueba de Fondo ""El Espárrago-Villa de Huétor Tajar”",2025-05-24,Huétor Tájar (Granada),10 K,6987,ok,,896,716,180,896,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2322,ABLA - CIRCUITO DE CARRERAS POPULARES DIPUTACIÓN DE ALMERÍA 2025,2025-05-24,Abla (Almería),"6,8 Km",6979,ok,,168,128,40,168,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2249,"XXXVII Prueba de Fondo ""Ciudad de Órgiva""",2025-05-18,Órgiva (Granada),"18,5 K",7024,ok,,569,470,99,569,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2266,5ª CARRERA BASE AEREA “LOS VOLANTONES”,2025-05-18,Armilla (Granada),"10 o 5,7 K",6968,ok,,520,385,135,520,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2283,PARQUE DE MARÍA LUISA COCA-COLA ''CIRCUITO DIVINA SEGUROS DE CARRERAS POPULARES #SEVILLA10'',2025-05-18,Sevilla (Sevilla),10K - 5K,6971,ok,,2440,1903,537,2440,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2311,VIII CRONOESCALADA CASTELL-CONJURO,2025-05-18,Gualchos (Granada),---,6967,ok,,87,74,13,87,0,0,0,0,0,0,0,0,0,0,0,0,0,CICLISMO CARRETERA
2319,IX DESAFÍO PLAYA DE LOS MUERTOS - FARO MESA ROLDAN,2025-05-18,Carboneras (Almería),10 o 7 Km,,error,pdf_pendent_de_parsejar:https://www.cruzandolameta.es/media/competiciones/clasificaciones/PREMIACION.pdf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Carrera a pie
2330,XII CARRERA POPULAR FRANCISCO MONTOYA NORIAS DE DAZA 2025 (CIRCUITO DE EL EJIDO),2025-05-18,"Las Norias, El Ejido (Almería)","8 Km, 4 Km y carreras escolares",6963,ok,,147,107,40,147,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2325,CARRERA SOLIDARIA RUTA 091 DE ALMERÍA,2025-05-17,Almería (Almería),7K - Carreras infantiles,6962,ok,,438,271,167,438,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2332,I CXM VILLA DE LAROYA,2025-05-17,Laroya (Almería),14 Km,6960,ok,,44,33,11,44,0,0,0,0,0,0,0,0,0,0,0,0,0,CxM
2113,COÍN - CAMINITO DEL REY 2025,2025-05-11,Coín (Málaga),121,6952,ok,,736,683,53,736,0,0,0,0,0,0,0,0,0,0,0,0,0,Ciclismo
2248,"XV Gran Premio de Fondo ""Villa de Salobreña""",2025-05-11,Salobreña (Granada),10 K,6959,ok,,1300,975,325,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2280,IX EDICIÓN 51 X 13 ''VILLA DE LA PEZA'',2025-05-11,La Peza (Granada),"27 Km - 12,5 Km - Senderismo 15 Km",6947,ok,,45,35,10,45,0,0,0,0,0,0,0,0,0,0,0,0,0,CxM
2336,CARRERA LA META ES TU SALUD. GRANADA,2025-05-11,Granada (Granada),"1,5Km - 5Km - 10Km",,error,pdf_pendent_de_parsejar:https://www.cruzandolameta.es/media/competiciones/clasificaciones/1K.pdf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Carrera Popular
2356,101 KM 24H LA LEGIÓN RONDA 2025,2025-05-10,Ronda (Málaga),101 Km,6950,ok,,2757,2671,86,2757,0,0,0,0,0,0,0,0,0,0,0,0,0,CxM
2329,XXXVI CARRERA ESCOLAR LA GLORIA,2025-05-09,Jaén (Jaén),Infantiles,6942,ok,,1078,588,490,1078,0,0,0,0,0,0,0,0,0,0,0,0,0,CxM
2306,SUBIDA A FUENTE DEL SABUCO LECRIN,2025-05-01,Lecrín (Granada),BTT MARATÓN,6938,ok,,107,99,8,107,0,0,0,0,0,0,0,0,0,0,0,0,0,BTT MARATÓN
2290,OPEN MTB PUERTA DE LA ALPUJARRA 2025,2025-04-27,Lanjarón (Granada),CRI (6km) + Media Maratón (43km),,error,pdf_pendent_de_parsejar:https://www.cruzandolameta.es/media/competiciones/clasificaciones/CRI_OPEN.pdf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MTB
2321,BÉDAR - CIRCUITO DE CARRERAS POPULARES DIPUTACIÓN DE ALMERÍA 2025,2025-04-27,Bédar (Almería),"9,61 Km",6928,ok,,171,132,39,171,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2241,"XX MARATÓN MTB ""GUZMÁN EL BUENO""",2025-04-26,Córdoba (Córdoba),105 Km,6924,ok,,1084,1061,23,1084,0,0,0,0,0,0,0,0,0,0,0,0,0,MTB
2341,COPA DE ESPAÑA GRAVEL & MTB LA INDOMABLE 2025,2025-04-26,Berja (Almería),96 o 51 Km,6919,ok,,242,233,9,242,0,0,0,0,0,0,0,0,0,0,0,0,0,Cicloturista
2342,41 MEDIA MARATÓN ''CIUDAD DE GRANADA'' 2025,2025-04-26,Granada (Granada),21 Km,6926,ok,,4610,3622,988,4610,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2305,II MARATON VILLA ROMANA DE SALAR,2025-04-20,Salar (Granada),BTT MARATÓN,6904,ok,,95,86,9,95,0,0,0,0,0,0,0,0,0,0,0,0,0,BTT MARATÓN
2307,VII BTT LOS RIOS,2025-04-13,Fornes (Granada),BTT MARATÓN,6898,ok,,126,118,8,126,0,0,0,0,0,0,0,0,0,0,0,0,0,BTT MARATÓN
2289,ENIX - CIRCUITO DE CARRERAS POPULARES DIPUTACIÓN DE ALMERÍA 2025,2025-04-12,Enix (Almería),"8 - 3,7 Km",6891,ok,,266,196,70,266,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2190,MEDIO MARATÓN ALMERÍA 2025,2025-04-06,Almería (Almería),21 Km Homologada por la RFEA,6879,ok,,955,513,442,955,0,0,0,0,0,0,0,0,0,0,0,0,0,Media Maratón
2262,X CARRERA AZUL POR EL AUTISMO,2025-04-06,Santa Fe (Granada),5 Km e infantiles,6866,ok,,553,252,301,553,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2281,XXVII CARRERA POPULAR POR LA SALUD JAÉN Y CAMINATA INCLUSIVA,2025-04-06,Jaén (Jaén),"5,5 - 2,5 Km",6888,ok,,897,537,360,897,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2284,DISTRITO ESTE - PARQUE DEL TAMARGUILLO ''CIRCUITO DIVINA SEGUROS DE CARRERAS POPULARES #SEVILLA10'',2025-04-06,Sevilla (Sevilla),10K - 5K,6880,ok,,2499,1918,581,2499,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2288,19 CARRERA POPULAR MEMORIAL PADRE MARCELINO,2025-04-06,Granada (Granada),Varias,6859,ok,,2025,1488,537,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2228,XIV RUTA DE LAS FORTALEZAS - MEDIA RUTA,2025-04-05,Cartagena (Murcia),27 Km,6906,ok,,3764,2848,916,3764,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2230,XIV RUTA DE LAS FORTALEZAS - JUVENIL,2025-04-05,Cartagena (Murcia),15 Km,6910,ok,,3764,2848,916,3764,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2231,XIV RUTA DE LAS FORTALEZAS - INFANTIL,2025-04-04,Cartagena (Murcia),"2,7 Km",6854,ok,,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2247,"XXXVI Prueba de Fondo ""Ciudad de Alhama""",2025-03-30,Alhama de Granada (Granada),10,6833,ok,,907,716,191,907,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2268,IX CXM TRAIL DESAFIO JABALCÓN DE ZÚJAR,2025-03-30,Zújar (Granada),"22 o 11,2 Km",6841,ok,,69,60,9,69,0,0,0,0,0,0,0,0,0,0,0,0,0,CxM
2269,IV TRAIL CIUDAD DE TIJOLA - CAMPEONATO PROVINCIAL CXM ALMERÍA,2025-03-30,Tíjola (Almería),"24,5 o 14 Km",6834,ok,,74,62,12,74,0,0,0,0,0,0,0,0,0,0,0,0,0,CxM
2324,ZIROKO TRAIL BENARRABÁ 2025,2025-03-29,Benarrabá (Málaga),"33,6 y 5,5 Km",6830,ok,,55,22,33,55,0,0,0,0,0,0,0,0,0,0,0,0,0,Trail
2243,IV RUNNER FASHION CARRERA AZUL POR EL AUTISMO 2025,2025-03-23,Almería (Almería),5K,6823,ok,,736,409,327,736,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2242,IX VUELTA CICLODEPORTIVA ALMERÍA,2025-03-22,Pulpí (Almería),"2 Etapas: 91,8 Km y 142 Km",,error,pdf_pendent_de_parsejar:https://www.cruzandolameta.es/media/competiciones/clasificaciones/Etapa_1.pdf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ciclodeportiva
2219,ABADES STONE RACE 2025,2025-03-16,Loja (Granada),Varias,6818,ok,,72,61,11,72,0,0,0,0,0,0,0,0,0,0,0,0,0,CxM
2234,XI EXTREME FILABRES TRAIL 2025,2025-03-16,Serón (Almería),"32, 22 o 12 Km",6812,ok,,94,74,20,94,0,0,0,0,0,0,0,0,0,0,0,0,0,CxM
2235,XI CARRERA SOLIDARIA AVE MARÍA,2025-03-16,Granada (Granada),Varias,6808,ok,,871,618,253,871,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2237,VII SAN JOSÉ ARRAMBLA,2025-03-16,Guadix (Granada),Varias,6817,ok,,79,55,24,79,0,0,0,0,0,0,0,0,0,0,0,0,0,CxM
2246,"XLVIII Media Maratón ""Ciudad de Baza""",2025-03-16,Baza (Granada),21K,7259,ok,,436,374,62,436,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2275,"XVIII MEDIA MARATON ""CIUDAD DE LAS HORTALIZAS"" 2025",2025-03-16,"Ejido, El (Almería)",21 Km,6805,ok,,196,167,29,196,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2310,XXV GRAN PREMIO COMARCAL DE POLOPOS - LA MAMOLA 2025,2025-03-15,Polopos (Granada),---,6804,ok,,160,142,18,160,0,0,0,0,0,0,0,0,0,0,0,0,0,CICLISMO CARRETERA
2239,PURULLENA CARNIVAL RACE 2025,2025-03-09,Purullena (Granada),16K -11K Senderismo,6784,ok,,127,98,29,127,0,0,0,0,0,0,0,0,0,0,0,0,0,Trail
2245,"XXIV Prueba de Fondo ""Ciudad de Loja""",2025-03-09,Loja (Granada),10K,6782,ok,,994,793,201,994,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2282,NERVIÓN SAN PABLO - EL CORTE INGLÉS ''CIRCUITO DIVINA SEGUROS DE CARRERAS POPULARES #SEVILLA10'',2025-03-09,Sevilla (Sevilla),10K - 5K,6796,ok,,2569,2027,542,2569,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2291,IV BTT XCO NAZARI ALMUÑECAR,2025-03-09,Almuñécar (Granada),Rally,6786,ok,,32,26,6,32,0,0,0,0,0,0,0,0,0,0,0,0,0,Rally BTT
2279,IX MEDIA MARATON ABADES SIERRA DE LOJA - MEMORIAL SALVADOR LUQUE MEGIAS,2025-03-02,Loja (Granada),BTT MEDIA MARATÓN,6780,ok,,198,177,21,198,0,0,0,0,0,0,0,0,0,0,0,0,0,BTT
2244,XXXIII Prueba de Fondo “Juan Antonio Ruiz Navarro -Villa de Albolote”,2025-02-23,Albolote (Granada),10K,6768,ok,,1184,935,249,1184,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2277,V RALLY PUEBLO DE HUETOR VEGA,2025-02-23,Huétor Vega (Granada),Rally,6769,ok,,20,16,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,Rally BTT
2273,VI RALLY VALLE DEL ZALABI,2025-02-16,Alcudia de Guadix (Granada),Rally,6756,ok,,21,17,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,Rally BTT
2233,XIII EDICIÓN MTB - A.C.D. BOMBEROS LEVANTE ALMERIENSE 2025,2025-02-09,Turre (Almería),40 Km,6736,ok,,490,476,14,490,0,0,0,0,0,0,0,0,0,0,0,0,0,MTB
2263,"ALMERÍA ""EN MARCHA CONTRA EL CÁNCER""",2025-02-09,Almería (Almería),"6,6 Km",6743,ok,,495,273,222,495,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2264,XCO BULL BIKES CASERIO LOS LLANOS-ALHENDIN 2025,2025-02-08,Alhendín (Granada),Rally,6748,ok,,20,19,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,BTT
2261,IV DUATLÓN CONTRARRELOJ POR EQUIPOS EL EJIDO,2025-02-02,"Ejido, El (Almería)",Sprint,,error,pdf_pendent_de_parsejar:https://www.cruzandolameta.es/media/competiciones/clasificaciones/05_CAMP._AND._MASCULINO.pdf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CONTRARRELOJ POR EQUIPOS
2223,10K/5K CARCHUNA - CALAHONDA 2025,2025-01-26,Calahonda (Granada),Varias,6724,ok,,260,181,79,260,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2224,XII CARRERA POPULAR RUTA DE LOS SECADEROS,2025-01-26,Cúllar Vega (Granada),"7,5K",6730,ok,,456,312,144,456,0,0,0,0,0,0,0,0,0,0,0,0,0,Mixta (Tierra y asfalto)
2225,42 CARRERA URBANA INTERNACIONAL ''NOCHE DE SAN ANTÓN'',2025-01-18,Jaén (Jaén),10 Km - INFANTILES,6714,ok,,1371,775,596,1371,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2199,IV SAN SILVESTRAIL VILLA DE FINES,2024-12-31,Fines (Almería),10 Km 350m +,6712,ok,,118,89,29,118,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2211,42ª SAN SILVESTRE BASTETANA,2024-12-31,Baza (Granada),Varias,6713,ok,,294,200,94,294,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2207,SAN SILVESTRE VEGAS DEL GENIL 2024,2024-12-30,Vegas del Genil (Granada),5K y carreras infantiles,6707,ok,,14,7,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2205,II CARRERA SAN SILVESTRE ATARFE 2024,2024-12-29,Atarfe (Granada),5 Km,,error,pdf_pendent_de_parsejar:https://www.cruzandolameta.es/media/competiciones/clasificaciones/5K_ATARFE.pdf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2218,XXXVII CARRERA URBANA SAN SILVESTRE EL EJIDO 2024,2024-12-29,"Ejido, El (Almería)",5 y 10 Km,6703,ok,,476,381,95,476,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2226,SAN SILVESTRE CIUDAD DE ALMERÍA 2024,2024-12-29,Almería (Almería),6 Km,6706,ok,,1843,1075,768,1843,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2193,XXVIII SAN SILVESTRE BAILÉN,2024-12-28,Bailén (Jaén),"2,6 o 5 Km",6697,ok,,106,64,42,106,0,0,0,0,0,0,0,0,0,0,0,0,0,Carrera urbana
2209,I CARRERA ''PUENTE COLGANTE DE TORRENUEVA COSTA'' Y  VII NOCTURNA SAN SILVESTRE,2024-12-28,Torrenueva Costa (Granada),Varias,6691,ok,,141,89,52,141,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2180,VI SAN SILVESTRE REAL CLUB MEDITERRÁNEO,2024-12-27,Málaga (Málaga),10K y carrera infantil,6677,ok,,1027,678,349,1027,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2215,II CARRERA NOCTURNA S. SILVESTRE SANTA FE 2024,2024-12-27,Santa Fe (Granada),Varias,6679,ok,,126,83,43,126,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2220,SAN SILVESTRE BENAHADUX 2024,2024-12-27,Benahadux (Almería),5Km aprox.,6686,ok,,134,93,41,134,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2196,TRAIL TERRERAS 2024,2024-12-22,Benalúa (Granada),8 o 18 Km,6673,ok,,98,51,47,98,0,0,0,0,0,0,0,0,0,0,0,0,0,Trail
2206,IX SAN SILVESTRE CIUDAD DE PULIANAS 2024,2024-12-22,Pulianas (Granada),8 Km,6668,ok,,237,158,79,237,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2212,IV CARRERA DE NAVIDAD LLANO DE DON ANTONIO 2024,2024-12-22,Carboneras (Almería),5 Km,6669,ok,,77,47,30,77,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2188,13ª CARRERA SOLIDARIA DE ALBOLOTE,2024-12-21,Albolote (Granada),Varias,,error,pdf_pendent_de_parsejar:https://www.cruzandolameta.es/media/competiciones/clasificaciones/01_ABSOLUTA.pdf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Solidaria
2194,XIV SAN SILVESTRE ''SUBIDA AL CASTILLEJO'',2024-12-21,"Guajares, Los (Granada)","8,5 o 2,4 km",6664,ok,,148,112,36,148,0,0,0,0,0,0,0,0,0,0,0,0,0,CxM
2216,36 SAN SILVESTRE CIUDAD DE MOTRIL 2024,2024-12-20,Motril (Granada),Varias,6656,ok,,17,9,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,Carrera Nocturna
2171,XXV SUBIDA PEDESTRE AL CONJURO,2024-12-15,Motril (Granada),"18,5 Km",6652,ok,,144,116,28,144,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2214,V EXTREME IBERUS CXM HUÉRCAL DE ALMERÍA,2024-12-15,Huércal de Almería (Almería),20K - 10K,6653,ok,,85,70,15,85,0,0,0,0,0,0,0,0,0,0,0,0,0,CxM
2189,32 CARRERA NOCTURNA DE GRANADA,2024-12-13,Granada (Granada),Varias,6639,ok,,47,46,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2213,X ULTRA MARATON COSTA DE ALMERIA,2024-11-30,Níjar (Almería),75 - 43 - 32 Km,6628,ok,,93,75,18,93,0,0,0,0,0,0,0,0,0,0,0,0,0,Ultramaratón
2203,38 MEDIA MARATÓN DE CÓRDOBA,2024-11-24,Córdoba (Córdoba),Media maratón,6625,ok,,5205,4293,912,5205,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2143,CxM MACAEL MARMOL 2024 - COPA DE ESPAÑA 2024,2024-11-17,Macael (Almería),Varias,6619,ok,,82,66,16,82,0,0,0,0,0,0,0,0,0,0,0,0,0,CxM
2154,CARRERA CRUZ ROJA 2024,2024-11-17,Granada (Granada),5 Km,6615,ok,,1559,827,732,1559,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2191,VII CROSS URBANO SOLIDARIO LICEO MEDITERRÁNEO,2024-11-17,"Ejido, El (Almería)",8K - Infantiles,6616,ok,,133,103,30,133,0,0,0,0,0,0,0,0,0,0,0,0,0,Cross
2066,VIII MEDIA MARATON ABADES SIERRA DE LOJA - MEMORIAL SALVADOR LUQUE MEGIAS,2024-11-10,Loja (Granada),Media Maratón,6612,ok,,90,82,8,90,0,0,0,0,0,0,0,0,0,0,0,0,0,BTT
2187,CxM DE LA ROSQUILLA 2024,2024-11-10,Alhama de Almería (Almería),"22,8 Km o 11,7 Km",6610,ok,,117,85,32,117,0,0,0,0,0,0,0,0,0,0,0,0,0,CxM
2201,III CLASICA RINCON DE LA VICTORIA LLENO DE VIDA,2024-11-10,Rincón de la Victoria (Málaga),73 Km,6614,ok,,427,408,19,427,0,0,0,0,0,0,0,0,0,0,0,0,0,Cicloturista
2054,GÁDOR - CIRCUITO DE CARRERAS POPULARES DIPUTACIÓN DE ALMERÍA 2024,2024-11-09,Gádor (Almería),"8,89 K",6604,ok,,176,125,51,176,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2070,IX OPEN BTT VILLA DE CADIAR,2024-11-03,Cádiar (Granada),Media Maratón,6602,ok,,121,116,5,121,0,0,0,0,0,0,0,0,0,0,0,0,0,BTT
2195,VII CARRERA GO FIT VALLEHERMOSO X WORLD VISION,2024-11-03,Madrid (Madrid),10 o 6 Km,6600,ok,,819,560,259,819,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
1999,"XVIII Prueba de Fondo ""La Hispanidad""",2024-10-27,Santa Fe (Granada),10K,6579,ok,,861,695,166,861,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2025,RALLY BTT LANJARON,2024-10-27,Lanjarón (Granada),Rally,6584,ok,,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,BTT
2192,XXXI CROSS ESCOLAR DIVINA PASTORA,2024-10-27,Motril (Granada),Varias,6566,ok,,45,44,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2095,MARCHADORES LA DESÉRTICA 2024,2024-10-26,Roquetas de Mar (Almería),71 Km,6553,ok,,3526,2772,754,3526,0,0,0,0,0,0,0,0,0,0,0,0,0,CxM
2114,MTB LA DESÉRTICA 2024,2024-10-26,Almería (Almería),111 Km,6595,ok,,2451,2378,73,2451,0,0,0,0,0,0,0,0,0,0,0,0,0,MTB
2117,E-BIKE LA DESÉRTICA 2024,2024-10-26,Almería (Almería),120 Km,6559,ok,,3516,2764,752,3516,0,0,0,0,0,0,0,0,0,0,0,0,0,E-BIKE
2118,EQUIPOS LA DESÉRTICA 2024,2024-10-26,Almería (Almería),71 Km,6562,ok,,3525,2772,753,3525,0,0,0,0,0,0,0,0,0,0,0,0,0,CxM
1998,XIII Prueba de Fondo “Villa Romana de Salar”,2024-10-20,Salar (Granada),10K,6525,ok,,643,521,122,643,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2069,IX MEMORIAL GUILLERMO VILLEGAS HERRERA,2024-10-20,Montillana (Granada),Media Maratón,6528,ok,,110,102,8,110,0,0,0,0,0,0,0,0,0,0,0,0,0,BTT
2105,CARRERAS POPULARES 2024 #SEVILLA10 - CASCO ANTIGUO ''CAIXABANK'',2024-10-20,Sevilla (Sevilla),10K - 5K,6631,ok,,3220,2509,711,3220,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2172,VIII CxM ''CASTILLO DE TAHAL'',2024-10-20,Tahal (Almería),21 o 13 Km,6526,ok,,46,35,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,CxM
2177,III CARRERA MES DEL CEREBRO EN ALMERÍA 2024,2024-10-20,Almería (Almería),9K - 5K - 3K,6522,ok,,142,105,37,142,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2053,SAN JUAN DE LOS TERREROS (PULPÍ) - CIRCUITO DE CARRERAS POPULARES DIPUTACIÓN DE ALMERÍA 2024,2024-10-19,Pulpí (Almería),"7,17 K",6518,ok,,13,7,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2029,BTT MARQUESADO DEL ZENETE,2024-10-13,"Calahorra, La (Granada)",Maratón,6506,ok,,159,148,11,159,0,0,0,0,0,0,0,0,0,0,0,0,0,BTT
2174,I TRIATLÓN CIUDAD DE VÍCAR,2024-10-13,Vícar (Almería),Categorías menores y SuperSprint adultos,6496,ok,,25,24,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,Triatlón
2178,XXXIX CARRERA POPULAR DE MOJÁCAR,2024-10-13,Mojácar (Almería),9K y carreras infantiles,6508,ok,,57,42,15,57,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2182,40 MEDIA MARATÓN CIUDAD DE MOTRIL,2024-10-13,Motril (Granada),Media maratón,6515,ok,,467,391,76,467,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2068,III BTT BENALUA GEOPARQUE GRANADA,2024-10-06,Benalúa (Granada),Media Maratón,6494,ok,,111,104,7,111,0,0,0,0,0,0,0,0,0,0,0,0,0,BTT
2104,CARRERAS POPULARES 2024 #SEVILLA10 - PARQUE DE MIRAFLORES,2024-10-06,Sevilla (Sevilla),10K - 5K,6486,ok,,2258,1826,432,2258,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2129,VI DÓLAR TRAIL,2024-10-06,Dólar (Granada),14K - 10K,,error,pdf_pendent_de_parsejar:https://www.cruzandolameta.es/media/competiciones/clasificaciones/Unknown-14.pdf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Trail
2161,I CARRERA SOLIDARIA “VIRGEN DEL PILAR” GUARDIA CIVIL EN ALMERÍA 2024,2024-10-06,Almería (Almería),"6,2 Km",6485,ok,,586,369,217,586,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2166,III TRAIL GUARDIAS VIEJAS MUEBLES MESA EL EJIDO 2024,2024-10-06,"Ejido, El (Almería)",10K - 5K - C.Infantiles,6483,ok,,135,105,30,135,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2175,VIII CARRERA DE LA MUJER DE MOTRIL,2024-10-06,Motril (Granada),5 Km,6482,ok,,787,241,546,787,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2052,ANTAS - CIRCUITO DE CARRERAS POPULARES DIPUTACIÓN DE ALMERÍA 2024,2024-10-05,Antas (Almería),"8,86 K",6477,ok,,152,114,38,152,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2077,VII CRONOESCALADA CASTELL- CONJURO,2024-10-05,Gualchos (Granada),"12,6 K",6468,ok,,99,84,15,99,0,0,0,0,0,0,0,0,0,0,0,0,0,Ciclismo de carretera
2125,IX BENEMÉRITA TRAIL 2024,2024-10-05,Alfacar (Granada),42K - 25K - 12K,6472,ok,,141,123,18,141,0,0,0,0,0,0,0,0,0,0,0,0,0,Trail
2151,IV CXM SIERRA DE MARIA ''PICO DE LA BURRICA'' 2024,2024-10-05,María (Almería),"25,6K - 13,88K - 9,88K",6469,ok,,78,65,13,78,0,0,0,0,0,0,0,0,0,0,0,0,0,CxM
1997,"XXXV Prueba de Fondo Almuñecar ""Trópico de Europa""",2024-09-29,Almuñécar (Granada),10K,6465,ok,,822,659,163,822,0,0,0,0,0,0,0,0,0,0,0,0,0,Ruta
2067,IV MEDIA MARATON TAJOS DE ALHAMA,2024-09-29,Alhama de Granada (Granada),Media Maratón,6466,ok,,205,187,18,205,0,0,0,0,0,0,0,0,0,0,0,0,0,BTT
2155,CxM YESOS DE SORBAS - KV PEÑÓN DE LA GITANA 2024,2024-09-29,Sorbas (Almería),25 - 12 - 4 Km,6461,ok,,74,54,20,74,0,0,0,0,0,0,0,0,0,0,0,0,0,CxM
2156,OPEN MTB LA YESERA 2024,2024-09-29,Sorbas (Almería),CRI + Media Maraton,6457,ok,,74,54,20,74,0,0,0,0,0,0,0,0,0,0,0,0,0,MTB
2164,III SIERRA SUR RACE,2024-09-29,Frailes (Jaén),Varias,6450,ok,,22,15,7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,Carrera de obstáculos
