fuente,nombre_carrera,fecha,dia_semana,distancia,tipo_modalidad,publico,finisher_d,finisher_h,municipio,comarca,provincia,anyo,mes,estacion,total_finishers,es_finde,municipio_norm,provincia_norm,provincia_ine,total_poblacion,poblacion_h,poblacion_d,es_carrera_popular,distancia_conocida
sportmaniacs,Carrera del Vino Miedes de Aragón,2017-06-11,Domingo,,road running,Infantil,3.0,2.0,Miedes de Aragón,Comunidad de Calatayud,Zaragoza,2017,6,Verano,5.0,True,MIEDES DE ARAGON,ZARAGOZA,50.0,412.0,228.0,184.0,False,False
sportmaniacs,Carrera del Vino Miedes de Aragón,2017-06-11,Domingo,,road running,Infantil,5.0,4.0,Miedes de Aragón,Comunidad de Calatayud,Zaragoza,2017,6,Verano,9.0,True,MIEDES DE ARAGON,ZARAGOZA,50.0,412.0,228.0,184.0,False,False
sportmaniacs,Carrera del Vino Miedes de Aragón,2017-06-11,Domingo,,road running,Infantil,4.0,5.0,Miedes de Aragón,Comunidad de Calatayud,Zaragoza,2017,6,Verano,9.0,True,MIEDES DE ARAGON,ZARAGOZA,50.0,412.0,228.0,184.0,False,False
sportmaniacs,Carrera del Vino Miedes de Aragón,2017-06-11,Domingo,,road running,Infantil,0.0,4.0,Miedes de Aragón,Comunidad de Calatayud,Zaragoza,2017,6,Verano,4.0,True,MIEDES DE ARAGON,ZARAGOZA,50.0,412.0,228.0,184.0,False,False
sportmaniacs,II MEDITERRANEAN COAST CHALLENGE,2017-05-14,Domingo,,Otros,Absoluta/General,17.0,93.0,Altea,,Alicante,2017,5,Primavera,110.0,True,ALTEA,ALICANTE,3.0,24731.0,12138.0,12593.0,False,False
sportmaniacs,II MEDITERRANEAN COAST CHALLENGE,2017-05-14,Domingo,5.5,road running,Absoluta/General,71.0,200.0,Altea,,Alicante,2017,5,Primavera,271.0,True,ALTEA,ALICANTE,3.0,24731.0,12138.0,12593.0,False,True
sportmaniacs,II MEDITERRANEAN COAST CHALLENGE,2017-05-14,Domingo,,road running,Absoluta/General,88.0,113.0,Altea,,Alicante,2017,5,Primavera,201.0,True,ALTEA,ALICANTE,3.0,24731.0,12138.0,12593.0,False,False
sportmaniacs,II MEDITERRANEAN COAST CHALLENGE,2017-05-14,Domingo,,Otros,Absoluta/General,8.0,6.0,Altea,,Alicante,2017,5,Primavera,14.0,True,ALTEA,ALICANTE,3.0,24731.0,12138.0,12593.0,False,False
sportmaniacs,Subida a San Cristóbal,2017-07-08,Sábado,,road running,Mayores/Veteranos,6.0,45.0,Munébrega,Comunidad de Calatayud,Zaragoza,2017,7,Verano,51.0,True,MUNEBREGA,ZARAGOZA,50.0,357.0,191.0,166.0,False,False
sportmaniacs,Subida a San Cristóbal,2017-07-08,Sábado,,Otros,Infantil,1.0,3.0,Munébrega,Comunidad de Calatayud,Zaragoza,2017,7,Verano,4.0,True,MUNEBREGA,ZARAGOZA,50.0,357.0,191.0,166.0,False,False
sportmaniacs,Subida a San Cristóbal,2017-07-08,Sábado,,Otros,Infantil,5.0,10.0,Munébrega,Comunidad de Calatayud,Zaragoza,2017,7,Verano,15.0,True,MUNEBREGA,ZARAGOZA,50.0,357.0,191.0,166.0,False,False
sportmaniacs,Subida a San Cristóbal,2017-07-08,Sábado,,Otros,Infantil,8.0,5.0,Munébrega,Comunidad de Calatayud,Zaragoza,2017,7,Verano,13.0,True,MUNEBREGA,ZARAGOZA,50.0,357.0,191.0,166.0,False,False
sportmaniacs,Subida a San Cristóbal,2017-07-08,Sábado,,Otros,Infantil,3.0,3.0,Munébrega,Comunidad de Calatayud,Zaragoza,2017,7,Verano,6.0,True,MUNEBREGA,ZARAGOZA,50.0,357.0,191.0,166.0,False,False
sportmaniacs,XII CARRERA POPULAR DE TORRALBA DE RIBOTA,2017-07-30,Domingo,,road running,Mayores/Veteranos,11.0,44.0,Torralba de Ribota,Comunidad de Calatayud,Zaragoza,2017,7,Verano,55.0,True,TORRALBA DE RIBOTA,ZARAGOZA,50.0,158.0,93.0,65.0,True,False
sportmaniacs,XII CARRERA POPULAR DE TORRALBA DE RIBOTA,2017-07-30,Domingo,,road running,Infantil,0.0,5.0,Torralba de Ribota,Comunidad de Calatayud,Zaragoza,2017,7,Verano,5.0,True,TORRALBA DE RIBOTA,ZARAGOZA,50.0,158.0,93.0,65.0,True,False
sportmaniacs,XII CARRERA POPULAR DE TORRALBA DE RIBOTA,2017-07-30,Domingo,,road running,Infantil,7.0,12.0,Torralba de Ribota,Comunidad de Calatayud,Zaragoza,2017,7,Verano,19.0,True,TORRALBA DE RIBOTA,ZARAGOZA,50.0,158.0,93.0,65.0,True,False
sportmaniacs,XII CARRERA POPULAR DE TORRALBA DE RIBOTA,2017-07-30,Domingo,,road running,Infantil,7.0,9.0,Torralba de Ribota,Comunidad de Calatayud,Zaragoza,2017,7,Verano,16.0,True,TORRALBA DE RIBOTA,ZARAGOZA,50.0,158.0,93.0,65.0,True,False
sportmaniacs,XII CARRERA POPULAR DE TORRALBA DE RIBOTA,2017-07-30,Domingo,,road running,Infantil,5.0,5.0,Torralba de Ribota,Comunidad de Calatayud,Zaragoza,2017,7,Verano,10.0,True,TORRALBA DE RIBOTA,ZARAGOZA,50.0,158.0,93.0,65.0,True,False
sportmaniacs,6K Alhama de Aragón,2017-09-17,Domingo,,road running,Mayores/Veteranos,19.0,35.0,Alhama de Aragón,Comunidad de Calatayud,Zaragoza,2017,9,Otoño,54.0,True,ALHAMA DE ARAGON,ZARAGOZA,50.0,918.0,480.0,438.0,False,False
sportmaniacs,6K Alhama de Aragón,2017-09-17,Domingo,,road running,Infantil,0.0,4.0,Alhama de Aragón,Comunidad de Calatayud,Zaragoza,2017,9,Otoño,4.0,True,ALHAMA DE ARAGON,ZARAGOZA,50.0,918.0,480.0,438.0,False,False
sportmaniacs,6K Alhama de Aragón,2017-09-17,Domingo,,road running,Infantil,10.0,5.0,Alhama de Aragón,Comunidad de Calatayud,Zaragoza,2017,9,Otoño,15.0,True,ALHAMA DE ARAGON,ZARAGOZA,50.0,918.0,480.0,438.0,False,False
sportmaniacs,6K Alhama de Aragón,2017-09-17,Domingo,,road running,Infantil,5.0,6.0,Alhama de Aragón,Comunidad de Calatayud,Zaragoza,2017,9,Otoño,11.0,True,ALHAMA DE ARAGON,ZARAGOZA,50.0,918.0,480.0,438.0,False,False
sportmaniacs,6K Alhama de Aragón,2017-09-17,Domingo,,road running,Infantil,3.0,4.0,Alhama de Aragón,Comunidad de Calatayud,Zaragoza,2017,9,Otoño,7.0,True,ALHAMA DE ARAGON,ZARAGOZA,50.0,918.0,480.0,438.0,False,False
sportmaniacs,Carrera del Pilar,2017-10-08,Domingo,,road running,Mayores/Veteranos,28.0,67.0,Maluenda,Comunidad de Calatayud,Zaragoza,2017,10,Otoño,95.0,True,MALUENDA,ZARAGOZA,50.0,896.0,462.0,434.0,False,False
sportmaniacs,Carrera del Pilar,2017-10-08,Domingo,,road running,Infantil,2.0,7.0,Maluenda,Comunidad de Calatayud,Zaragoza,2017,10,Otoño,9.0,True,MALUENDA,ZARAGOZA,50.0,896.0,462.0,434.0,False,False
sportmaniacs,Carrera del Pilar,2017-10-08,Domingo,,road running,Infantil,10.0,11.0,Maluenda,Comunidad de Calatayud,Zaragoza,2017,10,Otoño,21.0,True,MALUENDA,ZARAGOZA,50.0,896.0,462.0,434.0,False,False
sportmaniacs,Carrera del Pilar,2017-10-08,Domingo,,road running,Infantil,7.0,11.0,Maluenda,Comunidad de Calatayud,Zaragoza,2017,10,Otoño,18.0,True,MALUENDA,ZARAGOZA,50.0,896.0,462.0,434.0,False,False
sportmaniacs,Carrera del Pilar,2017-10-08,Domingo,,road running,Infantil,4.0,8.0,Maluenda,Comunidad de Calatayud,Zaragoza,2017,10,Otoño,12.0,True,MALUENDA,ZARAGOZA,50.0,896.0,462.0,434.0,False,False
sportmaniacs,6K Hoces del Jalón,2017-11-05,Domingo,,road running,Mayores/Veteranos,21.0,38.0,Paracuellos de la Ribera,Comunidad de Calatayud,Zaragoza,2017,11,Otoño,59.0,True,PARACUELLOS DE LA RIBERA,ZARAGOZA,50.0,111.0,66.0,45.0,False,False
sportmaniacs,6K Hoces del Jalón,2017-11-05,Domingo,,road running,Infantil,1.0,6.0,Paracuellos de la Ribera,Comunidad de Calatayud,Zaragoza,2017,11,Otoño,7.0,True,PARACUELLOS DE LA RIBERA,ZARAGOZA,50.0,111.0,66.0,45.0,False,False
sportmaniacs,6K Hoces del Jalón,2017-11-05,Domingo,,road running,Infantil,8.0,6.0,Paracuellos de la Ribera,Comunidad de Calatayud,Zaragoza,2017,11,Otoño,14.0,True,PARACUELLOS DE LA RIBERA,ZARAGOZA,50.0,111.0,66.0,45.0,False,False
sportmaniacs,6K Hoces del Jalón,2017-11-05,Domingo,,road running,Infantil,1.0,3.0,Paracuellos de la Ribera,Comunidad de Calatayud,Zaragoza,2017,11,Otoño,4.0,True,PARACUELLOS DE LA RIBERA,ZARAGOZA,50.0,111.0,66.0,45.0,False,False
sportmaniacs,10K Ciudad de Calatayud,2017-11-19,Domingo,,road running,Mayores/Veteranos,18.0,64.0,Calatayud,Comunidad de Calatayud,Zaragoza,2017,11,Otoño,82.0,True,CALATAYUD,ZARAGOZA,50.0,20152.0,9939.0,10213.0,False,False
sportmaniacs,10K Ciudad de Calatayud,2017-11-19,Domingo,,road running,Infantil,1.0,4.0,Calatayud,Comunidad de Calatayud,Zaragoza,2017,11,Otoño,5.0,True,CALATAYUD,ZARAGOZA,50.0,20152.0,9939.0,10213.0,False,False
sportmaniacs,10K Ciudad de Calatayud,2017-11-19,Domingo,,road running,Infantil,1.0,2.0,Calatayud,Comunidad de Calatayud,Zaragoza,2017,11,Otoño,3.0,True,CALATAYUD,ZARAGOZA,50.0,20152.0,9939.0,10213.0,False,False
sportmaniacs,10K Ciudad de Calatayud,2017-11-19,Domingo,,road running,Infantil,9.0,5.0,Calatayud,Comunidad de Calatayud,Zaragoza,2017,11,Otoño,14.0,True,CALATAYUD,ZARAGOZA,50.0,20152.0,9939.0,10213.0,False,False
sportmaniacs,10K Ciudad de Calatayud,2017-11-19,Domingo,,road running,Infantil,4.0,6.0,Calatayud,Comunidad de Calatayud,Zaragoza,2017,11,Otoño,10.0,True,CALATAYUD,ZARAGOZA,50.0,20152.0,9939.0,10213.0,False,False
sportmaniacs,San Silvestre Solidaria,2017-12-31,Domingo,,road running,Mayores/Veteranos,51.0,119.0,Calatayud,Comunidad de Calatayud,Zaragoza,2017,12,Invierno,170.0,True,CALATAYUD,ZARAGOZA,50.0,20152.0,9939.0,10213.0,True,False
sportmaniacs,San Silvestre Solidaria,2017-12-31,Domingo,,Otros,Infantil,0.0,9.0,Calatayud,Comunidad de Calatayud,Zaragoza,2017,12,Invierno,9.0,True,CALATAYUD,ZARAGOZA,50.0,20152.0,9939.0,10213.0,True,False
sportmaniacs,San Silvestre Solidaria,2017-12-31,Domingo,,Otros,Infantil,7.0,0.0,Calatayud,Comunidad de Calatayud,Zaragoza,2017,12,Invierno,7.0,True,CALATAYUD,ZARAGOZA,50.0,20152.0,9939.0,10213.0,True,False
sportmaniacs,San Silvestre Solidaria,2017-12-31,Domingo,,Otros,Infantil,10.0,11.0,Calatayud,Comunidad de Calatayud,Zaragoza,2017,12,Invierno,21.0,True,CALATAYUD,ZARAGOZA,50.0,20152.0,9939.0,10213.0,True,False
sportmaniacs,San Silvestre Solidaria,2017-12-31,Domingo,,Otros,Infantil,12.0,8.0,Calatayud,Comunidad de Calatayud,Zaragoza,2017,12,Invierno,20.0,True,CALATAYUD,ZARAGOZA,50.0,20152.0,9939.0,10213.0,True,False
sportmaniacs,San Silvestre Solidaria,2017-12-31,Domingo,,Otros,Infantil,1.0,11.0,Calatayud,Comunidad de Calatayud,Zaragoza,2017,12,Invierno,12.0,True,CALATAYUD,ZARAGOZA,50.0,20152.0,9939.0,10213.0,True,False
sportmaniacs,III Cursa Nocturna de Puig-Reig la Frontal,2017-06-09,Viernes,10.0,road running,Absoluta/General,7.0,50.0,Puig-reig,Berguedà,Barcelona,2017,6,Verano,57.0,False,PUIG-REIG,BARCELONA,8.0,4558.0,2282.0,2276.0,True,True
sportmaniacs,V TRIATLÓN SIERRA DE CAZORLA,2017-07-02,Domingo,,Multidisciplina,Absoluta/General,0.0,108.0,Pozo Alcón,,Jaén,2017,7,Verano,108.0,True,POZO ALCON,JAEN,23.0,4545.0,2342.0,2203.0,False,False
sportmaniacs,V TRIATLÓN SIERRA DE CAZORLA,2017-07-02,Domingo,,Multidisciplina,Absoluta/General,13.0,0.0,Pozo Alcón,,Jaén,2017,7,Verano,13.0,True,POZO ALCON,JAEN,23.0,4545.0,2342.0,2203.0,False,False
sportmaniacs,Travessia a la Platja del Fortí,2017-06-18,Domingo,,Otros,Absoluta/General,36.0,94.0,Vinaròs,el Baix Maestrat,Castellón,2017,6,Verano,130.0,True,VINAROS,CASTELLON,12.0,30516.0,15010.0,15506.0,False,False
sportmaniacs,Travessia a la Platja del Fortí,2017-06-18,Domingo,,Otros,Absoluta/General,0.0,40.0,Vinaròs,el Baix Maestrat,Castellón,2017,6,Verano,40.0,True,VINAROS,CASTELLON,12.0,30516.0,15010.0,15506.0,False,False
sportmaniacs,Travessia a la Platja del Fortí,2017-06-18,Domingo,,Otros,Absoluta/General,0.0,20.0,Vinaròs,el Baix Maestrat,Castellón,2017,6,Verano,20.0,True,VINAROS,CASTELLON,12.0,30516.0,15010.0,15506.0,False,False
sportmaniacs,MVV MADRID 2018,2018-02-04,Domingo,42.0,road running,Absoluta/General,7.0,94.0,Arganda del Rey,,Madrid,2018,2,Invierno,101.0,True,ARGANDA DEL REY,MADRID,28.0,60105.0,29822.0,30283.0,False,True
sportmaniacs,MVV MADRID 2018,2018-02-04,Domingo,21.0,road running,Absoluta/General,43.0,183.0,Arganda del Rey,,Madrid,2018,2,Invierno,226.0,True,ARGANDA DEL REY,MADRID,28.0,60105.0,29822.0,30283.0,False,True
sportmaniacs,MVV MADRID 2018,2018-02-04,Domingo,30.0,road running,Absoluta/General,18.0,124.0,Arganda del Rey,,Madrid,2018,2,Invierno,142.0,True,ARGANDA DEL REY,MADRID,28.0,60105.0,29822.0,30283.0,False,True
sportmaniacs,Carrera Popular Vega de Triana 2017,2017-05-21,Domingo,10.0,road running,Absoluta/General,0.0,0.0,Sevilla,,Sevilla,2017,5,Primavera,0.0,True,SEVILLA,SEVILLA,41.0,688714.0,326343.0,362371.0,True,True
sportmaniacs,Carrera Popular Vega de Triana 2017,2017-05-21,Domingo,,road running,Absoluta/General,0.0,0.0,Sevilla,,Sevilla,2017,5,Primavera,0.0,True,SEVILLA,SEVILLA,41.0,688714.0,326343.0,362371.0,True,False
sportmaniacs,Carrera Popular Vega de Triana 2017,2017-05-21,Domingo,,Otros,Otros,0.0,0.0,Sevilla,,Sevilla,2017,5,Primavera,0.0,True,SEVILLA,SEVILLA,41.0,688714.0,326343.0,362371.0,True,False
sportmaniacs,Carrera Popular Vega de Triana 2017,2017-05-21,Domingo,5.0,road running,Absoluta/General,0.0,0.0,Sevilla,,Sevilla,2017,5,Primavera,0.0,True,SEVILLA,SEVILLA,41.0,688714.0,326343.0,362371.0,True,True
sportmaniacs,Carrera Popular Vega de Triana 2017,2017-05-21,Domingo,,road running,Infantil,0.0,0.0,Sevilla,,Sevilla,2017,5,Primavera,0.0,True,SEVILLA,SEVILLA,41.0,688714.0,326343.0,362371.0,True,False
sportmaniacs,I CROSS “BATALLA DE LA ALBUERA”,2017-05-21,Domingo,,trail running,Absoluta/General,56.0,146.0,Albuera (La),,Badajoz,2017,5,Primavera,202.0,True,LA ALBUERA,BADAJOZ,6.0,2011.0,1038.0,973.0,False,False
sportmaniacs,VI Cross de Geldo,2017-08-12,Sábado,,road running,Absoluta/General,40.0,151.0,Geldo,,Castellón,2017,8,Verano,191.0,True,GELDO,CASTELLON,12.0,666.0,332.0,334.0,False,False
sportmaniacs,Circular de Tejeda,2017-05-27,Sábado,,Otros,Absoluta/General,5.0,42.0,Tejeda,,Las Palmas,2017,5,Primavera,47.0,True,TEJEDA,LAS PALMAS,35.0,1816.0,1007.0,809.0,False,False
sportmaniacs,Circular de Tejeda,2017-05-27,Sábado,,Otros,Absoluta/General,6.0,65.0,Tejeda,,Las Palmas,2017,5,Primavera,71.0,True,TEJEDA,LAS PALMAS,35.0,1816.0,1007.0,809.0,False,False
sportmaniacs,Circular de Tejeda,2017-05-27,Sábado,,Otros,Absoluta/General,57.0,349.0,Tejeda,,Las Palmas,2017,5,Primavera,406.0,True,TEJEDA,LAS PALMAS,35.0,1816.0,1007.0,809.0,False,False
sportmaniacs,Circular de Tejeda,2017-05-27,Sábado,,Otros,Absoluta/General,110.0,246.0,Tejeda,,Las Palmas,2017,5,Primavera,356.0,True,TEJEDA,LAS PALMAS,35.0,1816.0,1007.0,809.0,False,False
sportmaniacs,Circular de Tejeda,2017-05-27,Sábado,,Otros,Absoluta/General,27.0,33.0,Tejeda,,Las Palmas,2017,5,Primavera,60.0,True,TEJEDA,LAS PALMAS,35.0,1816.0,1007.0,809.0,False,False
sportmaniacs,Circular de Tejeda,2017-05-27,Sábado,,Otros,Absoluta/General,5.0,16.0,Tejeda,,Las Palmas,2017,5,Primavera,21.0,True,TEJEDA,LAS PALMAS,35.0,1816.0,1007.0,809.0,False,False
sportmaniacs,Circular de Tejeda,2017-05-27,Sábado,,Otros,Absoluta/General,1.0,4.0,Tejeda,,Las Palmas,2017,5,Primavera,5.0,True,TEJEDA,LAS PALMAS,35.0,1816.0,1007.0,809.0,False,False
sportmaniacs,Carrera Popular Parque de Miraflores 2017,2017-06-04,Domingo,10.0,road running,Absoluta/General,0.0,0.0,Sevilla,,Sevilla,2017,6,Verano,0.0,True,SEVILLA,SEVILLA,41.0,688714.0,326343.0,362371.0,True,True
sportmaniacs,Carrera Popular Parque de Miraflores 2017,2017-06-04,Domingo,,Otros,Otros,0.0,0.0,Sevilla,,Sevilla,2017,6,Verano,0.0,True,SEVILLA,SEVILLA,41.0,688714.0,326343.0,362371.0,True,False
sportmaniacs,Carrera Popular Parque de Miraflores 2017,2017-06-04,Domingo,,road running,Infantil,0.0,0.0,Sevilla,,Sevilla,2017,6,Verano,0.0,True,SEVILLA,SEVILLA,41.0,688714.0,326343.0,362371.0,True,False
sportmaniacs,Carrera Popular Parque de Miraflores 2017,2017-06-04,Domingo,5.0,road running,Absoluta/General,0.0,0.0,Sevilla,,Sevilla,2017,6,Verano,0.0,True,SEVILLA,SEVILLA,41.0,688714.0,326343.0,362371.0,True,True
sportmaniacs,Carrera Popular Parque de Miraflores 2017,2017-06-04,Domingo,,road running,Absoluta/General,0.0,0.0,Sevilla,,Sevilla,2017,6,Verano,0.0,True,SEVILLA,SEVILLA,41.0,688714.0,326343.0,362371.0,True,False
sportmaniacs,I Carrera Solidaria Vuelta a Villafranco,2017-07-23,Domingo,6.0,trail running,Absoluta/General,16.0,67.0,Badajoz,,Badajoz,2017,7,Verano,83.0,True,BADAJOZ,BADAJOZ,6.0,150870.0,72973.0,77897.0,True,True
sportmaniacs,XI Marcha MTB El Reventón,2017-07-30,Domingo,48.0,road running,Absoluta/General,0.0,203.0,Quintanar de la Orden,,Toledo,2017,7,Verano,203.0,True,QUINTANAR DE LA ORDEN,TOLEDO,45.0,11321.0,5611.0,5710.0,False,True
sportmaniacs,XI Marcha MTB El Reventón,2017-07-30,Domingo,34.0,road running,Absoluta/General,16.0,16.0,Quintanar de la Orden,,Toledo,2017,7,Verano,32.0,True,QUINTANAR DE LA ORDEN,TOLEDO,45.0,11321.0,5611.0,5710.0,False,True
sportmaniacs,XX Trofeo MTB San Pedro 2017,2017-06-04,Domingo,,Ciclismo y btt,Absoluta/General,3.0,100.0,Puebla de la Calzada,,Badajoz,2017,6,Verano,103.0,True,PUEBLA DE LA CALZADA,BADAJOZ,6.0,5809.0,2924.0,2885.0,False,False
sportmaniacs,XIX Cross Popular San Pedro,2017-06-17,Sábado,,trail running,Absoluta/General,31.0,122.0,Puebla de la Calzada,,Badajoz,2017,6,Verano,153.0,True,PUEBLA DE LA CALZADA,BADAJOZ,6.0,5809.0,2924.0,2885.0,True,False
sportmaniacs,II Milla Urbana Memorial José Urrero,2017-05-27,Sábado,,Otros,Absoluta/General,12.0,16.0,Sabadell,Vallès Occidental,Barcelona,2017,5,Primavera,28.0,True,SABADELL,BARCELONA,8.0,224589.0,109371.0,115218.0,True,False
sportmaniacs,II Milla Urbana Memorial José Urrero,2017-05-27,Sábado,,Otros,Absoluta/General,48.0,28.0,Sabadell,Vallès Occidental,Barcelona,2017,5,Primavera,76.0,True,SABADELL,BARCELONA,8.0,224589.0,109371.0,115218.0,True,False
sportmaniacs,II Milla Urbana Memorial José Urrero,2017-05-27,Sábado,,Otros,Absoluta/General,4.0,1.0,Sabadell,Vallès Occidental,Barcelona,2017,5,Primavera,5.0,True,SABADELL,BARCELONA,8.0,224589.0,109371.0,115218.0,True,False
sportmaniacs,X Carrera Liberty Seguros,2017-05-28,Domingo,,Otros,Otros,4.0,11.0,Madrid,,Madrid,2017,5,Primavera,15.0,True,MADRID,MADRID,28.0,3477497.0,1631122.0,1846375.0,False,False
sportmaniacs,X Carrera Liberty Seguros,2017-05-28,Domingo,,road running,Absoluta/General,1.0,9.0,Madrid,,Madrid,2017,5,Primavera,10.0,True,MADRID,MADRID,28.0,3477497.0,1631122.0,1846375.0,False,False
sportmaniacs,X Carrera Liberty Seguros,2017-05-28,Domingo,10.0,road running,Absoluta/General,1828.0,4745.0,Madrid,,Madrid,2017,5,Primavera,6573.0,True,MADRID,MADRID,28.0,3477497.0,1631122.0,1846375.0,False,True
sportmaniacs,V Maratón Valles de la Alcarria,2017-05-28,Domingo,,road running,Absoluta/General,8.0,166.0,Guadalajara,,Guadalajara,2017,5,Primavera,174.0,True,GUADALAJARA,GUADALAJARA,19.0,92798.0,44862.0,47936.0,False,False
sportmaniacs,V Maratón Valles de la Alcarria,2017-05-28,Domingo,,road running,Absoluta/General,3.0,107.0,Guadalajara,,Guadalajara,2017,5,Primavera,110.0,True,GUADALAJARA,GUADALAJARA,19.0,92798.0,44862.0,47936.0,False,False
sportmaniacs,V Maratón Valles de la Alcarria,2017-05-28,Domingo,,road running,Equipos,3.0,31.0,Guadalajara,,Guadalajara,2017,5,Primavera,34.0,True,GUADALAJARA,GUADALAJARA,19.0,92798.0,44862.0,47936.0,False,False
sportmaniacs,V Maratón Valles de la Alcarria,2017-05-28,Domingo,42.195,road running,Absoluta/General,0.0,78.0,Guadalajara,,Guadalajara,2017,5,Primavera,78.0,True,GUADALAJARA,GUADALAJARA,19.0,92798.0,44862.0,47936.0,False,True
sportmaniacs,V Maratón Valles de la Alcarria,2017-05-28,Domingo,42.195,road running,Equipos,2.0,60.0,Guadalajara,,Guadalajara,2017,5,Primavera,62.0,True,GUADALAJARA,GUADALAJARA,19.0,92798.0,44862.0,47936.0,False,True
sportmaniacs,I Legua Romana Ilipense,2017-06-10,Sábado,,road running,Absoluta/General,8.0,23.0,Zalamea de la Serena,,Badajoz,2017,6,Verano,31.0,True,ZALAMEA DE LA SERENA,BADAJOZ,6.0,3366.0,1695.0,1671.0,True,False
sportmaniacs,"II Cursa Popular ""Romería a la Magdalena""",2017-10-09,Lunes,16.5,road running,Absoluta/General,35.0,118.0,Castellón de la Plana,la Plana Alta,Castellón,2017,10,Otoño,153.0,False,CASTELLON DE LA PLANA,CASTELLON,12.0,183709.0,88806.0,94903.0,True,True
sportmaniacs,"II Cursa Popular ""Romería a la Magdalena""",2017-10-09,Lunes,5.5,road running,Absoluta/General,35.0,59.0,Castellón de la Plana,la Plana Alta,Castellón,2017,10,Otoño,94.0,False,CASTELLON DE LA PLANA,CASTELLON,12.0,183709.0,88806.0,94903.0,True,True
sportmaniacs,22 Vuelta a Pie de Tous,2017-09-02,Sábado,,road running,Absoluta/General,47.0,222.0,Tous,,Valencia,2017,9,Otoño,269.0,True,TOUS,VALENCIA,46.0,1355.0,673.0,682.0,False,False
sportmaniacs,8ª Carrera Popular Fiestas Patronales Benissanó 2017,2017-09-02,Sábado,,road running,Absoluta/General,37.0,206.0,Benisanó,,Valencia,2017,9,Otoño,243.0,True,BENISANO,VALENCIA,46.0,,,,True,False
sportmaniacs,2ª Carrera Raquel Lavilla Villar,2017-09-01,Viernes,,road running,Absoluta/General,50.0,208.0,Buñol,,Valencia,2017,9,Otoño,258.0,False,BUNOL,VALENCIA,46.0,9912.0,4924.0,4988.0,False,False
sportmaniacs,LXVIII TRAVESSIA DE NATACIÓ SITGES 2017,2017-08-06,Domingo,,Otros,Absoluta/General,23.0,22.0,Sitges,Garraf,Barcelona,2017,8,Verano,45.0,True,SITGES,BARCELONA,8.0,32690.0,16452.0,16238.0,False,False
sportmaniacs,LXVIII TRAVESSIA DE NATACIÓ SITGES 2017,2017-08-06,Domingo,,Otros,Absoluta/General,25.0,27.0,Sitges,Garraf,Barcelona,2017,8,Verano,52.0,True,SITGES,BARCELONA,8.0,32690.0,16452.0,16238.0,False,False
sportmaniacs,LXVIII TRAVESSIA DE NATACIÓ SITGES 2017,2017-08-06,Domingo,,Otros,Absoluta/General,114.0,250.0,Sitges,Garraf,Barcelona,2017,8,Verano,364.0,True,SITGES,BARCELONA,8.0,32690.0,16452.0,16238.0,False,False
sportmaniacs,8ª VOLTA A PEU LEVANTE U.D ,2017-06-18,Domingo,,Otros,Absoluta/General,1395.0,3274.0,Valencia,Comarca de València,Valencia,2017,6,Verano,4669.0,True,VALENCIA,VALENCIA,46.0,841558.0,400185.0,441373.0,False,False
sportmaniacs,Renault Street Run Palma de Mallorca,2017-06-17,Sábado,10.0,road running,Absoluta/General,189.0,461.0,Palma,Palma,Baleares (Illes),2017,6,Verano,650.0,True,PALMA,BALEARES (ILLES),7.0,443196.0,216938.0,226258.0,False,True
sportmaniacs,IV Travessia Platges de Xilxes,2017-07-16,Domingo,,Otros,Absoluta/General,72.0,167.0,Chilches,,Castellón,2017,7,Verano,239.0,True,CHILCHES,CASTELLON,12.0,3186.0,1631.0,1555.0,False,False
sportmaniacs,IV Travessia Platges de Xilxes,2017-07-16,Domingo,,Otros,Absoluta/General,12.0,36.0,Chilches,,Castellón,2017,7,Verano,48.0,True,CHILCHES,CASTELLON,12.0,3186.0,1631.0,1555.0,False,False
sportmaniacs,VII Travessia Platja Casablanca d'Almenara,2017-08-13,Domingo,,Otros,Absoluta/General,100.0,220.0,Almenara,,Castellón,2017,8,Verano,320.0,True,ALMENARA,CASTELLON,12.0,6846.0,3394.0,3452.0,False,False
sportmaniacs,VII Travessia Platja Casablanca d'Almenara,2017-08-13,Domingo,,Otros,Absoluta/General,10.0,16.0,Almenara,,Castellón,2017,8,Verano,26.0,True,ALMENARA,CASTELLON,12.0,6846.0,3394.0,3452.0,False,False
sportmaniacs,"XX TRIATLÓN CROS ""MINAS DE LA REUNIÓN""",2017-08-05,Sábado,,Multidisciplina,Absoluta/General,0.0,71.0,Villanueva del Río y Minas,,Sevilla,2017,8,Verano,71.0,True,VILLANUEVA DEL RIO Y MINAS,SEVILLA,41.0,5079.0,2564.0,2515.0,False,False
sportmaniacs,"XX TRIATLÓN CROS ""MINAS DE LA REUNIÓN""",2017-08-05,Sábado,,Multidisciplina,Absoluta/General,0.0,129.0,Villanueva del Río y Minas,,Sevilla,2017,8,Verano,129.0,True,VILLANUEVA DEL RIO Y MINAS,SEVILLA,41.0,5079.0,2564.0,2515.0,False,False
