event_id,nom_cursa,data,lloc,modalitat_nom,modalitat_codi,estat_esdeveniment,error_detall,total_classificats,classificat_h,classificat_d,classificat_total,inscrits,DNF_total,DSQ_total,DNS_total,esport,classificat_sexe_desconegut
642,DUATLON CROS VILLAFRANCA DE LOS BARROS,2025-10-05,VILLAFRANCA DE LOS BARROS,CADETE,cadete,ok,,25,13,12,25,,,,,Duatlón cros,0
642,DUATLON CROS VILLAFRANCA DE LOS BARROS,2025-10-05,VILLAFRANCA DE LOS BARROS,ADULTOS,adultos,ok,,27,17,10,27,,,,,Duatlón cros,0
615,I BERREA BIKE EXPERIENCE,2025-09-28,FUENLABRADA DE LOS MONTES,GENERAL,general,ok,,58,0,0,58,,,,,Ciclismo,58
670,CARRERA SOLIDARIA DESAFIO ELA - TARIFA,2025-09-21,TARIFA,NIÑOS 1,ninos1,ok,,8,0,0,8,,,,,Carrera,8
670,CARRERA SOLIDARIA DESAFIO ELA - TARIFA,2025-09-21,TARIFA,NIÑOS 2,ninos2,ok,,5,0,0,5,,,,,Carrera,5
670,CARRERA SOLIDARIA DESAFIO ELA - TARIFA,2025-09-21,TARIFA,ADULTOS,adultos,ok,,194,0,0,194,,,,,Carrera,194
637,XLIV CROSS FERIA DE SAN MIGUEL,2025-09-20,ZAFRA,SUB8,sub8,ok,,25,12,13,25,,,,,Carrera,0
637,XLIV CROSS FERIA DE SAN MIGUEL,2025-09-20,ZAFRA,SUB10,sub10,ok,,23,11,12,23,,,,,Carrera,0
637,XLIV CROSS FERIA DE SAN MIGUEL,2025-09-20,ZAFRA,SUB12,sub12,ok,,18,0,0,18,,,,,Carrera,18
637,XLIV CROSS FERIA DE SAN MIGUEL,2025-09-20,ZAFRA,SUB14-16,sub1416,ok,,15,0,0,15,,,,,Carrera,15
637,XLIV CROSS FERIA DE SAN MIGUEL,2025-09-20,ZAFRA,ABSOLUTA,absoluta,ok,,130,0,0,130,,,,,Carrera,130
671,XL CARRERA POPULAR FREGENAL DE LA SIERRA,2025-09-14,FREGENAL DE LA SIERRA,SUB 14- SUB 16,sub14sub16,ok,,4,0,0,4,,,,,Carrera,4
671,XL CARRERA POPULAR FREGENAL DE LA SIERRA,2025-09-14,FREGENAL DE LA SIERRA,SUB 10-SUB 12,sub10sub12,ok,,42,0,0,42,,,,,Carrera,42
671,XL CARRERA POPULAR FREGENAL DE LA SIERRA,2025-09-14,FREGENAL DE LA SIERRA,CARRERA ABSOLUTA,carreraabsoluta,ok,,89,0,0,89,,,,,Carrera,89
671,XL CARRERA POPULAR FREGENAL DE LA SIERRA,2025-09-14,FREGENAL DE LA SIERRA,BENJAMIN,benjamin,ok,,53,0,0,53,,,,,Carrera,53
614,IV TITAN TIERRA DE BARROS,2025-09-14,SANTA MARTA DE LOS BARROS,GENERAL,general,ok,,92,29,0,92,,,,,Ciclismo,63
668,XXIX FONDO POPULAR CIUDAD DE MÉRIDA 2025,2025-09-13,MÉRIDA,SUB10-12,sub1012,ok,,49,0,0,49,,,,,Carrera,49
668,XXIX FONDO POPULAR CIUDAD DE MÉRIDA 2025,2025-09-13,MÉRIDA,SUB14-16,sub1416,ok,,37,0,0,37,,,,,Carrera,37
668,XXIX FONDO POPULAR CIUDAD DE MÉRIDA 2025,2025-09-13,MÉRIDA,SUB18-20,sub1820,ok,,13,0,0,13,,,,,Carrera,13
668,XXIX FONDO POPULAR CIUDAD DE MÉRIDA 2025,2025-09-13,MÉRIDA,ABSOLUTA,absoluta,ok,,352,0,0,352,,,,,Carrera,352
634,XXVI MILLA URBANA SAN MIGUEL (VII PISTA),2025-09-04,LLERENA,GENREL SUB14-16,genrelsub1416,ok,,39,15,24,39,,,,,Carrera,0
634,XXVI MILLA URBANA SAN MIGUEL (VII PISTA),2025-09-04,LLERENA,MARCHA 3000,marcha3000,ok,,9,0,0,9,,,,,Carrera,9
634,XXVI MILLA URBANA SAN MIGUEL (VII PISTA),2025-09-04,LLERENA,MARCHA 2000,marcha2000,ok,,6,0,0,6,,,,,Carrera,6
634,XXVI MILLA URBANA SAN MIGUEL (VII PISTA),2025-09-04,LLERENA,ABSOLUTA,absoluta,ok,,81,55,26,81,,,,,Carrera,0
634,XXVI MILLA URBANA SAN MIGUEL (VII PISTA),2025-09-04,LLERENA,SUB12,sub12,ok,,28,0,0,28,,,,,Carrera,28
634,XXVI MILLA URBANA SAN MIGUEL (VII PISTA),2025-09-04,LLERENA,SUB10,sub10,ok,,22,0,0,22,,,,,Carrera,22
634,XXVI MILLA URBANA SAN MIGUEL (VII PISTA),2025-09-04,LLERENA,SUB8,sub8,ok,,26,0,0,26,,,,,Carrera,26
630,XXXV FONDO POPULAR CIUDAD DE DON BENITO,2025-08-30,DON BENITO,BENJAMIN,benjamin,ok,,26,0,0,26,,,,,Carrera,26
630,XXXV FONDO POPULAR CIUDAD DE DON BENITO,2025-08-30,DON BENITO,ALEVIN,alevin,ok,,31,0,0,31,,,,,Carrera,31
630,XXXV FONDO POPULAR CIUDAD DE DON BENITO,2025-08-30,DON BENITO,INFANTIL,infantil,ok,,22,0,0,22,,,,,Carrera,22
630,XXXV FONDO POPULAR CIUDAD DE DON BENITO,2025-08-30,DON BENITO,3000,3000,ok,,41,0,0,41,,,,,Carrera,41
630,XXXV FONDO POPULAR CIUDAD DE DON BENITO,2025-08-30,DON BENITO,4500 .2,45002,ok,,166,0,0,166,,,,,Carrera,166
630,XXXV FONDO POPULAR CIUDAD DE DON BENITO,2025-08-30,DON BENITO,6000,6000,ok,,83,0,0,83,,,,,Carrera,83
630,XXXV FONDO POPULAR CIUDAD DE DON BENITO,2025-08-30,DON BENITO,PREBENJAMIN,prebenjamin,ok,,51,0,0,51,,,,,Carrera,51
633,XXXV CROSS POPULAR DE MONESTERIO,2025-08-23,MONESTERIO,SUB 8,sub8,ok,,16,0,0,16,,,,,Carrera,16
633,XXXV CROSS POPULAR DE MONESTERIO,2025-08-23,MONESTERIO,SUB 10,sub10,ok,,23,0,0,23,,,,,Carrera,23
633,XXXV CROSS POPULAR DE MONESTERIO,2025-08-23,MONESTERIO,SUB 12,sub12,ok,,16,0,0,16,,,,,Carrera,16
633,XXXV CROSS POPULAR DE MONESTERIO,2025-08-23,MONESTERIO,SUB 14,sub14,ok,,18,0,0,18,,,,,Carrera,18
633,XXXV CROSS POPULAR DE MONESTERIO,2025-08-23,MONESTERIO,MARCHA PROMOCION,marchapromocion,ok,,17,0,0,17,,,,,Carrera,17
633,XXXV CROSS POPULAR DE MONESTERIO,2025-08-23,MONESTERIO,MARCHA ATELETICA,marchaateletica,ok,,14,0,0,14,,,,,Carrera,14
633,XXXV CROSS POPULAR DE MONESTERIO,2025-08-23,MONESTERIO,POPULAR LOCAL,popularlocal,ok,,14,0,0,14,,,,,Carrera,14
633,XXXV CROSS POPULAR DE MONESTERIO,2025-08-23,MONESTERIO,ABSOLUTA,absoluta,ok,,57,39,18,57,,,,,Carrera,0
661,XXVI CARRERA POPULAR QUESADA CLÍNICA DENTAL BAZA 2025,2025-08-22,BAZA,GENERAL,general,ok,,164,0,0,164,,,,,Carrera,164
632,XXVII MILLA URBANA DE BERLANGA,2025-08-22,BERLANGA,SUB8,sub8,ok,,20,0,0,20,,,,,Carrera,20
632,XXVII MILLA URBANA DE BERLANGA,2025-08-22,BERLANGA,SUB10,sub10,ok,,18,0,0,18,,,,,Carrera,18
632,XXVII MILLA URBANA DE BERLANGA,2025-08-22,BERLANGA,SUB12,sub12,ok,,18,0,0,18,,,,,Carrera,18
632,XXVII MILLA URBANA DE BERLANGA,2025-08-22,BERLANGA,SUB14-16,sub1416,ok,,33,15,18,33,,,,,Carrera,0
632,XXVII MILLA URBANA DE BERLANGA,2025-08-22,BERLANGA,ABSOLUTA,absoluta,ok,,58,40,18,58,,,,,Carrera,0
631,XXXVII CROSS PEÑA DEL ÁGUILA-PEDRO CARBALLO,2025-08-03,VILLAR DEL REY,CADETE,cadete,ok,,4,0,0,4,,,,,Carrera,4
631,XXXVII CROSS PEÑA DEL ÁGUILA-PEDRO CARBALLO,2025-08-03,VILLAR DEL REY,INFALTIL,infaltil,ok,,16,0,0,16,,,,,Carrera,16
631,XXXVII CROSS PEÑA DEL ÁGUILA-PEDRO CARBALLO,2025-08-03,VILLAR DEL REY,ALEVIN,alevin,ok,,22,0,0,22,,,,,Carrera,22
631,XXXVII CROSS PEÑA DEL ÁGUILA-PEDRO CARBALLO,2025-08-03,VILLAR DEL REY,BENJAMIN,benjamin,ok,,26,0,0,26,,,,,Carrera,26
631,XXXVII CROSS PEÑA DEL ÁGUILA-PEDRO CARBALLO,2025-08-03,VILLAR DEL REY,CHUPETINES,chupetines,ok,,31,0,0,31,,,,,Carrera,31
631,XXXVII CROSS PEÑA DEL ÁGUILA-PEDRO CARBALLO,2025-08-03,VILLAR DEL REY,ADULTOS PROVISIONAL 6,adultosprovisional6,ok,,192,0,0,192,,,,,Carrera,192
,XI TRIATLÓN CIUDAD DEL TEMPLE,2025-07-27,JEREZ DE LOS CABALLEROS,,,sense_resultats,,,,,,,,,,Triatlón,
660,VII MARATÓN  CIUDAD DE JAÉN,2025-07-13,JAEN,PAREJAS -,parejas,ok,,5,0,0,5,,,,,Carrera,5
660,VII MARATÓN  CIUDAD DE JAÉN,2025-07-13,JAEN,EQUIPO,equipo,ok,,47,0,0,47,,,,,Carrera,47
660,VII MARATÓN  CIUDAD DE JAÉN,2025-07-13,JAEN,INDIVIDUAL -,individual,ok,,43,0,0,43,,,,,Carrera,43
660,VII MARATÓN  CIUDAD DE JAÉN,2025-07-13,JAEN,PAREJAS- CON PARCIALES,parejasconparciales,ok,,5,3,0,5,,,,,Carrera,2
660,VII MARATÓN  CIUDAD DE JAÉN,2025-07-13,JAEN,EQUIPOS- CON PARCIALES,equiposconparciales,ok,,21,11,0,21,,,,,Carrera,10
660,VII MARATÓN  CIUDAD DE JAÉN,2025-07-13,JAEN,MEDIA MARATON -,mediamaraton,ok,,6,0,0,6,,,,,Carrera,6
,24 H. FUTBOL SALA BAZA,2025-06-28,BAZA,,,sense_resultats,,,,,,,,,,Fútbol sala,
,VII SENDERISMO SOLIDARIO NINA LA GUERRERA,2025-06-22,ALCALA LA REAL,,,sense_resultats,,,,,,,,,,Carrera,
610,XI CXM MANCHA REAL - SIERRA MAGINA 2025,2025-06-21,MANCHA REAL,CORTA.,corta,ok,,125,0,0,125,,,,,Carrera por montaña,125
610,XI CXM MANCHA REAL - SIERRA MAGINA 2025,2025-06-21,MANCHA REAL,CON PUNTO INTERMEDIO - CXM,conpuntointermediocxm,ok,,134,0,0,134,,,,,Carrera por montaña,134
,VI JORNADA DEPORTIVA SOLIDARIA,2025-06-14,TORREDONJIMENO,,,sense_resultats,,,,,,,,,,Carrera,
657,XFIT RACE,2025-06-14,DON BENITO,DOBLES - TODOS LOS PARCIALES,doblestodoslosparciales,ok,,1104,723,381,1104,,,,,Carrera de obstáculos,0
657,XFIT RACE,2025-06-14,DON BENITO,DOBLES - TRAMOS,doblestramos,ok,,492,238,254,492,,,,,Carrera de obstáculos,0
657,XFIT RACE,2025-06-14,DON BENITO,DOBLES MIXTOS - TODOS LOS PARCIALES,doblesmixtostodoslosparciales,ok,,384,0,0,384,,,,,Carrera de obstáculos,384
657,XFIT RACE,2025-06-14,DON BENITO,DOBLES MIXTOS- TRAMOS,doblesmixtostramos,ok,,208,0,0,208,,,,,Carrera de obstáculos,208
657,XFIT RACE,2025-06-14,DON BENITO,INDIVIDUALES - TODOS LOS PARCIALES,individualestodoslosparciales,ok,,270,228,42,270,,,,,Carrera de obstáculos,0
657,XFIT RACE,2025-06-14,DON BENITO,INDIVIDUAL - TRAMOS,individualtramos,ok,,179,151,28,179,,,,,Carrera de obstáculos,0
618,II MARATON - MEDIA MARATON - MARATÓN POR EQUIPOS 2025 . EN PISTA TORREPEROGIL,2025-06-08,TORREPEROGIL,MEDIA MARATON,mediamaraton,ok,,13,0,0,13,,,,,Carrera,13
618,II MARATON - MEDIA MARATON - MARATÓN POR EQUIPOS 2025 . EN PISTA TORREPEROGIL,2025-06-08,TORREPEROGIL,MARATON,maraton,ok,,32,0,0,32,,,,,Carrera,32
646,VIII CXM NOCTURNA MONTES DE CEUTA,2025-06-07,CEUTA,- CADETE,cadete,ok,,5,0,0,5,,,,,Carrera por montaña,5
646,VIII CXM NOCTURNA MONTES DE CEUTA,2025-06-07,CEUTA,- CON PUNTOS INTERMEDIOS - INDIVIDUAL,conpuntosintermediosindividual,ok,,539,0,0,539,,,,,Carrera por montaña,539
646,VIII CXM NOCTURNA MONTES DE CEUTA,2025-06-07,CEUTA,- CON PUNTOS INTERMEDIOS - BINOMINO,conpuntosintermediosbinomino,ok,,131,0,0,131,,,,,Carrera por montaña,131
646,VIII CXM NOCTURNA MONTES DE CEUTA,2025-06-07,CEUTA,CRONOESCALADA,cronoescalada,ok,,358,0,0,358,,,,,Carrera por montaña,358
656,XXXI CARRERA URBANA SAN FELIPE NERI,2025-06-07,CADIZ,PITUFOS,pitufos,ok,,109,0,0,109,,,,,Carrera,109
656,XXXI CARRERA URBANA SAN FELIPE NERI,2025-06-07,CADIZ,PREBENJAMIN.,prebenjamin,ok,,90,0,0,90,,,,,Carrera,90
656,XXXI CARRERA URBANA SAN FELIPE NERI,2025-06-07,CADIZ,BENJAMIN-ALEVIN,benjaminalevin,ok,,151,0,0,151,,,,,Carrera,151
656,XXXI CARRERA URBANA SAN FELIPE NERI,2025-06-07,CADIZ,ADULTOS,adultos,ok,,132,28,1,132,,,,,Carrera,103
,II CONCURSO DE AUTO LOCOS DE SAN MARTIN DEL TESORILLO,2025-05-25,San Martín del tesorillo,,,sense_resultats,,,,,,,,,,Carrera,
613,VII MEDIA MARATON TENTUDIA BODONAL DE LA SIERRA,2025-05-25,BODONAL DE LA SIERRA,GENERAL,general,ok,,131,0,0,131,,,,,Ciclismo,131
643,MEMORIAL ISIDRO PULIDO GRAVEL BY GSPORT - COPA DE ANDALUCÍA GRAVEL,2025-05-17,VILLANUEVA DE CORDOBA,GENERAL,general,ok,,74,0,0,74,,,,,Ciclismo,74
612,MEDIA MARATON BTT VALDEHORNOS RACE 2025,2025-05-11,CASAS DE DON PEDRO,GENERAL,general,ok,,122,0,0,122,,,,,Ciclismo,122
612,MEDIA MARATON BTT VALDEHORNOS RACE 2025,2025-05-11,CASAS DE DON PEDRO,CON INTERMEDIO,conintermedio,ok,,150,0,0,150,,,,,Ciclismo,150
624,IV TRIATLON PLAYA DE PELOCHE,2025-05-04,HERRERA DEL DUQUE,EQUIPOS CON TRANSICIONES,equiposcontransiciones,ok,,230,0,0,230,,,,,Triatlón,230
586,III LA CONQUISTA DE MAGINA,2025-05-04,MANCHA REAL,INDIVIDUAL,individual,ok,,180,0,0,180,,,,,Ciclismo,180
586,III LA CONQUISTA DE MAGINA,2025-05-04,MANCHA REAL,PAREJAS,parejas,ok,,82,0,0,82,,,,,Ciclismo,82
650,LA CUNA DEL ACEITE - AGROLIVA,2025-05-01,Monterrubio de la Serena.,CON INTERMEDIO,conintermedio,ok,,96,0,0,96,,,,,Ciclismo,96
611,AZUAGA BIKE 2025,2025-04-27,AZUAGA,CON PUNTO INTERMEDIO,conpuntointermedio,ok,,103,0,0,103,,,,,Ciclismo,103
629,XVIII TRAIL SIERRA DE TENTUDÍA,2025-04-27,CABEZA LA VACA,6K,6k,ok,,24,0,0,24,,,,,Trail,24
629,XVIII TRAIL SIERRA DE TENTUDÍA,2025-04-27,CABEZA LA VACA,14K,14k,ok,,181,0,0,181,,,,,Trail,181
629,XVIII TRAIL SIERRA DE TENTUDÍA,2025-04-27,CABEZA LA VACA,25K,25k,ok,,127,0,0,127,,,,,Trail,127
629,XVIII TRAIL SIERRA DE TENTUDÍA,2025-04-27,CABEZA LA VACA,25K PAREJAS,25kparejas,ok,,15,0,0,15,,,,,Trail,15
629,XVIII TRAIL SIERRA DE TENTUDÍA,2025-04-27,CABEZA LA VACA,38K PAREJAS PROVISIONAL,38kparejasprovisional,ok,,18,0,0,18,,,,,Trail,18
629,XVIII TRAIL SIERRA DE TENTUDÍA,2025-04-27,CABEZA LA VACA,38K PROVISIONAL 4,38kprovisional4,ok,,90,0,0,90,,,,,Trail,90
609,XI CXM MONTIZÓN - CONDADO DE JAÉN - 2025,2025-04-12,ALDEAHERMOSA DE MONTIZON,- CORTA,corta,ok,,37,0,0,37,,,,,Carrera por montaña,37
609,XI CXM MONTIZÓN - CONDADO DE JAÉN - 2025,2025-04-12,ALDEAHERMOSA DE MONTIZON,- LARGA,larga,ok,,28,0,0,28,,,,,Carrera por montaña,28
,V BTT PICOS DE GUADIANA,2025-04-12,HUESA,,,sense_resultats,,,,,,,,,,Ciclismo,
595,V TRAIL VALLE DE MATAMOROS,2025-04-06,VALLE DE MATAMOROS,- CORTA,corta,ok,,92,27,2,92,,,,,Carrera por montaña,63
595,V TRAIL VALLE DE MATAMOROS,2025-04-06,VALLE DE MATAMOROS,- LARGA,larga,ok,,73,61,5,73,,,,,Carrera por montaña,7
606,V DESAFIO FUNDACIÓN GRUPO OLEÍCOLA JAÉN – DUQUE DE AHUMADA,2025-04-06,BAEZA,SU12-SUB14,su12sub14,ok,,92,0,0,92,,,,,Carrera,92
606,V DESAFIO FUNDACIÓN GRUPO OLEÍCOLA JAÉN – DUQUE DE AHUMADA,2025-04-06,BAEZA,SUB16,sub16,ok,,12,0,0,12,,,,,Carrera,12
606,V DESAFIO FUNDACIÓN GRUPO OLEÍCOLA JAÉN – DUQUE DE AHUMADA,2025-04-06,BAEZA,ABSOLUTA,absoluta,ok,,1624,180,83,1624,,,,,Carrera,1361
600,VIII PRIMAVERA RUN CIUDAD DE VILLACARRILLO,2025-03-30,VILLACARRILLO,PREBENJAMIN-ALEVIN,prebenjaminalevin,ok,,49,5,11,49,,,,,Carrera,33
600,VIII PRIMAVERA RUN CIUDAD DE VILLACARRILLO,2025-03-30,VILLACARRILLO,INFANTILES,infantiles,ok,,11,0,0,11,,,,,Carrera,11
600,VIII PRIMAVERA RUN CIUDAD DE VILLACARRILLO,2025-03-30,VILLACARRILLO,ADULTOS,adultos,ok,,223,54,31,223,,,,,Carrera,138
,XVI CARRERA DÍA ANDALUCIA TARIFA 2025,2025-03-23,TARIFA,,,sense_resultats,,,,,,,,,,Carrera,
621,VIII RUTA SIERRA DEL PEDREGOSO,2025-03-16,CABEZA EL BUEY,GENERAL,general,ok,,96,0,0,96,,,,,Ciclismo,96
621,VIII RUTA SIERRA DEL PEDREGOSO,2025-03-16,CABEZA EL BUEY,CON PUNTO INTERMEDIO,conpuntointermedio,ok,,109,27,1,109,,,,,Ciclismo,81
623,II DUATLON CROS LLERENA,2025-02-23,LLERENA,GENERAL,general,ok,,67,50,17,67,,,,,Duatlón,0
623,II DUATLON CROS LLERENA,2025-02-23,LLERENA,MIXTO,mixto,ok,,12,0,0,12,,,,,Duatlón,12
596,X SUBIDA AL CONVENTO DE LA LAPA,2025-02-09,LA LAPA,PROMOCION 2011-2015,promocion20112015,ok,,32,4,11,32,,,,,Carrera por montaña,17
596,X SUBIDA AL CONVENTO DE LA LAPA,2025-02-09,LA LAPA,PROMOCION 2016-2022,promocion20162022,ok,,42,14,7,42,,,,,Carrera por montaña,21
596,X SUBIDA AL CONVENTO DE LA LAPA,2025-02-09,LA LAPA,13KM -,13km,ok,,279,43,17,279,,,,,Carrera por montaña,219
596,X SUBIDA AL CONVENTO DE LA LAPA,2025-02-09,LA LAPA,27KM -,27km,ok,,167,0,0,167,,,,,Carrera por montaña,167
602,X MARATÓN BTT MONCLOVA DESERT GRAN PREMIO VIALIDER 2024,2025-02-09,LA LUISIANA,CORTA -,corta,ok,,80,0,0,80,,,,,Ciclismo,80
602,X MARATÓN BTT MONCLOVA DESERT GRAN PREMIO VIALIDER 2024,2025-02-09,LA LUISIANA,LARGA -,larga,ok,,356,0,0,356,,,,,Ciclismo,356
607,III CIUDAD DEL GRANITO,2025-01-19,Quintana de la Serena,GENERAL,general,ok,,133,0,0,133,,,,,Ciclismo,133
599,SAN SILVESTRE FUENTE DE CANTOS,2024-12-31,FUENTE DE CANTOS,PREBENJAMINES – SUB 8 -,prebenjaminessub8,ok,,12,0,0,12,,,,,Carrera,12
599,SAN SILVESTRE FUENTE DE CANTOS,2024-12-31,FUENTE DE CANTOS,BENJAMINES – SUB 10-,benjaminessub10,ok,,22,0,0,22,,,,,Carrera,22
599,SAN SILVESTRE FUENTE DE CANTOS,2024-12-31,FUENTE DE CANTOS,ALEVINES – SUB 12 -,alevinessub12,ok,,12,0,0,12,,,,,Carrera,12
599,SAN SILVESTRE FUENTE DE CANTOS,2024-12-31,FUENTE DE CANTOS,INFANTILES – SUB 14-,infantilessub14,ok,,12,0,0,12,,,,,Carrera,12
599,SAN SILVESTRE FUENTE DE CANTOS,2024-12-31,FUENTE DE CANTOS,ABSOLUTA,absoluta,ok,,190,0,0,190,,,,,Carrera,190
599,SAN SILVESTRE FUENTE DE CANTOS,2024-12-31,FUENTE DE CANTOS,MARCHA ATLETICA NIÑOS,marchaatleticaninos,ok,,20,0,0,20,,,,,Carrera,20
599,SAN SILVESTRE FUENTE DE CANTOS,2024-12-31,FUENTE DE CANTOS,MARCHA ATLETICA ADULTOS,marchaatleticaadultos,ok,,28,0,0,28,,,,,Carrera,28
598,VII CARRERA SAN SILVESTRE HUESA 2024,2024-12-30,HUESA,- MENORES,menores,ok,,11,0,0,11,,,,,Carrera,11
598,VII CARRERA SAN SILVESTRE HUESA 2024,2024-12-30,HUESA,- ADULTOS,adultos,ok,,73,0,0,73,,,,,Carrera,73
593,VII SAN SILVESTRE GADITANA 2024,2024-12-28,CADIZ,ADULTO,adulto,ok,,1374,144,47,1374,,,,,Carrera,1183
593,VII SAN SILVESTRE GADITANA 2024,2024-12-28,CADIZ,SUB12,sub12,ok,,38,0,0,38,,,,,Carrera,38
593,VII SAN SILVESTRE GADITANA 2024,2024-12-28,CADIZ,SUB10,sub10,ok,,32,0,0,32,,,,,Carrera,32
593,VII SAN SILVESTRE GADITANA 2024,2024-12-28,CADIZ,SUB8,sub8,ok,,32,0,0,32,,,,,Carrera,32
563,XIII CARRERA POPULAR TORREPEROGIL 2024,2024-12-28,TORREPEROGIL,PREBENJAMIN,prebenjamin,ok,,43,0,0,43,,,,,Carrera,43
563,XIII CARRERA POPULAR TORREPEROGIL 2024,2024-12-28,TORREPEROGIL,BENJAMIN - ALEVIN -,benjaminalevin,ok,,102,0,0,102,,,,,Carrera,102
563,XIII CARRERA POPULAR TORREPEROGIL 2024,2024-12-28,TORREPEROGIL,INFANTIL - CADETE -,infantilcadete,ok,,34,0,0,34,,,,,Carrera,34
563,XIII CARRERA POPULAR TORREPEROGIL 2024,2024-12-28,TORREPEROGIL,ABSOLUTA -,absoluta,ok,,410,62,2,410,,,,,Carrera,346
590,III SAN SILVESTRE TARIFEÑA 2024,2024-12-28,TARIFA,GENERAL,general,ok,,249,0,0,249,,,,,Carrera,249
597,I CROSS POPULAR LÚDICO Y SOLIDARIO DE CASTELLAR DE LA FRONTERA,2024-12-21,CASTELLAR,SUB10,sub10,ok,,19,0,0,19,,,,,Carrera,19
597,I CROSS POPULAR LÚDICO Y SOLIDARIO DE CASTELLAR DE LA FRONTERA,2024-12-21,CASTELLAR,SUB12,sub12,ok,,28,0,0,28,,,,,Carrera,28
597,I CROSS POPULAR LÚDICO Y SOLIDARIO DE CASTELLAR DE LA FRONTERA,2024-12-21,CASTELLAR,SUB14,sub14,ok,,18,0,0,18,,,,,Carrera,18
597,I CROSS POPULAR LÚDICO Y SOLIDARIO DE CASTELLAR DE LA FRONTERA,2024-12-21,CASTELLAR,SUB16,sub16,ok,,14,0,0,14,,,,,Carrera,14
597,I CROSS POPULAR LÚDICO Y SOLIDARIO DE CASTELLAR DE LA FRONTERA,2024-12-21,CASTELLAR,ABSOLUTA PROVISIONAL,absolutaprovisional,ok,,236,6,1,236,,,,,Carrera,229
559,V DESAFIO LA CODOSERA,2024-12-01,LA CODOSERA,MINITRAIL,minitrail,ok,,160,0,0,160,,,,,Carrera por montaña,160
559,V DESAFIO LA CODOSERA,2024-12-01,LA CODOSERA,TRAIL,trail,ok,,64,0,0,64,,,,,Carrera por montaña,64
589,CARRERA MTB CIUDAD DE TARIFA - ENTRE DOS MARES,2024-11-30,TARIFA,GENERAL,general,ok,,254,0,0,254,,,,,Ciclismo,254
589,CARRERA MTB CIUDAD DE TARIFA - ENTRE DOS MARES,2024-11-30,TARIFA,EBIKE,ebike,ok,,39,0,0,39,,,,,Ciclismo,39
,I MEDIA MARATON CIUDAD DE CADIZ - SOLO CAMISETA,2024-11-25,CADIZ,,,sense_resultats,,,,,,,,,,Carrera,
592,II CARRERA POR LA ELIMINACION DE LA VIOLENCIA CONTRA LAS MUJERES,2024-11-24,CADIZ,CON INTERMEDIOS,conintermedios,ok,,230,0,0,230,,,,,Carrera,230
570,V CROSS DEL PINAR DEL REY,2024-11-17,SAN ROQUE,SUB16-SUB18,sub16sub18,ok,,21,0,0,21,,,,,Carrera,21
570,V CROSS DEL PINAR DEL REY,2024-11-17,SAN ROQUE,SUB14,sub14,ok,,26,0,0,26,,,,,Carrera,26
570,V CROSS DEL PINAR DEL REY,2024-11-17,SAN ROQUE,SUB12,sub12,ok,,68,35,33,68,,,,,Carrera,0
570,V CROSS DEL PINAR DEL REY,2024-11-17,SAN ROQUE,SUB10,sub10,ok,,90,49,41,90,,,,,Carrera,0
570,V CROSS DEL PINAR DEL REY,2024-11-17,SAN ROQUE,SUB8,sub8,ok,,130,0,0,130,,,,,Carrera,130
570,V CROSS DEL PINAR DEL REY,2024-11-17,SAN ROQUE,ABSOLUTA,absoluta,ok,,166,120,46,166,,,,,Carrera,0
587,I MONCLOVA DESERT GRAVEL,2024-11-10,LA LUISIANA,GENERAL,general,ok,,217,55,3,217,,,,,Ciclismo,159
,XII DUATLON CROSS DOÑA BLANCA - MEMORIAL FELIX NIETO,2024-11-09,DON BENITO,,,sense_resultats,,,,,,,,,,Duatlón cros,
580,II TRAIL SIERRA DE FACINAS 2024,2024-11-09,FACINAS,GENERAL,general,ok,,284,28,2,284,,,,,Carrera por montaña,254
583,V ULTRA TRAIL DESPEÑAPERROS,2024-11-09,SANTA ELENA,BENJAMIN PREBENJAMIN,benjaminprebenjamin,ok,,24,0,0,24,,,,,Carrera por montaña,24
583,V ULTRA TRAIL DESPEÑAPERROS,2024-11-09,SANTA ELENA,INFANTIL ALEVIN,infantilalevin,ok,,9,0,0,9,,,,,Carrera por montaña,9
583,V ULTRA TRAIL DESPEÑAPERROS,2024-11-09,SANTA ELENA,CADETE JUVENIL,cadetejuvenil,ok,,11,0,0,11,,,,,Carrera por montaña,11
583,V ULTRA TRAIL DESPEÑAPERROS,2024-11-09,SANTA ELENA,STD - CON PUNTO INTERMEDIO,stdconpuntointermedio,ok,,88,0,0,88,,,,,Carrera por montaña,88
583,V ULTRA TRAIL DESPEÑAPERROS,2024-11-09,SANTA ELENA,TD - CON PUNTO INTERMEDIO,tdconpuntointermedio,ok,,77,0,0,77,,,,,Carrera por montaña,77
583,V ULTRA TRAIL DESPEÑAPERROS,2024-11-09,SANTA ELENA,LTD - CON PUNTOS INTERMEDIOS,ltdconpuntosintermedios,ok,,35,0,0,35,,,,,Carrera por montaña,35
583,V ULTRA TRAIL DESPEÑAPERROS,2024-11-09,SANTA ELENA,UTD - CON PUNTOS INTERMEDIOS,utdconpuntosintermedios,ok,,12,0,0,12,,,,,Carrera por montaña,12
588,IV RETO CAPITAL DEL VINO,2024-11-02,BOLLULLOS PAR DEL CONDADO,GENERAL,general,ok,,254,0,0,254,,,,,Ciclismo,254
