competition_id,data,distancia_m,is_closed,lloc,modalitat_nom,nom_cursa,ok_d,ok_h,ok_total,race_id,te_pdf_resultats,te_resultats_digitals,total_resultats
wBlpeEmQ,2016-08-06,1000,False,Nigrán,CARREIRAS MENORES,VI NIGRÁN AREA,,,,BlgdbVmL,True,False,0
Ov9ObRmL,2016-08-06,100,False,Ares,MENORES (2009-2013),XXV MILLA URBANA DE ARES. IV CIRCUÍTO CARREIRAS POPULARES DEP. PROVINCIAL A CORUÑA,,,,glYeYrlV,True,False,0
Ov9ObRmL,2016-08-06,500,False,Ares,BENXAMÍN,XXV MILLA URBANA DE ARES. IV CIRCUÍTO CARREIRAS POPULARES DEP. PROVINCIAL A CORUÑA,,,,2jWnER96,True,False,0
Ov9ObRmL,2016-08-06,800,False,Ares,ALEVÍN,XXV MILLA URBANA DE ARES. IV CIRCUÍTO CARREIRAS POPULARES DEP. PROVINCIAL A CORUÑA,,,,bl3Lb7mP,True,False,0
Ov9ObRmL,2016-08-06,1000,False,Ares,INFANTÍS,XXV MILLA URBANA DE ARES. IV CIRCUÍTO CARREIRAS POPULARES DEP. PROVINCIAL A CORUÑA,,,,V9Lyo0jJ,True,False,0
Ov9ObRmL,2016-08-06,1609,False,Ares,MILLA,XXV MILLA URBANA DE ARES. IV CIRCUÍTO CARREIRAS POPULARES DEP. PROVINCIAL A CORUÑA,,,,Pj0XAbjn,True,False,0
kLl76YjO,2016-07-31,10302,True,Magalofes,VETERÁN,IV ROMPEPERNAS MAGALOFES,,,,Jlb8bL9n,False,False,0
kLl76YjO,2016-07-31,10301,True,Magalofes,SENIOR,IV ROMPEPERNAS MAGALOFES,,,,v9OMEglL,False,False,0
kLl76YjO,2016-07-31,10300,True,Magalofes,PROMESA,IV ROMPEPERNAS MAGALOFES,,,,Blpy4JmQ,False,False,0
kLl76YjO,2016-07-31,10299,True,Magalofes,JUNIOR,IV ROMPEPERNAS MAGALOFES,,,,Ll7xbWmO,False,False,0
kLl76YjO,2016-07-31,10298,True,Magalofes,XUVENIL,IV ROMPEPERNAS MAGALOFES,,,,6lZJ3xl1,False,False,0
769NBa9x,2016-07-30,10000,False,Santiago de Compostela,CIRCUITO ADULTOS,V CORRESAN-CIR. RUTA DA PRATA - ANGROIS,,,,VjXREkmQ,True,False,0
769NBa9x,2016-07-30,5210,False,Santiago de Compostela,CARREIRA ANGROIS ADULTOS,V CORRESAN-CIR. RUTA DA PRATA - ANGROIS,,,,69NbEX9x,True,False,0
769NBa9x,2016-07-30,1205,False,Santiago de Compostela,CARREIRA ANGROIS ESC 1,V CORRESAN-CIR. RUTA DA PRATA - ANGROIS,,,,VjRDE4m7,True,False,0
769NBa9x,2016-07-30,2310,False,Santiago de Compostela,CARREIRA ANGROIS ESC 2,V CORRESAN-CIR. RUTA DA PRATA - ANGROIS,,,,qjyNVBlK,True,False,0
769NBa9x,2016-07-30,7000,False,Santiago de Compostela,CIRCUITO ESC 1,V CORRESAN-CIR. RUTA DA PRATA - ANGROIS,,,,2mJV3PmM,True,False,0
769NBa9x,2016-07-30,7800,False,Santiago de Compostela,CIRCUITO ESC 2,V CORRESAN-CIR. RUTA DA PRATA - ANGROIS,,,,VjK3qVjJ,True,False,0
V2mJBGmM,2016-07-23,10000,False,A Laracha,ADULTOS,I CARREIRA POPULAR DO APÓSTOLO,,,,a9akKklB,True,False,0
V2mJBGmM,2016-07-23,1000,False,A Laracha,ESCOLARES,I CARREIRA POPULAR DO APÓSTOLO,,,,ojQMqnjx,True,False,0
V2mJBGmM,2016-07-23,3800,False,A Laracha,ANDAINA,I CARREIRA POPULAR DO APÓSTOLO,,,,omrYPJl2,True,False,0
V2mJBGmM,2016-07-23,3799,False,A Laracha,ANDAINA MENORES,I CARREIRA POPULAR DO APÓSTOLO,,,,Blpyk0mQ,True,False,0
5a9ar7jB,2016-07-10,150,False,Santiago de Compostela,PITUFOS E PREBENXAMÍNS,I CARRERA ASOCIACIÓN DON BOSCO CAMPAMENTOS DE VERANO A FAVOR DE SOS SIRIA,,,,Ll7xrAmO,False,False,0
5a9ar7jB,2016-07-10,1800,False,Santiago de Compostela,INFANTIL E CADETE,I CARRERA ASOCIACIÓN DON BOSCO CAMPAMENTOS DE VERANO A FAVOR DE SOS SIRIA,,,,6lZJ7Bl1,False,False,0
5a9ar7jB,2016-07-10,900,False,Santiago de Compostela,BENX E ALEVÍN,I CARRERA ASOCIACIÓN DON BOSCO CAMPAMENTOS DE VERANO A FAVOR DE SOS SIRIA,,,,VjXRq2mQ,False,False,0
5a9ar7jB,2016-07-10,5200,False,Santiago de Compostela,ADULTOS,I CARRERA ASOCIACIÓN DON BOSCO CAMPAMENTOS DE VERANO A FAVOR DE SOS SIRIA,,,,69Nbzy9x,False,False,0
kLl7ZxjO,2016-07-03,5000,False,Begonte,ABSOLUTA,I CARREIRA POPULAR CONCELLO DE BEGONTE,,,,VjRDq5m7,True,False,0
kLl7ZxjO,2016-07-03,2400,False,Begonte,CATEGORÍA C,I CARREIRA POPULAR CONCELLO DE BEGONTE,,,,qjyNZGlK,True,False,0
kLl7ZxjO,2016-07-03,1000,False,Begonte,CATEGORÍA B,I CARREIRA POPULAR CONCELLO DE BEGONTE,,,,2mJVEbmM,True,False,0
kLl7ZxjO,2016-07-03,500,False,Begonte,CATEGORÍA A,I CARREIRA POPULAR CONCELLO DE BEGONTE,,,,VjK3q8jJ,True,False,0
kLl7ZxjO,2016-07-03,100,False,Begonte,PREBENXAMÍN (2010-2011),I CARREIRA POPULAR CONCELLO DE BEGONTE,,,,a9akKWlB,True,False,0
YVjX4OjQ,2016-07-02,5000,False,Curtis,ABSOLUTA FEMININA,III CARREIRA POPULAR CONCELLO DE CURTIS. IV CIRCUÍTO CARREIRAS POPULARES DEP. PROVINCIAL A CORUÑA,,,,ojQMqEjx,True,False,0
YVjX4OjQ,2016-07-02,4999,False,Curtis,ABSOLUTA MASCULINA,III CARREIRA POPULAR CONCELLO DE CURTIS. IV CIRCUÍTO CARREIRAS POPULARES DEP. PROVINCIAL A CORUÑA,,,,omrYPPl2,True,False,0
YVjX4OjQ,2016-07-02,1000,False,Curtis,ESCOLARES,III CARREIRA POPULAR CONCELLO DE CURTIS. IV CIRCUÍTO CARREIRAS POPULARES DEP. PROVINCIAL A CORUÑA,,,,OjGnGq95,True,False,0
YVjX4OjQ,2016-07-02,500,False,Curtis,PITUFOS E PREBENX,III CARREIRA POPULAR CONCELLO DE CURTIS. IV CIRCUÍTO CARREIRAS POPULARES DEP. PROVINCIAL A CORUÑA,,,,6mxX7ym4,True,False,0
YVjX4OjQ,2016-07-02,5000,False,Curtis,CAMPIONATO 5KM,III CARREIRA POPULAR CONCELLO DE CURTIS. IV CIRCUÍTO CARREIRAS POPULARES DEP. PROVINCIAL A CORUÑA,,,,YjMOq7m4,True,False,0
769NO8jx,2016-07-02,1000,False,Neda,CARREIRAS MENORES,I CARREIRA POPULAR SOLIDARIA DE NEDA,,,,4mVo879p,True,False,0
769NO8jx,2016-07-02,10000,False,Neda,10 KM,I CARREIRA POPULAR SOLIDARIA DE NEDA,,,,4joGk3jY,True,False,0
769NO8jx,2016-07-02,5000,False,Neda,5 KM (XUV - AFECCIONADOS),I CARREIRA POPULAR SOLIDARIA DE NEDA,,,,Kj6xQymR,True,False,0
769NO8jx,2016-07-02,5000,False,Neda,ANDAINA,I CARREIRA POPULAR SOLIDARIA DE NEDA,,,,vlvrPyly,True,False,0
769NO8jx,2016-07-02,4999,False,Neda,ANDAINA MENORES DE 12 ANOS,I CARREIRA POPULAR SOLIDARIA DE NEDA,,,,yjPKbA9e,True,False,0
vojQepjx,2016-06-25,9997,False,Miño,SUB 23,II SAN PEDRO MIÑO,,,,pldOrMjR,True,False,0
vojQepjx,2016-06-25,9998,False,Miño,SENIOR,II SAN PEDRO MIÑO,,,,emDAaV9D,True,False,0
vojQepjx,2016-06-25,10000,False,Miño,VETERÁN B,II SAN PEDRO MIÑO,,,,gj1NRalz,True,False,0
vojQepjx,2016-06-25,9999,False,Miño,VETERÁN A,II SAN PEDRO MIÑO,,,,Kmn2bzmY,True,False,0
vojQepjx,2016-06-25,10001,False,Miño,VETERÁN C,II SAN PEDRO MIÑO,,,,P92xy2lo,True,False,0
Vomrrdm2,2016-06-23,7699,True,Vigo,XUVENIL,33ª CARREIRA NOCTURNA DE SAN XOÁN,,,,w95AaX9V,False,False,0
Vomrrdm2,2016-06-23,7700,True,Vigo,JUNIOR,33ª CARREIRA NOCTURNA DE SAN XOÁN,,,,AmkK8Vm4,False,False,0
Vomrrdm2,2016-06-23,7701,True,Vigo,PROMESA,33ª CARREIRA NOCTURNA DE SAN XOÁN,,,,aj4AKEl4,False,False,0
Vomrrdm2,2016-06-23,7702,True,Vigo,SÉNIOR,33ª CARREIRA NOCTURNA DE SAN XOÁN,,,,amedG1lZ,False,False,0
Vomrrdm2,2016-06-23,7703,True,Vigo,VETERÁN,33ª CARREIRA NOCTURNA DE SAN XOÁN,,,,LlwXpqmp,False,False,0
0YjM2El4,2016-06-18,1000,False,A Silva,CARREIRAS MENORES,XII CARREIRA POPULAR A SILVA 2016. IV CIRCUÍTO CARREIRAS POPULARES DEP. PROVINCIAL A CORUÑA,,,,dlB2Jnln,True,False,0
0YjM2El4,2016-06-18,10000,False,A Silva,ABSOLUTA,XII CARREIRA POPULAR A SILVA 2016. IV CIRCUÍTO CARREIRAS POPULARES DEP. PROVINCIAL A CORUÑA,,,,alq2Pnm0,True,False,0
0YjM2El4,2016-06-18,2200,False,A Silva,XUVENIL E AFECCIONADO,XII CARREIRA POPULAR A SILVA 2016. IV CIRCUÍTO CARREIRAS POPULARES DEP. PROVINCIAL A CORUÑA,,,,z9zBX69q,True,False,0
xKj67BlR,2016-06-12,18000,False,O Pino,SENIOR,II TRAIL SENDA DO PICÓN,,,,Vm8AGp9a,True,False,0
xKj67BlR,2016-06-12,18000,False,O Pino,VETERANO 1,II TRAIL SENDA DO PICÓN,,,,njE2QBlO,True,False,0
xKj67BlR,2016-06-12,18000,False,O Pino,VETERANO 2,II TRAIL SENDA DO PICÓN,,,,glYep4lV,True,False,0
WyjP4eje,2016-06-12,2000,False,Ponteceso,AFECCIONADOS/AS (1998 E ANTERIORES),III CARREIRA PEDESTRE PR-G148 CONCELLO DE PONTECESO. IV CIRCUÍTO CARREIRAS POPULARES DEP. PROVINCIAL A CORUÑA,,,,2jWn3G96,True,False,0
WyjP4eje,2016-06-12,8000,False,Ponteceso,CARREIRA ABSOLUTA,III CARREIRA PEDESTRE PR-G148 CONCELLO DE PONTECESO. IV CIRCUÍTO CARREIRAS POPULARES DEP. PROVINCIAL A CORUÑA,,,,bl3LJ3mP,True,False,0
WyjP4eje,2016-06-12,1000,False,Ponteceso,MENORES ,III CARREIRA PEDESTRE PR-G148 CONCELLO DE PONTECESO. IV CIRCUÍTO CARREIRAS POPULARES DEP. PROVINCIAL A CORUÑA,,,,V9Lyq4jJ,True,False,0
ypld43lR,2016-06-11,150,False,Silleda,PITUFOS,II CARREIRA POPULAR “ABANCA SEMANA VERDE DE GALICIA”,,,,Pj0XNQjn,True,False,0
ypld43lR,2016-06-11,1800,False,Silleda,BENX - ALEV,II CARREIRA POPULAR “ABANCA SEMANA VERDE DE GALICIA”,,,,xmA2Dw9Z,True,False,0
ypld43lR,2016-06-11,3000,False,Silleda,INF - CAD -XUV,II CARREIRA POPULAR “ABANCA SEMANA VERDE DE GALICIA”,,,,BlgdKdmL,True,False,0
ypld43lR,2016-06-11,10000,False,Silleda,ABSOLUTA,II CARREIRA POPULAR “ABANCA SEMANA VERDE DE GALICIA”,,,,Jlb8Xq9n,True,False,0
0gj1DX9z,2016-06-11,1609,False,Santiago de Compostela,MILLA POPULAR ADULTOS,I MILLA UNIVERSITARIA - TROFEO DE ATLETISMO EN PISTA DA UNIVERSIDADE DE SANTIAGO,,,,v9OMOVlL,False,False,0
0gj1DX9z,2016-06-11,1608,False,Santiago de Compostela,MILLA POPULAR ESCOLARES,I MILLA UNIVERSITARIA - TROFEO DE ATLETISMO EN PISTA DA UNIVERSIDADE DE SANTIAGO,,,,Blpyb0mQ,False,False,0
wKmnJGmY,2016-06-05,5000,False,Ferrol,CARREIRA 5000M,III Carreira Solidaria ASFEDRO,,,,Ll7xPAmO,True,False,0
wKmnJGmY,2016-06-05,1000,False,Ferrol,CARREIRAS MENORES,III Carreira Solidaria ASFEDRO,,,,6lZJwBl1,True,False,0
wKmnJGmY,2016-06-05,5000,False,Ferrol,ANDAINA,III Carreira Solidaria ASFEDRO,,,,VjXRw2mQ,True,False,0
wKmnJGmY,2016-06-05,5000,False,Ferrol,ANDAINA MENORES DE 12 ANOS,III Carreira Solidaria ASFEDRO,,,,69Nb6y9x,True,False,0
VP921Gmo,2016-06-05,9000,False,O Barco de Valdeorras,CARREIRA ABSOLUTA,I CARREIRA e ANDAINA SOLIDARIA E.L.A,,,,VjRDw5m7,True,False,0
VP921Gmo,2016-06-05,1000,False,O Barco de Valdeorras,CARREIRAS MENORES,I CARREIRA e ANDAINA SOLIDARIA E.L.A,,,,qjyNDGlK,True,False,0
VP921Gmo,2016-06-05,7000,False,O Barco de Valdeorras,ANDAINA,I CARREIRA e ANDAINA SOLIDARIA E.L.A,,,,2mJV6bmM,True,False,0
VP921Gmo,2016-06-05,7000,False,O Barco de Valdeorras,ANDAINA MENORES,I CARREIRA e ANDAINA SOLIDARIA E.L.A,,,,VjK3v8jJ,True,False,0
8w95ppmV,2016-06-05,9997,False,Culleredo,JUNIOR,V CARREIRA POPULAR RÍA DO BURGO. IV CIRCUÍTO CARREIRAS POPULARES DEP. PROVINCIAL A CORUÑA,,,,a9akZWlB,True,False,0
8w95ppmV,2016-06-05,9998,False,Culleredo,PROMESA,V CARREIRA POPULAR RÍA DO BURGO. IV CIRCUÍTO CARREIRAS POPULARES DEP. PROVINCIAL A CORUÑA,,,,ojQMwEjx,True,False,0
8w95ppmV,2016-06-05,9999,False,Culleredo,SENIOR,V CARREIRA POPULAR RÍA DO BURGO. IV CIRCUÍTO CARREIRAS POPULARES DEP. PROVINCIAL A CORUÑA,,,,omrYLPl2,True,False,0
8w95ppmV,2016-06-05,10000,False,Culleredo,VETERÁN,V CARREIRA POPULAR RÍA DO BURGO. IV CIRCUÍTO CARREIRAS POPULARES DEP. PROVINCIAL A CORUÑA,,,,OjGnqq95,True,False,0
8w95ppmV,2016-06-05,1801,False,Culleredo,XUVENIL,V CARREIRA POPULAR RÍA DO BURGO. IV CIRCUÍTO CARREIRAS POPULARES DEP. PROVINCIAL A CORUÑA,,,,6mxXDym4,True,False,0
8w95ppmV,2016-06-05,1800,False,Culleredo,CADETE,V CARREIRA POPULAR RÍA DO BURGO. IV CIRCUÍTO CARREIRAS POPULARES DEP. PROVINCIAL A CORUÑA,,,,YjMO67m4,True,False,0
8w95ppmV,2016-06-05,1799,False,Culleredo,INFANTIL,V CARREIRA POPULAR RÍA DO BURGO. IV CIRCUÍTO CARREIRAS POPULARES DEP. PROVINCIAL A CORUÑA,,,,4mVow79p,True,False,0
8w95ppmV,2016-06-05,1000,False,Culleredo,ALEVÍN,V CARREIRA POPULAR RÍA DO BURGO. IV CIRCUÍTO CARREIRAS POPULARES DEP. PROVINCIAL A CORUÑA,,,,4joG13jY,True,False,0
8w95ppmV,2016-06-05,999,False,Culleredo,BENXAMÍN,V CARREIRA POPULAR RÍA DO BURGO. IV CIRCUÍTO CARREIRAS POPULARES DEP. PROVINCIAL A CORUÑA,,,,Kj6xgymR,True,False,0
8w95ppmV,2016-06-05,250,False,Culleredo,PREBENXAMÍN,V CARREIRA POPULAR RÍA DO BURGO. IV CIRCUÍTO CARREIRAS POPULARES DEP. PROVINCIAL A CORUÑA,,,,vlvrOyly,True,False,0
8w95ppmV,2016-06-05,80,False,Culleredo,PITUFO,V CARREIRA POPULAR RÍA DO BURGO. IV CIRCUÍTO CARREIRAS POPULARES DEP. PROVINCIAL A CORUÑA,,,,yjPKwA9e,True,False,0
3AmkNEl4,2016-06-04,1609,False,Santiago de Compostela,MILLA INFANTIL,I MILLA POPULAR DIA DO DEPORTE SOLIDARIO,,,,pldORMjR,True,False,0
3AmkNEl4,2016-06-04,1609,False,Santiago de Compostela,MILLA CADETE - XUV,I MILLA POPULAR DIA DO DEPORTE SOLIDARIO,,,,emDA4V9D,True,False,0
3AmkNEl4,2016-06-04,1609,False,Santiago de Compostela,MILLA JUNIOR - PROM -SEN,I MILLA POPULAR DIA DO DEPORTE SOLIDARIO,,,,gj1NPalz,True,False,0
3AmkNEl4,2016-06-04,1610,False,Santiago de Compostela,VETERÁNS,I MILLA POPULAR DIA DO DEPORTE SOLIDARIO,,,,Kmn2VzmY,True,False,0
3AmkNEl4,2016-06-04,400,False,Santiago de Compostela,CARREIRA FAMILIAR  (DE 2 A 6 ANOS),I MILLA POPULAR DIA DO DEPORTE SOLIDARIO,,,,P92xP2lo,True,False,0
3AmkNEl4,2016-06-04,400,False,Santiago de Compostela,CARREIRA DISCAPACIDADES (CADEIRA DE RODAS E VISUAL),I MILLA POPULAR DIA DO DEPORTE SOLIDARIO,,,,w95APX9V,True,False,0
3AmkNEl4,2016-06-04,399,False,Santiago de Compostela,CARREIRA DISCAPACIDADES MENORES (CADEIRA DE RODAS E VISUAL),I MILLA POPULAR DIA DO DEPORTE SOLIDARIO,,,,AmkKGVm4,True,False,0
yalqQAl0,2016-05-29,10000,False,A Rúa,10 KM POPULAR,II CARREIRA E ANDAINA POPULAR CONTRA O CANCRO,,,,alq2knm0,True,False,0
yalqQAl0,2016-05-29,4999,False,A Rúa,5KM POPULAR,II CARREIRA E ANDAINA POPULAR CONTRA O CANCRO,,,,z9zB069q,True,False,0
yalqQAl0,2016-05-29,4998,False,A Rúa,CARREIRAS MENORES,II CARREIRA E ANDAINA POPULAR CONTRA O CANCRO,,,,Vm8APp9a,True,False,0
yalqQAl0,2016-05-29,4997,False,A Rúa,ANDAINA,II CARREIRA E ANDAINA POPULAR CONTRA O CANCRO,,,,njE2nBlO,True,False,0
0dlBx09n,2016-05-29,150,False,Santiago de Compostela,PITUFOS ,II CARREIRA E ANDAINA SOLIDARIA POLA ESCLEROSE MÚLTIPLE,,,,aj4A3El4,True,False,0
0dlBx09n,2016-05-29,500,False,Santiago de Compostela,ESCOLARES,II CARREIRA E ANDAINA SOLIDARIA POLA ESCLEROSE MÚLTIPLE,,,,amedy1lZ,True,False,0
0dlBx09n,2016-05-29,5000,False,Santiago de Compostela,ABSOLUTA,II CARREIRA E ANDAINA SOLIDARIA POLA ESCLEROSE MÚLTIPLE,,,,LlwXgqmp,True,False,0
0dlBx09n,2016-05-29,2500,False,Santiago de Compostela,ANDAINA,II CARREIRA E ANDAINA SOLIDARIA POLA ESCLEROSE MÚLTIPLE,,,,dlB2bnln,True,False,0
qbl3nzjP,2016-05-28,100,False,Dodro - Rois - Padrón,PITUFOS ,I ERROR CARREIRA PEDESTRE TERRAS DE IRIA,,,,Pj0XnQjn,False,False,0
qbl3nzjP,2016-05-28,400,False,Dodro - Rois - Padrón,PREBENXAMÍN,I ERROR CARREIRA PEDESTRE TERRAS DE IRIA,,,,xmA2Zw9Z,False,False,0
qbl3nzjP,2016-05-28,900,False,Dodro - Rois - Padrón,BENX - ALEV ,I ERROR CARREIRA PEDESTRE TERRAS DE IRIA,,,,BlgdydmL,False,False,0
qbl3nzjP,2016-05-28,3100,False,Dodro - Rois - Padrón,INFANTIL ,I ERROR CARREIRA PEDESTRE TERRAS DE IRIA,,,,Jlb87q9n,False,False,0
qbl3nzjP,2016-05-28,4200,False,Dodro - Rois - Padrón,CADETE - XUV,I ERROR CARREIRA PEDESTRE TERRAS DE IRIA,,,,v9OMoVlL,False,False,0
7glYBgmV,2016-05-28,3000,False,Vigo,3000 + 1000,II MEETING POPULAR EN PISTA CELTA ATLETISMO,,,,glYew4lV,True,False,0
7glYBgmV,2016-05-28,2998,False,Vigo,3000 (XUV ATA VET),II MEETING POPULAR EN PISTA CELTA ATLETISMO,,,,2jWnwG96,True,False,0
7glYBgmV,2016-05-28,1000,False,Vigo,1000 (XUV ATA VET),II MEETING POPULAR EN PISTA CELTA ATLETISMO,,,,bl3LB3mP,True,False,0
7glYBgmV,2016-05-28,100,False,Vigo,MENORES (2001-2010),II MEETING POPULAR EN PISTA CELTA ATLETISMO,,,,V9Ly64jJ,True,False,0
dxmAGBjZ,2016-05-22,2000,False,A Coruña,CORRECAN ADULTO,I CORRECÁN SOLIDARIO CANCORUÑA 2016,,,,BlpyV0mQ,False,False,0
dxmAGBjZ,2016-05-22,1999,False,A Coruña,CORRECAN MENORES,I CORRECÁN SOLIDARIO CANCORUÑA 2016,,,,Ll7x3AmO,False,False,0
dxmAGBjZ,2016-05-22,1998,False,A Coruña,CORRECAN PITUFO,I CORRECÁN SOLIDARIO CANCORUÑA 2016,,,,6lZJQBl1,False,False,0
rJlb4J9n,2016-05-21,5000,False,Lugo,ABSOLUTA,"1ª CARREIRA DIVERSICORRE, COLOR RUN",,,,VjXRK2mQ,True,False,0
rJlb4J9n,2016-05-21,4999,False,Lugo,CADETES,"1ª CARREIRA DIVERSICORRE, COLOR RUN",,,,69NbVy9x,True,False,0
rJlb4J9n,2016-05-21,1000,False,Lugo,CARREIRAS MENORES,"1ª CARREIRA DIVERSICORRE, COLOR RUN",,,,VjRDZ5m7,True,False,0
rJlb4J9n,2016-05-21,1000,False,Lugo,ANDAINA ADULTOS,"1ª CARREIRA DIVERSICORRE, COLOR RUN",,,,qjyNJGlK,True,False,0
rJlb4J9n,2016-05-21,999,False,Lugo,ANDAINA MENORES,"1ª CARREIRA DIVERSICORRE, COLOR RUN",,,,2mJVrbmM,True,False,0
kLl7VxjO,2016-05-15,11000,False,Santiago de Compostela,ABSOLUTA FEMININA,III CARREIRA CAMIÑO DAS LETRAS,,,,VjK3G8jJ,True,False,0
kLl7VxjO,2016-05-15,10999,False,Santiago de Compostela,ABSOLUTA MASCULINA,III CARREIRA CAMIÑO DAS LETRAS,,,,a9akpWlB,True,False,0
kLl7VxjO,2016-05-15,1000,False,Santiago de Compostela,CARREIRAS MENORES,III CARREIRA CAMIÑO DAS LETRAS,,,,ojQM7Ejx,True,False,0
L6lZ2vl1,2016-05-14,6850,False,Tordoia,ABSOLUTA,"VII CARREIRA POPULAR PEDESTRE ""TORDOIA IN ESSENCE"" 2016",,,,omrYpPl2,True,False,0
L6lZ2vl1,2016-05-14,1000,False,Tordoia,CARREIRAS MENORES,"VII CARREIRA POPULAR PEDESTRE ""TORDOIA IN ESSENCE"" 2016",,,,BlpyVbmQ,True,False,0
L6lZ2vl1,2016-05-14,6850,False,Tordoia,ANDAINA ADULTOS,"VII CARREIRA POPULAR PEDESTRE ""TORDOIA IN ESSENCE"" 2016",,,,Ll7x33mO,True,False,0
L6lZ2vl1,2016-05-14,6849,False,Tordoia,ANDAINA MENORES,"VII CARREIRA POPULAR PEDESTRE ""TORDOIA IN ESSENCE"" 2016",,,,6lZJQMl1,True,False,0
769NG8jx,2016-05-08,5200,False,Oleiros,ADULTOS,V CARREIRA SOLIDARIA: CORRE CON IMPLICADAS,,,,VjXRKXmQ,True,False,0
769NG8jx,2016-05-08,2500,False,Oleiros,INF - CAD -XUV,V CARREIRA SOLIDARIA: CORRE CON IMPLICADAS,,,,69NbVR9x,True,False,0
769NG8jx,2016-05-08,1100,False,Oleiros,BENX - ALEV,V CARREIRA SOLIDARIA: CORRE CON IMPLICADAS,,,,VjRDZWm7,True,False,0
769NG8jx,2016-05-08,300,False,Oleiros,PREBENX ,V CARREIRA SOLIDARIA: CORRE CON IMPLICADAS,,,,qjyNJalK,True,False,0
769NG8jx,2016-05-08,4000,False,Oleiros,ANDAINA,V CARREIRA SOLIDARIA: CORRE CON IMPLICADAS,,,,2mJVr1mM,True,False,0
769NG8jx,2016-05-08,4000,False,Oleiros,ANDAINA MENORES ,V CARREIRA SOLIDARIA: CORRE CON IMPLICADAS,,,,VjK3GBjJ,True,False,0
769NG8jx,2016-05-08,100,False,Oleiros,PITUFOS,V CARREIRA SOLIDARIA: CORRE CON IMPLICADAS,,,,a9akp4lB,True,False,0
xqjyXk9K,2016-05-01,8100,False,O Pino,ADULTOS,XIII CARREIRA PEDESTRE CONCELLO DE O PINO,,,,ojQM7Vjx,True,False,0
xqjyXk9K,2016-05-01,100,False,O Pino,ESCOLARES,XIII CARREIRA PEDESTRE CONCELLO DE O PINO,,,,omrYpql2,True,False,0
xqjyXk9K,2016-05-01,3100,False,O Pino,CANICROSS POPULAR,XIII CARREIRA PEDESTRE CONCELLO DE O PINO,,,,OjGnK695,True,False,0
V2mJK89M,2016-04-30,10000,False,Oroso,10.000 FEMININO,IV CARREIRA PEDESTRE CONCELLO DE OROSO,,,,6mxXyGm4,True,False,0
V2mJK89M,2016-04-30,9999,False,Oroso,10.000 MASCULINO,IV CARREIRA PEDESTRE CONCELLO DE OROSO,,,,YjMOM0m4,True,False,0
V2mJK89M,2016-04-30,3000,False,Oroso,MENORES,IV CARREIRA PEDESTRE CONCELLO DE OROSO,,,,4mVoyG9p,True,False,0
VomrBdm2,2016-04-24,10000,False,Vilagarcía de Arousa,CARREIRA ABSOLUTA,II CARRERA SOLIDARIA LADESOL “CORRO POR TU SUEÑO”,,,,pldOXqjR,True,False,0
VomrBdm2,2016-04-24,1000,False,Vilagarcía de Arousa,CARREIRAS INF-CAD-XUV,II CARRERA SOLIDARIA LADESOL “CORRO POR TU SUEÑO”,,,,emDARG9D,True,False,0
VomrBdm2,2016-04-24,100,False,Vilagarcía de Arousa,CARREIRAS MENORES,II CARRERA SOLIDARIA LADESOL “CORRO POR TU SUEÑO”,,,,gj1N1Qlz,True,False,0
VomrBdm2,2016-04-24,4500,False,Vilagarcía de Arousa,ANDAINA,II CARRERA SOLIDARIA LADESOL “CORRO POR TU SUEÑO”,,,,Kmn2xamY,True,False,0
LVjKaXmJ,2016-04-24,5400,False,Vilamartín,CARREIRA ABSOLUTA,IIIª CARREIRA E ANDAINA POPULAR   “CONCELLO DE VILAMARTÍN”,,,,4joGMLjY,True,False,0
LVjKaXmJ,2016-04-24,1000,False,Vilamartín,CARREIRAS MENORES,IIIª CARREIRA E ANDAINA POPULAR   “CONCELLO DE VILAMARTÍN”,,,,Kj6xBzmR,True,False,0
LVjKaXmJ,2016-04-24,3600,False,Vilamartín,ANDAINA,IIIª CARREIRA E ANDAINA POPULAR   “CONCELLO DE VILAMARTÍN”,,,,vlvrNJly,True,False,0
LVjKaXmJ,2016-04-24,3599,False,Vilamartín,ANDAINA MENORES,IIIª CARREIRA E ANDAINA POPULAR   “CONCELLO DE VILAMARTÍN”,,,,yjPKpg9e,True,False,0
v6mxZLj4,2016-04-21,5700,False,Santiago de Compostela,ADULTOS,II CARREIRA UNIVERSITARIA SOLIDARIA CAMPUS NA NUBE-RUN4MED,,,,P92x5Vlo,True,False,0
v6mxZLj4,2016-04-21,5700,False,Santiago de Compostela,MENORES (DENDE CADETE),II CARREIRA UNIVERSITARIA SOLIDARIA CAMPUS NA NUBE-RUN4MED,,,,w95A109V,True,False,0
e4mVd8jp,2016-04-17,42195,False,A Coruña,MARATÓN C42,V MARATÓN C42 - CAMPIONATO DE GALICIA,,,,AmkKQom4,False,False,0
e4mVd8jp,2016-04-17,10000,False,A Coruña,10KM,V MARATÓN C42 - CAMPIONATO DE GALICIA,,,,aj4A1vl4,False,False,0
e4mVd8jp,2016-04-17,42195,False,A Coruña,CAMPIONATO DE GALICIA ,V MARATÓN C42 - CAMPIONATO DE GALICIA,,,,amedJelZ,False,False,0
xKj6MB9R,2016-04-10,21097,False,Santiago de Compostela,CARREIRA,III MEDIASAN DO CAMIÑO 2016 ,,,,njE2relO,True,False,0
