fuente,nombre_carrera,fecha,dia_semana,distancia,tipo_modalidad,publico,finisher_d,finisher_h,municipio,comarca,provincia,n_enlaces_sexo,tiene_sexo_identificado,candidato_lugar
youevent,XIX Kilómetro Vertical de la Barranca - Cto. de Madrid de Km Vertical,2021-06-06,Domingo,0.0,trail running,Absoluta/General,36.0,222.0,Vélez de Benaudalla,Comarca de la Costa Granadina,Andalucía,0,False,la Barranca - Cto. de Madrid de Km Vertical
youevent,Campeonato de España Individual y de Federaciones Autonómicas de Marcha Nórdica - A Coruña,2021-06-06,Domingo,0.0,marcha,Absoluta/General,0.0,0.0,A Coruña,A Coruña,Galicia,2,True,España Individual y de Federaciones Autonómicas de Marcha Nórdica - A Coruña
youevent,Pico Zapatero - Copa de CyL de Carreras por Montaña,2021-06-06,Domingo,0.0,road running,Absoluta/General,15.0,150.0,San Bartolomé de Tirajana,,Canarias,0,False,Pico Zapatero - Copa de CyL de Carreras por Montaña
youevent,MOUNTAIN BIKE - ADS LOS MOLINOS 2020-2021,2021-06-12,Sábado,0.0,Ciclismo y btt,Absoluta/General,17.0,8.0,Los Molinos,,Comunidad de Madrid,0,False,MOUNTAIN BIKE - ADS LOS MOLINOS
youevent,Trail Montaña Pelentina,2021-06-27,Domingo,0.0,trail running,Absoluta/General,15.0,81.0,,,,0,False,Montaña Pelentina
youevent,Moon Race 2021,2021-07-03,Sábado,0.0,road running,Absoluta/General,0.0,0.0,,,,0,False,Moon Race
youevent,1ª Prueba Copa de España de Marcha Nórdica - VITORIA - Cto. Euskadi y Alava,2021-07-04,Domingo,0.0,marcha,Absoluta/General,47.0,48.0,Vitoria-Gasteiz,Gasteizko kuadrilla,Araba / Álava,0,False,Prueba Copa de España de Marcha Nórdica - VITORIA - Cto. Euskadi y Alava
youevent,Catoute Trail y Vertical,2021-07-11,Domingo,0.0,trail running,Absoluta/General,64.0,255.0,Vélez de Benaudalla,Comarca de la Costa Granadina,Andalucía,2,True,Catoute Trail y Vertical
youevent,I Carrera Nocturna de Trail-Running Los Negrales,2021-07-16,Viernes,0.0,trail running,Absoluta/General,0.0,8.0,Alpedrete,,Comunidad de Madrid,0,False,Trail-Running Los Negrales
youevent,Madrid se Mueve por Madrid - Estremera 2021,2021-07-24,Sábado,0.0,road running,Absoluta/General,37.0,101.0,Estremera,,Comunidad de Madrid,0,False,Madrid se Mueve por Madrid - Estremera
youevent,IV Travesía Los Ángeles de San Rafael,2021-08-15,Domingo,0.0,road running,Absoluta/General,66.0,139.0,El Espinar,,Castilla y León,0,False,Travesía Los Ángeles de San Rafael
youevent,XLIV Carrera Popular Villa de Cerceda,2021-08-26,Jueves,0.0,road running,Absoluta/General,44.0,0.0,,,,0,False,Cerceda
youevent,Madrid se Mueve por Madrid - Manzanares El Real 2021,2021-08-28,Sábado,0.0,road running,Absoluta/General,20.0,79.0,Manzanares el Real,,Comunidad de Madrid,0,False,Madrid se Mueve por Madrid - Manzanares El Real
youevent,XXVII Duathlon Cross Villa de Alpedrete,2021-09-04,Sábado,0.0,trail running,Absoluta/General,3.0,24.0,,,,0,False,Duathlon Cross Villa de Alpedrete
youevent,IberiKa Trail - GUADALIX DE LA SIERRA 2021,2021-09-05,Domingo,0.0,trail running,Absoluta/General,32.0,72.0,Guadalix de la Sierra,,Comunidad de Madrid,0,False,IberiKa Trail - GUADALIX DE LA SIERRA
youevent,2ª PRUEBA COPA DE ESPAÑA DE MARCHA NÓRDICA - AZAGRA NAVARRA - II Memorial Pablo Ariza,2021-09-05,Domingo,0.0,marcha,Absoluta/General,52.0,72.0,Azagra,Erriberagoiena / Ribera Alta,Navarra,0,False,PRUEBA COPA DE ESPAÑA DE MARCHA NÓRDICA - AZAGRA NAVARRA - II Memorial Pablo Ariza
youevent,XXV Carrera MTB Infantil Cercedilla,2021-09-05,Domingo,0.0,Ciclismo y btt,Infantil,13.0,0.0,Cercedilla,,Comunidad de Madrid,0,False,MTB Infantil Cercedilla
youevent,IberiKa Trail - MATAELPINO 2021 - COPA DE MADRID DE CXM,2021-09-11,Sábado,0.0,trail running,Absoluta/General,14.0,49.0,El Boalo-Cerceda-Mataelpino,,Comunidad de Madrid,0,False,IberiKa Trail - MATAELPINO
youevent,31ª Cuesta del Tirón San Agustín del Guadalix,2021-09-12,Domingo,0.0,road running,Absoluta/General,0.0,0.0,San Agustín del Guadalix,,Comunidad de Madrid,0,False,Cuesta del Tirón San Agustín del Guadalix
youevent,III CAMPEONATO DE CASTILLA LA MANCHA OPEN DE AGUAS ABIERTAS,2021-09-18,Sábado,0.0,road running,Absoluta/General,21.0,30.0,,,,4,True,CASTILLA LA MANCHA OPEN DE AGUAS ABIERTAS
youevent,III ALAMEDA TRAIL MADRID,2021-09-18,Sábado,0.0,trail running,Absoluta/General,4.0,92.0,,,,0,False,ALAMEDA TRAIL MADRID
youevent,3ª PRUEBA COPA DE ESPAÑA DE MARCHA NÓRDICA - VALLADOLID - CTO. DE CASTILLA Y LEON,2021-09-19,Domingo,0.0,marcha,Absoluta/General,67.0,65.0,Vega de Valcarce,El Bierzo,Castilla y León,0,False,PRUEBA COPA DE ESPAÑA DE MARCHA NÓRDICA - VALLADOLID - CTO. DE CASTILLA Y LEON
youevent,KV Peñalara - Cto.de Castilla y León Individual y de Clubes,2021-09-19,Domingo,0.0,trail running,Absoluta/General,13.0,64.0,Madrid,,Comunidad de Madrid,2,True,Peñalara - Cto.de Castilla y León Individual y de Clubes
youevent,Carrera por Montaña Las Dehesas - Cto. de Madrid Individual y por Clubes,2021-09-26,Domingo,0.0,road running,Absoluta/General,59.0,306.0,,,,2,True,por Montaña Las Dehesas - Cto. de Madrid Individual y por Clubes
youevent,XVIII Subida al San Millán - Cto. de CyL de CxM,2021-09-26,Domingo,0.0,road running,Absoluta/General,23.0,123.0,,,,0,False,San Millán - Cto. de CyL de CxM
youevent,XIX CROSS AL YELMO,2021-10-02,Sábado,0.0,trail running,Absoluta/General,0.0,0.0,Madrid,,Comunidad de Madrid,0,False,YELMO
youevent,VI CARRERA POPULAR DE MORALZARZAL,2021-10-02,Sábado,0.0,road running,Absoluta/General,140.0,190.0,Moralzarzal,,Comunidad de Madrid,0,False,MORALZARZAL
youevent,IberiKa Trail - PIEDRAFITA DE JACA 2021,2021-10-03,Domingo,0.0,trail running,Absoluta/General,0.0,0.0,Búbal,Alto Gállego,Aragón,0,False,IberiKa Trail - PIEDRAFITA DE JACA
youevent,4ª PRUEBA COPA DE ESPAÑA DE MARCHA NÓRDICA - SEVILLA - COPA ANDALUCÍA,2021-10-03,Domingo,0.0,marcha,Absoluta/General,5.0,14.0,Sanlúcar de Barrameda,Costa Noroeste,Andalucía,0,False,PRUEBA COPA DE ESPAÑA DE MARCHA NÓRDICA - SEVILLA - COPA ANDALUCÍA
youevent,XI Gran Trail Peñalara - Campeonato de Madrid de Ultra,2021-10-08,Viernes,0.0,trail running,Absoluta/General,0.0,0.0,Madrid,,Comunidad de Madrid,0,False,Peñalara - Campeonato de Madrid de Ultra
youevent,XI Gran Trail Peñalara - Modalidad de Relevos,2021-10-08,Viernes,0.0,trail running,Absoluta/General,0.0,0.0,,,,0,False,Peñalara - Modalidad de Relevos
youevent,VIII Cross Nocturno de Navacerrada,2021-10-08,Viernes,0.0,trail running,Absoluta/General,0.0,0.0,Navacerrada,,Comunidad de Madrid,0,False,Navacerrada
youevent,IX Trail Peñalara 60K,2021-10-10,Domingo,60.0,trail running,Absoluta/General,28.0,211.0,Real Sitio de San Ildefonso,,Castilla y León,0,False,Peñalara
youevent,10ª Carrera Popular Solidaria Caja Rural,2021-10-17,Domingo,0.0,road running,Absoluta/General,0.0,1.0,,,,0,False,Caja Rural
youevent,10ª Carrera Infantil Solidaria Caja Rural,2021-10-17,Domingo,0.0,road running,Infantil,7.0,0.0,Borox,,Castilla-La Mancha,0,False,Infantil Solidaria Caja Rural
youevent,I TRAIL DE LA CASTAÑA,2021-10-23,Sábado,0.0,trail running,Absoluta/General,0.0,0.0,Cogolludo,,Castilla-La Mancha,0,False,LA CASTAÑA
youevent,IberiKa Trail - LA CABRERA 2021,2021-10-24,Domingo,0.0,trail running,Absoluta/General,28.0,98.0,La Cabrera,,Comunidad de Madrid,0,False,IberiKa Trail - LA CABRERA
youevent,IberiKa Trail - 48K LA CABRERA BY LURBEL 2021,2021-10-24,Domingo,48.0,trail running,Absoluta/General,0.0,3.0,,,,0,False,IberiKa Trail - 48K LA CABRERA BY LURBEL
youevent,Cto. de España de Clubs de Marcha Nórdica - Tres Cantos - Cto. de Madrid de Marcha Nórdica,2021-10-24,Domingo,0.0,marcha,Absoluta/General,104.0,113.0,Majadahonda,,Comunidad de Madrid,2,True,Cto. de España de Clubs de Marcha Nórdica - Tres Cantos - Cto. de Madrid de Marcha Nórdica
youevent,VII CARRERA SOLIDARIA LAS DEHESAS,2021-10-24,Domingo,0.0,road running,Absoluta/General,0.0,0.0,Puerto de la Cruz,,Canarias,0,False,LAS DEHESAS
youevent,XXXIII Cross de Cuerda Larga,2021-10-31,Domingo,0.0,trail running,Absoluta/General,0.0,19.0,Soria,,Castilla y León,0,False,Cuerda Larga
youevent,II GASCONES CORTAFUEGOS TRAIL,2021-11-01,Lunes,0.0,trail running,Absoluta/General,0.0,0.0,,,,0,False,GASCONES CORTAFUEGOS TRAIL
youevent,III Carrera y Marcha Solidaria ASPRODICO 2021,2021-11-07,Domingo,0.0,marcha,Absoluta/General,16.0,32.0,,,,0,False,y Marcha Solidaria ASPRODICO
youevent,IberiKa Trail - PELAYOS DE LA PRESA 2021,2021-11-14,Domingo,0.0,trail running,Absoluta/General,18.0,81.0,Pelayos de la Presa,,Comunidad de Madrid,0,False,IberiKa Trail - PELAYOS DE LA PRESA
youevent,XXX Cross de La Pedriza,2021-11-14,Domingo,0.0,trail running,Absoluta/General,0.0,0.0,Manzanares el Real,,Comunidad de Madrid,0,False,La Pedriza
youevent,VIII Carrera por Montaña MoralTrail Race,2021-11-20,Sábado,0.0,trail running,Absoluta/General,40.0,172.0,,,,0,False,por Montaña MoralTrail Race
youevent,XIII Carrera Popular de Tetuan,2021-11-28,Domingo,0.0,road running,Absoluta/General,25.0,51.0,Barcelona,Barcelonès,Catalunya,0,False,Tetuan
youevent,XXXIX CROSS INTERNACIONAL DE LA CONSTITUCIÓN - Inscripción Cross Popular,2021-11-28,Domingo,0.0,trail running,Absoluta/General,1.0,42.0,,,,19,True,LA CONSTITUCIÓN - Inscripción Cross Popular
youevent,XXI CARRERA SAN JOSÉ DE CALASANZ,2021-11-28,Domingo,0.0,road running,Absoluta/General,,,Ocaña,,Castilla-La Mancha,0,False,JOSÉ DE CALASANZ
youevent,XLIX Cross Nacional Ayuntamiento de Cantimpalos,2021-12-08,Miércoles,0.0,trail running,Absoluta/General,168.0,263.0,,,,13,True,Cantimpalos
youevent,IberiKa Trail - TORRELAGUNA 2021,2021-12-12,Domingo,0.0,trail running,Absoluta/General,16.0,48.0,Torrelaguna,,Comunidad de Madrid,0,False,IberiKa Trail - TORRELAGUNA
youevent,XXII MEDIA MARATON GUADALAJARA Y 11 KM WITZENMANN,2021-12-12,Domingo,11.0,road running,Absoluta/General,50.0,496.0,,,,2,True,GUADALAJARA Y 11 KM WITZENMANN
youevent,Carrera Popular y Marcha Senderista Villa Ducal de Estremera 2021,2021-12-12,Domingo,0.0,marcha,Absoluta/General,0.0,0.0,Estremera,,Comunidad de Madrid,0,False,y Marcha Senderista Villa Ducal de Estremera
youevent,Media Maratón de Campo Real y Dólica de 11 Kms,2021-12-26,Domingo,11.0,road running,Absoluta/General,0.0,0.0,,,,0,False,Campo Real y Dólica de 11 Kms
youevent,IberiKa Trail - PEDREZUELA 2021,2021-12-26,Domingo,0.0,trail running,Absoluta/General,27.0,63.0,Pedrezuela,,Comunidad de Madrid,0,False,IberiKa Trail - PEDREZUELA
youevent,Carrera Popular de Navidad de Soto del Real 2021,2021-12-26,Domingo,0.0,road running,Absoluta/General,31.0,98.0,Soto del Real,,Comunidad de Madrid,0,False,Navidad de Soto del Real
youevent,V San Silvestre Solidaria ALPEDRETEÑA,2021-12-31,Viernes,0.0,road running,Absoluta/General,66.0,83.0,,,,0,False,ALPEDRETEÑA
youevent,Trail de la Fabada 2022,2022-01-23,Domingo,0.0,trail running,Absoluta/General,,,Cangas de Onís,,Asturias / Asturies,0,False,la Fabada
youevent,11ª CARRERA PEDESTRE VEGA DE CANTIMPALOS,2022-02-05,Sábado,0.0,road running,Absoluta/General,0.0,0.0,Cantimpalos,,Castilla y León,0,False,VEGA DE CANTIMPALOS
youevent,VII MEDIA MARATÓN POPULAR y V VUELTA A GUIJUELO,2022-02-06,Domingo,0.0,road running,Absoluta/General,3.0,6.0,Guijuelo,,Castilla y León,0,False,y V VUELTA A GUIJUELO
youevent,Duatlón Escolar de Rivas 2022,2022-02-19,Sábado,0.0,Multidisciplina,Infantil,178.0,203.0,Rivas-Vaciamadrid,,Comunidad de Madrid,6,True,Rivas
youevent,IberiKa Trail - GUADALIX DE LA SIERRA 2022,2022-02-20,Domingo,0.0,trail running,Absoluta/General,49.0,148.0,Guadalix de la Sierra,,Comunidad de Madrid,0,False,IberiKa Trail - GUADALIX DE LA SIERRA
youevent,Duatlón Cross Escolar de Valdemorillo 2022,2022-02-26,Sábado,0.0,Multidisciplina,Infantil,62.0,115.0,Valdemorillo,,Comunidad de Madrid,8,True,Valdemorillo
youevent,Duatlón del Jarama 2022 - MEDIA DISTANCIA,2022-02-27,Domingo,0.0,Multidisciplina,Absoluta/General,0.0,0.0,,,Comunidad de Madrid,2,True,Jarama
youevent,Duatlón del Jarama 2022 - OLIMPICO,2022-02-27,Domingo,0.0,Multidisciplina,Absoluta/General,9.0,179.0,,,Comunidad de Madrid,0,False,Jarama
youevent,Duatlón del Jarama 2022 - RELEVOS MEDIA DISTANCIA,2022-02-27,Domingo,0.0,Multidisciplina,Absoluta/General,0.0,0.0,,,Comunidad de Madrid,0,False,Jarama
youevent,Duatlón del Jarama 2022 - RELEVOS OLIMPICO,2022-02-27,Domingo,0.0,Multidisciplina,Absoluta/General,0.0,0.0,,,Comunidad de Madrid,0,False,Jarama
youevent,XXXV Pedestre Popular de Torrelodones,2022-02-27,Domingo,0.0,road running,Absoluta/General,5.0,0.0,,,,0,False,Torrelodones
youevent,I Carrera en Homenaje a las Mujeres de los Canteros,2022-03-05,Sábado,0.0,road running,Absoluta/General,0.0,0.0,Sigüenza,,Castilla-La Mancha,0,False,Homenaje a las Mujeres de los Canteros
youevent,Duatlón Cross Escolar de Ciempozuelos 2022,2022-03-05,Sábado,0.0,Multidisciplina,Infantil,42.0,56.0,Ciempozuelos,,Comunidad de Madrid,8,True,Ciempozuelos
youevent,2ª Legua Morateña,2022-03-06,Domingo,0.0,road running,Absoluta/General,69.0,102.0,,,,0,False,Legua Morateña
youevent,1ª prueba Copa de España de Marcha Nórdica - Sariegos 2022,2022-03-06,Domingo,0.0,marcha,Absoluta/General,73.0,76.0,Sariegos,,Castilla y León,0,False,prueba Copa de España de Marcha Nórdica - Sariegos
youevent,IberiKa Trail - MATAELPINO 2022 - COPA DE MADRID DE CXM,2022-03-12,Sábado,0.0,trail running,Absoluta/General,111.0,407.0,El Boalo-Cerceda-Mataelpino,,Comunidad de Madrid,0,False,IberiKa Trail - MATAELPINO
youevent,V Trail de la Alcarruela -Malacuera-,2022-03-12,Sábado,0.0,trail running,Absoluta/General,0.0,0.0,,,,2,True,la Alcarruela -Malacuera
youevent,XIII Viña del Ajo,2022-03-13,Domingo,0.0,road running,Absoluta/General,0.0,0.0,Muñoveros,,Castilla y León,0,False,Viña del Ajo
youevent,XII ALTO SIL,2022-03-19,Sábado,0.0,road running,Absoluta/General,0.0,0.0,Trobajo del Camino,,Castilla y León,0,False,ALTO SIL
youevent,Desafío Templario 2022,2022-03-20,Domingo,0.0,road running,Absoluta/General,,,,,,0,False,Desafío Templario
youevent,XXVIII Duathlon Cross Villa de Alpedrete - Campeonato de Madrid Duatlón Cross y Universitario,2022-04-02,Sábado,0.0,Multidisciplina,Absoluta/General,8.0,31.0,Cáceres,,Extremadura,2,True,Duathlon Cross Villa de Alpedrete - Campeonato de Madrid Duatlón Cross y Universitario
youevent,VII Carrera Mondejana y Ruta Senderista,2022-04-03,Domingo,0.0,road running,Absoluta/General,0.0,1.0,Algarrobo,La Axarquía,Andalucía,0,False,Mondejana y Ruta Senderista
youevent,IberiKa Trail - SAN AGUSTIN DEL GUADALIX 2022,2022-04-03,Domingo,0.0,trail running,Absoluta/General,18.0,127.0,San Agustín del Guadalix,,Comunidad de Madrid,0,False,IberiKa Trail - SAN AGUSTIN DEL GUADALIX
youevent,Trail de Robledo 2022,2022-04-03,Domingo,0.0,trail running,Absoluta/General,,,Robledo,,Albacete,0,False,Robledo
youevent,IV Carrera Ashemadrid,2022-04-03,Domingo,0.0,road running,Absoluta/General,,,,,,0,False,Ashemadrid
youevent,XV Miria Villa de Torija,2022-04-03,Domingo,0.0,road running,Absoluta/General,23.0,75.0,Torija,,Castilla-La Mancha,0,False,Miria Villa de Torija
youevent,IX Carrera Pedestre La Pirona,2022-04-09,Sábado,0.0,road running,Absoluta/General,0.0,0.0,Torreiglesias,,Castilla y León,0,False,La Pirona
youevent,Duatlón Escolar de El Alamo 2022,2022-04-09,Sábado,0.0,Multidisciplina,Infantil,122.0,129.0,El Álamo,,Comunidad de Madrid,4,True,El Alamo
youevent,XII Carrera Pedestre y Marcha Andariegos CARRALAGUNAS,2022-04-23,Sábado,0.0,marcha,Absoluta/General,0.0,0.0,,,,0,False,y Marcha Andariegos CARRALAGUNAS
youevent,Vertical Skimo Cto de Madrid,2022-04-23,Sábado,0.0,trail running,Absoluta/General,39.0,52.0,Madrid,,Comunidad de Madrid,0,False,Skimo Cto de Madrid
youevent,XX Fiesta del Atletismo de Marchamalo,2022-05-01,Domingo,0.0,marcha,Absoluta/General,94.0,216.0,Marchamalo,,Castilla-La Mancha,2,True,Atletismo de Marchamalo
youevent,TRIATLON DE ARANJUEZ 2022,2022-05-08,Domingo,0.0,Multidisciplina,Absoluta/General,0.0,0.0,Aranjuez,,Comunidad de Madrid,0,False,ARANJUEZ
youevent,TITAN TRAIL 2022,2022-05-08,Domingo,0.0,trail running,Absoluta/General,0.0,0.0,,,,0,False,TITAN TRAIL
youevent,TRIATLON OLIMPICO DE ARANJUEZ 2022,2022-05-08,Domingo,0.0,Multidisciplina,Absoluta/General,2.0,11.0,Aranjuez,,Comunidad de Madrid,0,False,OLIMPICO DE ARANJUEZ
youevent,2ª Prueba de Copa de Madrid de Marcha Nórdica - Majadahonda,2022-05-08,Domingo,0.0,marcha,Absoluta/General,15.0,25.0,Majadahonda,,Comunidad de Madrid,0,False,Prueba de Copa de Madrid de Marcha Nórdica - Majadahonda
youevent,VI Trail Cross de Camarma,2022-05-08,Domingo,0.0,trail running,Absoluta/General,5.0,10.0,Camarma de Esteruelas,,Comunidad de Madrid,0,False,Camarma
youevent,XII Vuelta a La Jarosa,2022-05-14,Sábado,0.0,road running,Absoluta/General,124.0,283.0,,,,0,False,La Jarosa
youevent,X Carrera y VII Marcha Pedestre Villa de Turégano,2022-05-21,Sábado,0.0,marcha,Absoluta/General,0.0,6.0,Aguilafuente,,Castilla y León,0,False,y VII Marcha Pedestre Villa de Turégano
youevent,UAM-RUN Madrid Norte 2022 - Media Maratón,2022-05-22,Domingo,0.0,road running,Absoluta/General,0.0,0.0,Alcorcón,,Comunidad de Madrid,0,False,UAM-RUN Madrid Norte
youevent,UAM-RUN Madrid Norte 2022 - Popular 10K,2022-05-22,Domingo,10.0,road running,Absoluta/General,69.0,193.0,Alcorcón,,Comunidad de Madrid,0,False,UAM-RUN Madrid Norte
youevent,UAM-RUN Madrid Norte 2022 - Popular 5K,2022-05-22,Domingo,5.0,road running,Absoluta/General,0.0,0.0,Alcorcón,,Comunidad de Madrid,0,False,UAM-RUN Madrid Norte
youevent,UAM-RUN Madrid Norte 2022 - Media Maratón - RELEVOS,2022-05-22,Domingo,0.0,road running,Absoluta/General,0.0,1.0,Alcorcón,,Comunidad de Madrid,0,False,UAM-RUN Madrid Norte
youevent,I RUN and ROCK - Carrera Benéfica Moralzarzal,2022-05-22,Domingo,0.0,road running,Absoluta/General,0.0,0.0,,,,0,False,RUN and ROCK - Carrera Benéfica Moralzarzal
youevent,XXXI Cross de La Pedriza,2022-05-22,Domingo,0.0,trail running,Absoluta/General,0.0,0.0,Manzanares el Real,,Comunidad de Madrid,0,False,La Pedriza
youevent,10ª Carrera Popular Cabanillas del Campo,2022-05-22,Domingo,0.0,road running,Absoluta/General,46.0,153.0,Cabanillas del Campo,,Castilla-La Mancha,2,True,Cabanillas del Campo
youevent,Cursa de Badia 2022,2022-05-22,Domingo,0.0,road running,Absoluta/General,181.0,129.0,Donostia / San Sebastián,,Euskadi,0,False,Cursa de Badia
youevent,10ª Carrera de Menores Cabanillas del Campo,2022-05-22,Domingo,0.0,road running,Infantil,16.0,2.0,Cabanillas del Campo,,Castilla-La Mancha,0,False,Menores Cabanillas del Campo
youevent,Duatlón Escolar Colmenar Viejo 2022,2022-05-22,Domingo,0.0,Multidisciplina,Infantil,63.0,92.0,,,,8,True,Colmenar Viejo
youevent,Triatlón Olimpico de Pareja - 2022,2022-05-28,Sábado,0.0,Multidisciplina,Absoluta/General,0.0,0.0,Pareja,,Castilla-La Mancha,2,True,Olimpico de Pareja
youevent,VI Lupiana Trail,2022-05-28,Sábado,0.0,trail running,Absoluta/General,30.0,85.0,,,,2,True,Lupiana Trail
youevent,IberiKa Trail - LOZOYUELA 2022,2022-05-29,Domingo,0.0,trail running,Absoluta/General,0.0,0.0,Lozoyuela-Navas-Sieteiglesias,,Comunidad de Madrid,0,False,IberiKa Trail - LOZOYUELA
youevent,Campeonato de España IBERDROLA de Clubes de Marcha Nórdica - VITORIA,2022-05-29,Domingo,0.0,marcha,Absoluta/General,0.0,0.0,Vitoria-Gasteiz,Gasteizko kuadrilla,Araba / Álava,2,True,España IBERDROLA de Clubes de Marcha Nórdica - VITORIA
youevent,Duatlón Cross Escolar Coslada 2022,2022-05-29,Domingo,0.0,Multidisciplina,Infantil,105.0,111.0,Coslada,,Comunidad de Madrid,8,True,Coslada
youevent,ELA-Trail Homenaje Solidario a Raúl Arr 31,2022-06-04,Sábado,0.0,trail running,Absoluta/General,0.0,0.0,,,,0,False,ELA-Trail Homenaje Solidario a Raúl Arr 31
youevent,XIV CARRERA DE LA MUJER CONTRA LA VIOLENCIA DE GÉNERO DE CERCEDA,2022-06-04,Sábado,0.0,road running,Absoluta/General,0.0,0.0,Espinoso del Rey,,Castilla-La Mancha,0,False,LA MUJER CONTRA LA VIOLENCIA DE GÉNERO DE CERCEDA
youevent,3ª Prueba de Copa de Madrid de Marcha Nórdica - Valdebebas,2022-06-05,Domingo,0.0,marcha,Absoluta/General,100.0,78.0,Madrid,,Comunidad de Madrid,0,False,Prueba de Copa de Madrid de Marcha Nórdica - Valdebebas
youevent,XX Kilómetro Vertical de la Barranca - Cto. de Madrid de Km Vertical,2022-06-05,Domingo,0.0,trail running,Absoluta/General,0.0,0.0,Vélez de Benaudalla,Comarca de la Costa Granadina,Andalucía,0,False,la Barranca - Cto. de Madrid de Km Vertical
youevent,EcoTriMad 2022 - MEDIA DISTANCIA - FEDERADOS,2022-06-11,Sábado,0.0,road running,Absoluta/General,0.0,2.0,,,,0,False,EcoTriMad
youevent,EcoTriMad 2022 - MEDIA DISTANCIA - OPEN,2022-06-11,Sábado,0.0,road running,Absoluta/General,0.0,0.0,,,,0,False,EcoTriMad
youevent,EcoTriMad 2022 - MEDIA DISTANCIA - RELEVOS,2022-06-11,Sábado,0.0,road running,Absoluta/General,0.0,2.0,,,,0,False,EcoTriMad
youevent,EcoTriMad 2022 - OLIMPICO SIN DRAFTING,2022-06-11,Sábado,0.0,road running,Absoluta/General,1.0,3.0,,,,0,False,EcoTriMad
youevent,Acuatlón Escolar Móstoles 2022,2022-06-11,Sábado,0.0,Multidisciplina,Infantil,143.0,148.0,,,,8,True,Acuatlón Escolar Móstoles
youevent,Media Maratón de Montaña y 11K Circular del Alto Rey,2022-06-18,Sábado,11.0,road running,Absoluta/General,0.0,0.0,Huerta de Rey,,Castilla y León,2,True,Montaña y 11K Circular del Alto Rey
youevent,Cto. de España IBERDROLA de Marcha Nórdica Individual - Tavernes de la Valldigna 22,2022-06-18,Sábado,0.0,marcha,Absoluta/General,83.0,135.0,Tavernes de la Valldigna,,Comunitat Valenciana,0,False,Cto. de España IBERDROLA de Marcha Nórdica Individual - Tavernes de la Valldigna 22
youevent,Cto. de España IBERDROLA de Marcha Nórdica Individual y por Selecciones Autonómicas en Edad Escolar - Tavernes de la Valldigna 22,2022-06-18,Sábado,0.0,marcha,Infantil,33.0,9.0,Tavernes de la Valldigna,,Comunitat Valenciana,0,False,Cto. de España IBERDROLA de Marcha Nórdica Individual y por Selecciones Autonómicas en Edad Escolar - Tavernes de la Valldigna 22
youevent,VIII CARRERA POPULAR RUN TO TERREÑA,2022-06-18,Sábado,0.0,road running,Absoluta/General,9.0,64.0,,,,0,False,RUN TO TERREÑA
youevent,IberiKa Trail - PIEDRAFITA DE JACA 2022,2022-06-19,Domingo,0.0,trail running,Absoluta/General,6.0,17.0,Búbal,Alto Gállego,Aragón,0,False,IberiKa Trail - PIEDRAFITA DE JACA
youevent,XII Carrera Popular Villanueva de La Torre,2022-06-19,Domingo,0.0,road running,Absoluta/General,23.0,120.0,Villanueva de la Torre,,Castilla-La Mancha,2,True,Villanueva de La Torre
youevent,Acuatlon Escolar Valdemoro,2022-06-19,Domingo,0.0,Multidisciplina,Infantil,158.0,179.0,,,,8,True,Acuatlon Escolar Valdemoro
youevent,Triatlón Escolar Parla,2022-06-25,Sábado,0.0,Multidisciplina,Infantil,149.0,181.0,Parla,,Comunidad de Madrid,8,True,Parla
youevent,SWIMSAFEPOOL Travesía a nado Cervera de Buitrago - INDIVIDUAL 2023,2022-06-25,Sábado,0.0,road running,Absoluta/General,,,Donostia / San Sebastián,,Euskadi,0,False,SWIMSAFEPOOL Travesía a nado Cervera de Buitrago - INDIVIDUAL
youevent,SWIMSAFEPOOL Travesía a nado Cervera de Buitrago - RELEVOS 2023,2022-06-25,Sábado,0.0,road running,Absoluta/General,,,,,,0,False,SWIMSAFEPOOL Travesía a nado Cervera de Buitrago - RELEVOS
youevent,XIX Subida al San Millán,2022-06-26,Domingo,0.0,road running,Absoluta/General,20.0,87.0,San Millán / Donemiliaga,Arabako lautada,Araba / Álava,0,False,San Millán
youevent,TRIATLON ESCOLAR CASA DE CAMPO 2022,2022-07-02,Sábado,0.0,Multidisciplina,Infantil,126.0,174.0,Madrid,,Comunidad de Madrid,8,True,CASA DE CAMPO
youevent,4ª Prueba de Copa de Madrid de Marcha Nórdica - I Open de MN Collado Villaba,2022-07-03,Domingo,0.0,marcha,Absoluta/General,52.0,58.0,Collado Villalba,,Comunidad de Madrid,0,False,Prueba de Copa de Madrid de Marcha Nórdica - I Open de MN Collado Villaba
youevent,TRIATLON ESCOLAR TRES CANTOS 2022,2022-07-09,Sábado,0.0,Multidisciplina,Infantil,108.0,137.0,Tres Cantos,,Comunidad de Madrid,8,True,TRES CANTOS
youevent,Swimstrong La Granja 2022,2022-07-10,Domingo,0.0,road running,Absoluta/General,5.0,10.0,La Granja,,Extremadura,0,False,Swimstrong La Granja
youevent,II Carrera Nocturna de Trail-Running Los Negrales,2022-07-15,Viernes,0.0,trail running,Absoluta/General,0.0,0.0,Alpedrete,,Comunidad de Madrid,0,False,Trail-Running Los Negrales
