fuente,nombre_carrera,fecha,dia_semana,distancia,tipo_modalidad,publico,finisher_d,finisher_h,municipio,comarca,provincia,finisher_desconocido,id,modalidad,comunidad_autonoma
mychip,"II Amanece Trail, Circuito Desafios Trail Sierra del Segura",2016-07-16,Sábado,10.0,trail running,Absoluta/General,0,0,Albacete,,Castilla-La Mancha,0,554,SENDER,Castilla-La Mancha
mychip,"II Amanece Trail, Circuito Desafios Trail Sierra del Segura",2016-07-16,Sábado,19.4,trail running,Absoluta/General,0,0,Albacete,,Castilla-La Mancha,0,554,TRAIL LARGO,Castilla-La Mancha
mychip,"II Amanece Trail, Circuito Desafios Trail Sierra del Segura",2016-07-16,Sábado,10.0,trail running,Absoluta/General,0,0,Albacete,,Castilla-La Mancha,0,554,Trail CORTO,Castilla-La Mancha
mychip,"IV Volta a peu del Palomar, VIII Circuit Cajamar Vall D'Albaida 2016",2016-07-16,Sábado,7.8,road running,Absoluta/General,75,324,el Palomar,La Vall d'Albaida,Valencia,0,608,ABSOLUTA,Comunidad Valenciana
mychip,"III 10k Nocturno Grao de Castellón 2016, Circuito Diputación de Castellón",2016-07-16,Sábado,10.0,road running,Absoluta/General,74,296,Vallibona,Los Puertos de Morella,Castellón,0,620,10K,Comunidad Valenciana
mychip,"III 10k Nocturno Grao de Castellón 2016, Circuito Diputación de Castellón",2016-07-16,Sábado,10.0,road running,Absoluta/General,0,0,Vallibona,Los Puertos de Morella,Castellón,0,620,Parejas,Comunidad Valenciana
mychip,XVIII Marcha al Bartolo y V Marcha al Bartolo No competitiva,2016-07-10,Domingo,0.999,trail running,Absoluta/General,40,324,Benicasim,Plana Alta,Castellón,0,631,Marcha,Comunidad Valenciana
mychip,XVIII Marcha al Bartolo y V Marcha al Bartolo No competitiva,2016-07-10,Domingo,0.999,trail running,Absoluta/General,43,81,Benicasim,Plana Alta,Castellón,0,631,No competitiva,Comunidad Valenciana
mychip,"V Volta a peu Nocturna de  Benissoda, VIII Circuit Cajamar Vall D'Albaida 2016",2016-07-09,Sábado,9.0,road running,Absoluta/General,58,256,Benisoda,La Vall d'Albaida,Valencia,0,607,ABSOLUTA,Comunidad Valenciana
mychip,"VIII Volta a peu a la Vila d'Agullent, VIII Circuit Cajamar Vall D'Albaida 2016",2016-07-02,Sábado,7.2,road running,Absoluta/General,73,346,Agullent,La Vall d'Albaida,Valencia,0,606,ABSOLUTA,Comunidad Valenciana
mychip,"III 10k Nocturno Oropesa del MAr 2016, Circuito Diputación de Castellón",2016-07-02,Sábado,10.0,road running,Absoluta/General,91,351,Oropesa del Mar,Plana Alta,Castellón,0,619,10K,Comunidad Valenciana
mychip,XXX Volta a peu a Almussafes,2016-06-25,Sábado,10.0,road running,Absoluta/General,130,680,Almussafes,La Ribera Baja,Valencia,0,590,10K,Comunidad Valenciana
mychip,"XVII Volta a peu de Bocairent, VIII Circuit Cajamar Vall D'Albaida 2016",2016-06-25,Sábado,9.0,road running,Absoluta/General,79,324,Bocairente,La Vall d'Albaida,Valencia,0,605,ABSOLUTA,Comunidad Valenciana
mychip,"II Talamansi Nocturno, Circuito Desafios Trail Sierra del Segura",2016-06-18,Sábado,0.0,road running,Absoluta/General,0,0,Albacete,,Castilla-La Mancha,0,553,default,Castilla-La Mancha
mychip,"I Volta a peu D'Ontinyent, VIII Circuit Cajamar Vall D'Albaida 2016",2016-06-18,Sábado,7.5,road running,Absoluta/General,70,338,Onteniente,La Vall d'Albaida,Valencia,0,604,ABSOLUTA,Comunidad Valenciana
mychip,"I Volta a peu D'Ontinyent, VIII Circuit Cajamar Vall D'Albaida 2016",2016-06-18,Sábado,1.0,road running,Infantil,6,9,Onteniente,La Vall d'Albaida,Valencia,0,604,BENJAMIN,Comunidad Valenciana
mychip,"I Volta a peu D'Ontinyent, VIII Circuit Cajamar Vall D'Albaida 2016",2016-06-18,Sábado,0.6,road running,Infantil,4,7,Onteniente,La Vall d'Albaida,Valencia,0,604,ALEVIN,Comunidad Valenciana
mychip,"I Volta a peu D'Ontinyent, VIII Circuit Cajamar Vall D'Albaida 2016",2016-06-18,Sábado,1.2,road running,Infantil,5,9,Onteniente,La Vall d'Albaida,Valencia,0,604,INFANTIL,Comunidad Valenciana
mychip,Marcha Colores Solidarios,2016-06-18,Sábado,0.0,road running,Absoluta/General,0,0,Crevillente,El Bajo Vinalopó,Alicante,0,627,default,Comunidad Valenciana
mychip,"10k Unión Alcoyana Seguros, 2016",2016-06-12,Domingo,10.0,Otros,Absoluta/General,188,319,Alcoy,La Hoya de Alcoy,Alicante,0,570,10k,Comunidad Valenciana
mychip,"10k Unión Alcoyana Seguros, 2016",2016-06-12,Domingo,10.0,Otros,Absoluta/General,84,30,Alcoy,La Hoya de Alcoy,Alicante,0,570,2 - MARXA,Comunidad Valenciana
mychip,3er Cross VILA D´AGOST 8k,2016-06-12,Domingo,8.0,Otros,Absoluta/General,11,54,Agost,El Alacantí,Alicante,0,588,Modalidad 8000,Comunidad Valenciana
mychip,Festa del Voluntariat + volta Senderista Camí dels Bandolers,2016-06-05,Domingo,0.0,road running,Absoluta/General,0,0,Senija,La Marina Alta,Alicante,0,561,default,Comunidad Valenciana
mychip,Maraclot - IV Marató per Relleus,2016-06-05,Domingo,42.0,Otros,Absoluta/General,0,125,Burriana,Plana Baja,Castellón,0,592,Modalidad 42000,Comunidad Valenciana
mychip,"Volta a la Mola, III Edició",2016-06-05,Domingo,105.0,Otros,Absoluta/General,4,239,Tarrasa,,Barcelona,0,600,001_Volta a la Mola,Cataluña
mychip,"Volta a la Mola, III Edició",2016-06-05,Domingo,50.0,Otros,Absoluta/General,3,193,Tarrasa,,Barcelona,0,600,002_A peu de Mola,Cataluña
mychip,V  Cursa per Muntanya les Xosses de Crevillent,2016-06-04,Sábado,14.5,Otros,Absoluta/General,63,313,Crevillente,El Bajo Vinalopó,Alicante,0,566,CARRERA,Comunidad Valenciana
mychip,V  Cursa per Muntanya les Xosses de Crevillent,2016-06-04,Sábado,13.5,Otros,Absoluta/General,104,122,Crevillente,El Bajo Vinalopó,Alicante,0,566,MARCHA,Comunidad Valenciana
mychip,"XII Volta a peu a Montaverner, VIII Circuit Cajamar Vall D'Albaida 2016",2016-06-04,Sábado,7.5,road running,Absoluta/General,77,333,Montaberner,La Vall d'Albaida,Valencia,0,603,ABSOLUTA,Comunidad Valenciana
mychip,"XII Volta a peu a Montaverner, VIII Circuit Cajamar Vall D'Albaida 2016",2016-06-04,Sábado,0.6,road running,Infantil,0,8,Montaberner,La Vall d'Albaida,Valencia,0,603,BENJAMIN,Comunidad Valenciana
mychip,"XII Volta a peu a Montaverner, VIII Circuit Cajamar Vall D'Albaida 2016",2016-06-04,Sábado,1.0,road running,Infantil,3,7,Montaberner,La Vall d'Albaida,Valencia,0,603,ALEVIN,Comunidad Valenciana
mychip,"XII Volta a peu a Montaverner, VIII Circuit Cajamar Vall D'Albaida 2016",2016-06-04,Sábado,1.2,road running,Infantil,5,9,Montaberner,La Vall d'Albaida,Valencia,0,603,INFANTIL,Comunidad Valenciana
mychip,35 Volta al Terme De Fondeguilla,2016-05-28,Sábado,34.5,Otros,Absoluta/General,37,338,Alfondeguilla,Plana Baja,Castellón,0,545,ABSOLUTA,Comunidad Valenciana
mychip,35 Volta al Terme De Fondeguilla,2016-05-28,Sábado,11.0,Otros,Cadete/Juvenil,0,8,Alfondeguilla,Plana Baja,Castellón,0,545,CADETE,Comunidad Valenciana
mychip,X Carrera de la Mujer contra la Violencia de Género,2016-05-28,Sábado,5.2,Otros,Absoluta/General,0,51,Mataelpino,,Madrid,0,591,MASCULINA,Madrid
mychip,X Carrera de la Mujer contra la Violencia de Género,2016-05-28,Sábado,5.2,Otros,Absoluta/General,240,0,Mataelpino,,Madrid,0,591,FEMENINA,Madrid
mychip,"CRAZY RACE MONCADA 2016 MONCADA, LOCA CARRERA DE OBSTÁCULOS",2016-05-22,Domingo,8.0,Otros,Absoluta/General,445,406,Moncada,Huerta Norte,Valencia,0,568,Modalidad 8000,Comunidad Valenciana
mychip,"XVII Carrera Corpus de Toledo, Memorial José Luis Pantoja",2016-05-22,Domingo,5.2,Otros,Absoluta/General,102,343,Toledo,,Toledo,0,587,Modalidad 5200,Castilla-La Mancha
mychip,"XIV Carrera Popular, 10k Godella",2016-05-21,Sábado,10.0,Otros,Absoluta/General,203,689,Godella,Huerta Norte,Valencia,0,580,Modalidad 10000,Comunidad Valenciana
mychip,Trail de Primavera de Confrides,2016-05-21,Sábado,22.0,Otros,Absoluta/General,13,104,Confrides,La Marina Baja,Alicante,0,582,002_MEDIA MARATON,Comunidad Valenciana
mychip,Trail de Primavera de Confrides,2016-05-21,Sábado,18.0,Otros,Absoluta/General,22,38,Confrides,La Marina Baja,Alicante,0,582,003_SENDERISTAS,Comunidad Valenciana
mychip,Trail de Primavera de Confrides,2016-05-21,Sábado,43.0,Otros,Absoluta/General,11,139,Confrides,La Marina Baja,Alicante,0,582,001_MARATON,Comunidad Valenciana
mychip,"El Camí dels Bandolers,  4t edició",2016-05-15,Domingo,22.0,Otros,Absoluta/General,14,116,Senija,La Marina Alta,Alicante,0,560,001_22K,Comunidad Valenciana
mychip,"El Camí dels Bandolers,  4t edició",2016-05-15,Domingo,12.0,Otros,Absoluta/General,30,94,Senija,La Marina Alta,Alicante,0,560,002_12K,Comunidad Valenciana
mychip,"XVIII Cross del Xirivell, 2016",2016-05-15,Domingo,8.5,Otros,Absoluta/General,45,17,Monóvar,El Vinalopó Medio,Alicante,0,581,2  MARCHA,Comunidad Valenciana
mychip,"XVIII Cross del Xirivell, 2016",2016-05-15,Domingo,0.8,Otros,Absoluta/General,4,6,Monóvar,El Vinalopó Medio,Alicante,0,581,4  8 A 10 A,Comunidad Valenciana
mychip,"XVIII Cross del Xirivell, 2016",2016-05-15,Domingo,0.4,Otros,Absoluta/General,22,16,Monóvar,El Vinalopó Medio,Alicante,0,581,3 0 A 7 ANYS,Comunidad Valenciana
