fuente,nombre_carrera,fecha,dia_semana,distancia,tipo_modalidad,publico,finisher_d,finisher_h,municipio,comarca,provincia,id,modalidad
carreirasgalegas,XX CARREIRA PEDESTRE POPULAR CONCELLO DE O PINO,2025-09-21,Domingo,2.8,road running,Infantil,7,13,O Pino,Arzúa,Galicia,L6lZggm1,SUB 16 E SUB 18
carreirasgalegas,XX CARREIRA PEDESTRE POPULAR CONCELLO DE O PINO,2025-09-21,Domingo,8.0,road running,Absoluta/General,37,113,O Pino,Arzúa,Galicia,L6lZggm1,ABS 8K
carreirasgalegas,XXI CARREIRA PEDESTRE DE SAN CIBRAO DAS VIÑAS,2024-12-15,Domingo,0.2,road running,Infantil,0,0,San Cibrao da Viñas,Ourense,Ourense,LVjKxylJ,PITUFO
carreirasgalegas,XXI CARREIRA PEDESTRE DE SAN CIBRAO DAS VIÑAS,2024-12-15,Domingo,2.0,road running,Infantil,30,41,San Cibrao da Viñas,Ourense,Ourense,LVjKxylJ,2 KM ESCOLARES
carreirasgalegas,XXI CARREIRA PEDESTRE DE SAN CIBRAO DAS VIÑAS,2024-12-15,Domingo,10.0,road running,Absoluta/General,80,277,San Cibrao da Viñas,Ourense,Ourense,LVjKxylJ,ADULTOS 10K
carreirasgalegas,XXI CARREIRA PEDESTRE POPULAR CONCELLO DE AMES. VIII CIRCUÍTO DEP. PROVINCIAL DA CORUÑA,2022-10-23,Domingo,0.198,road running,Infantil,0,0,Ames,Santiago,A Coruña,Q2jWBB96,PITUFO FEM
carreirasgalegas,XXI CARREIRA PEDESTRE POPULAR CONCELLO DE AMES. VIII CIRCUÍTO DEP. PROVINCIAL DA CORUÑA,2022-10-23,Domingo,0.2,road running,Infantil,0,0,Ames,Santiago,A Coruña,Q2jWBB96,PITUFO MASC
carreirasgalegas,XXI CARREIRA PEDESTRE POPULAR CONCELLO DE AMES. VIII CIRCUÍTO DEP. PROVINCIAL DA CORUÑA,2022-10-23,Domingo,0.348,road running,Infantil,0,0,Ames,Santiago,A Coruña,Q2jWBB96,PREBENXAMÍN FEM
carreirasgalegas,XXI CARREIRA PEDESTRE POPULAR CONCELLO DE AMES. VIII CIRCUÍTO DEP. PROVINCIAL DA CORUÑA,2022-10-23,Domingo,0.349,road running,Infantil,0,0,Ames,Santiago,A Coruña,Q2jWBB96,PREBENXAMÍN MASC
carreirasgalegas,XXI CARREIRA PEDESTRE POPULAR CONCELLO DE AMES. VIII CIRCUÍTO DEP. PROVINCIAL DA CORUÑA,2022-10-23,Domingo,0.997,road running,Infantil,0,0,Ames,Santiago,A Coruña,Q2jWBB96,SUB 10 FEM
carreirasgalegas,XXI CARREIRA PEDESTRE POPULAR CONCELLO DE AMES. VIII CIRCUÍTO DEP. PROVINCIAL DA CORUÑA,2022-10-23,Domingo,0.998,road running,Infantil,0,0,Ames,Santiago,A Coruña,Q2jWBB96,SUB 10 MASC
carreirasgalegas,XXI CARREIRA PEDESTRE POPULAR CONCELLO DE AMES. VIII CIRCUÍTO DEP. PROVINCIAL DA CORUÑA,2022-10-23,Domingo,1.0,road running,Infantil,0,0,Ames,Santiago,A Coruña,Q2jWBB96,SUB 12
carreirasgalegas,XXI CARREIRA PEDESTRE POPULAR CONCELLO DE AMES. VIII CIRCUÍTO DEP. PROVINCIAL DA CORUÑA,2022-10-23,Domingo,2.0,road running,Infantil,0,0,Ames,Santiago,A Coruña,Q2jWBB96,SUB 16 E SUB 14
carreirasgalegas,XXI CARREIRA PEDESTRE POPULAR CONCELLO DE AMES. VIII CIRCUÍTO DEP. PROVINCIAL DA CORUÑA,2022-10-23,Domingo,5.25,road running,Infantil,0,0,Ames,Santiago,A Coruña,Q2jWBB96,SUB 18
carreirasgalegas,XXI CARREIRA PEDESTRE POPULAR CONCELLO DE AMES. VIII CIRCUÍTO DEP. PROVINCIAL DA CORUÑA,2022-10-23,Domingo,9.999,road running,Absoluta/General,0,0,Ames,Santiago,A Coruña,Q2jWBB96,CAMPIONATO 10K
carreirasgalegas,XXI CARREIRA PEDESTRE POPULAR CONCELLO DE AMES. VIII CIRCUÍTO DEP. PROVINCIAL DA CORUÑA,2022-10-23,Domingo,10.0,road running,Absoluta/General,0,0,Ames,Santiago,A Coruña,Q2jWBB96,ABS 10KM
carreirasgalegas,XXII CARREIRA DO NADAL DE SAN CIBRAO DAS VIÑAS,2025-12-21,Domingo,0.15,road running,Infantil,0,0,San Cibrao da Viñas,Ourense,Ourense,OjGn4595,PITUFOS
carreirasgalegas,XXII CARREIRA DO NADAL DE SAN CIBRAO DAS VIÑAS,2025-12-21,Domingo,1.2,road running,Infantil,35,40,San Cibrao da Viñas,Ourense,Ourense,OjGn4595,"ESCOLARES 1,2 K"
carreirasgalegas,XXII CARREIRA DO NADAL DE SAN CIBRAO DAS VIÑAS,2025-12-21,Domingo,5.0,road running,Infantil,4,8,San Cibrao da Viñas,Ourense,Ourense,OjGn4595,ESC. 5 K  (SUB 18) 
carreirasgalegas,XXII CARREIRA DO NADAL DE SAN CIBRAO DAS VIÑAS,2025-12-21,Domingo,10.0,road running,Absoluta/General,102,309,San Cibrao da Viñas,Ourense,Ourense,OjGn4595,ABSOLUTA 10K; SAN CIBRAO EMP.
carreirasgalegas,XXII CARREIRA NOCTURNA CONCELLO DE VILAGARCÍA - CTO. XUNTA DE GALICIA DE 10 K,2026-08-01,Sábado,0.1,road running,Infantil,0,0,Vilagarcía de Arousa,,Pontevedra,omrYJWl2,SUB 6
carreirasgalegas,XXII CARREIRA NOCTURNA CONCELLO DE VILAGARCÍA - CTO. XUNTA DE GALICIA DE 10 K,2026-08-01,Sábado,0.5,road running,Infantil,20,22,Vilagarcía de Arousa,,Pontevedra,omrYJWl2,SUB 10; SUB 8
carreirasgalegas,XXII CARREIRA NOCTURNA CONCELLO DE VILAGARCÍA - CTO. XUNTA DE GALICIA DE 10 K,2026-08-01,Sábado,1.0,road running,Infantil,32,26,Vilagarcía de Arousa,,Pontevedra,omrYJWl2,SUB 12; SUB 14
carreirasgalegas,XXII CARREIRA NOCTURNA CONCELLO DE VILAGARCÍA - CTO. XUNTA DE GALICIA DE 10 K,2026-08-01,Sábado,1.8,road running,Infantil,7,11,Vilagarcía de Arousa,,Pontevedra,omrYJWl2,SUB 16 E SUB 18
carreirasgalegas,XXII CARREIRA NOCTURNA CONCELLO DE VILAGARCÍA - CTO. XUNTA DE GALICIA DE 10 K,2026-08-01,Sábado,10.0,road running,Absoluta/General,210,630,Vilagarcía de Arousa,,Pontevedra,omrYJWl2,ABS 10K; CAMPIONATO 10K
carreirasgalegas,XXII MILLA URBANA SAN MIGUEL DE MARÍN,2019-09-28,Sábado,0.5,road running,Infantil,0,0,Marín,Morrazo,Pontevedra,vojQ6Elx,PEQUERRECHOS
carreirasgalegas,XXII MILLA URBANA SAN MIGUEL DE MARÍN,2019-09-28,Sábado,1.0,road running,Infantil,0,0,Marín,Morrazo,Pontevedra,vojQ6Elx,MENORES
carreirasgalegas,XXII MILLA URBANA SAN MIGUEL DE MARÍN,2019-09-28,Sábado,1.608,road running,Absoluta/General,0,0,Marín,Morrazo,Pontevedra,vojQ6Elx,MILLAS POPULARES
carreirasgalegas,XXII MILLA URBANA SAN MIGUEL DE MARÍN,2019-09-28,Sábado,1.609,road running,Absoluta/General,0,0,Marín,Morrazo,Pontevedra,vojQ6Elx,MILLA ÉTITE MASC
carreirasgalegas,XXII MILLA URBANA SAN MIGUEL DE MARÍN,2019-09-28,Sábado,1.61,road running,Absoluta/General,0,0,Marín,Morrazo,Pontevedra,vojQ6Elx,MILLA ÉLITE FEM
carreirasgalegas,XXII MILLA URBANA SAN MIGUEL DE MARÍN,2019-09-28,Sábado,5.0,road running,Otros,0,0,Marín,Morrazo,Pontevedra,vojQ6Elx,5K
carreirasgalegas,XXIII MILLA URBANA SAN MIGUEL DE MARÍN,2022-09-24,Sábado,0.1,road running,Infantil,0,0,Marín,Morrazo,Pontevedra,L6lZq2j1,PEQUERRECHOS
carreirasgalegas,XXIII MILLA URBANA SAN MIGUEL DE MARÍN,2022-09-24,Sábado,0.2,road running,Infantil,0,0,Marín,Morrazo,Pontevedra,L6lZq2j1,ESCOLARES
carreirasgalegas,XXIII MILLA URBANA SAN MIGUEL DE MARÍN,2022-09-24,Sábado,1.609,road running,Absoluta/General,0,0,Marín,Morrazo,Pontevedra,L6lZq2j1,MILLA ÉLITE MASC; MILLAS POPULARES
carreirasgalegas,XXIII MILLA URBANA SAN MIGUEL DE MARÍN,2022-09-24,Sábado,1.61,road running,Absoluta/General,0,0,Marín,Morrazo,Pontevedra,L6lZq2j1,MILLA ÉLITE FEM
carreirasgalegas,XXIII MILLA URBANA SAN MIGUEL DE MARÍN,2022-09-24,Sábado,5.0,road running,Otros,0,0,Marín,Morrazo,Pontevedra,L6lZq2j1,5KM
carreirasgalegas,XXIV CARREIRA POPULAR CONCELLO DE ORDES,2019-06-30,Domingo,1.0,road running,Infantil,0,0,Ordes,Ordes,A Coruña,4Blgq79L,CARREIRAS MENORES
carreirasgalegas,XXIV CARREIRA POPULAR CONCELLO DE ORDES,2019-06-30,Domingo,4.2,marcha,Absoluta/General,0,0,Ordes,Ordes,A Coruña,4Blgq79L,ANDAINA
carreirasgalegas,XXIV CARREIRA POPULAR CONCELLO DE ORDES,2019-06-30,Domingo,8.3,road running,Absoluta/General,0,0,Ordes,Ordes,A Coruña,4Blgq79L,CARREIRA ADULTOS
carreirasgalegas,XXIV CARREIRA SAN SILVESTRE CASTRELO DE MIÑO,2022-12-31,Sábado,0.125,road running,Infantil,0,0,Castrelo de Miño,O Ribeiro,Ourense,YVjXOq9Q,PITUFOS
carreirasgalegas,XXIV CARREIRA SAN SILVESTRE CASTRELO DE MIÑO,2022-12-31,Sábado,1.15,road running,Infantil,0,0,Castrelo de Miño,O Ribeiro,Ourense,YVjXOq9Q,SUB 12
carreirasgalegas,XXIV CARREIRA SAN SILVESTRE CASTRELO DE MIÑO,2022-12-31,Sábado,2.75,road running,Infantil,0,0,Castrelo de Miño,O Ribeiro,Ourense,YVjXOq9Q,SUB 16
carreirasgalegas,XXIV CARREIRA SAN SILVESTRE CASTRELO DE MIÑO,2022-12-31,Sábado,5.5,road running,Absoluta/General,0,0,Castrelo de Miño,O Ribeiro,Ourense,YVjXOq9Q,ABSOLUTA
carreirasgalegas,XXIV CROSS ESCOLAR AD CASTRO - SAN MIGUEL,2019-10-27,Domingo,0.8,road running,Infantil,0,0,Vigo,Vigo,Pontevedra,7glYK49V,PEQUERRECHOS
carreirasgalegas,XXIV CROSS ESCOLAR AD CASTRO - SAN MIGUEL,2019-10-27,Domingo,2.0,road running,Infantil,0,0,Vigo,Vigo,Pontevedra,7glYK49V,NAIS E PAIS DE CORREDORES
carreirasgalegas,XXIV CROSS ESCOLAR AD CASTRO - SAN MIGUEL,2019-10-27,Domingo,3.0,road running,Infantil,0,0,Vigo,Vigo,Pontevedra,7glYK49V,CARREIRAS MENORES
carreirasgalegas,XXIV CROSS GUILLELME BROWN,2019-11-30,Sábado,1.68,road running,Absoluta/General,0,0,Pereiro de Aguiar,Ourense,Ourense,e4mVR7mp,"PAIS, NAIS E PROFESORADO"
carreirasgalegas,XXIV CROSS GUILLELME BROWN,2019-11-30,Sábado,4.2,road running,Absoluta/General,0,0,Pereiro de Aguiar,Ourense,Ourense,e4mVR7mp,ABSOLUTA
carreirasgalegas,XXIV CROSS GUILLELME BROWN,2019-11-30,Sábado,5.0,road running,Infantil,0,0,Pereiro de Aguiar,Ourense,Ourense,e4mVR7mp,MENORES
carreirasgalegas,XXIV EDICIÓN DA CARREIRA POPULAR DA FESTA DO MARISCO DO GROVE,2025-09-28,Domingo,0.25,road running,Infantil,0,0,O Grove,O Salnés,Galicia,V9LyVPjJ,PITUFOS
carreirasgalegas,XXIV EDICIÓN DA CARREIRA POPULAR DA FESTA DO MARISCO DO GROVE,2025-09-28,Domingo,0.5,road running,Absoluta/General,0,0,O Grove,O Salnés,Galicia,V9LyVPjJ,PREBENX.
carreirasgalegas,XXIV EDICIÓN DA CARREIRA POPULAR DA FESTA DO MARISCO DO GROVE,2025-09-28,Domingo,0.5,road running,Infantil,16,11,O Grove,O Salnés,Galicia,V9LyVPjJ,SUB 10 F; SUB 10 M
carreirasgalegas,XXIV EDICIÓN DA CARREIRA POPULAR DA FESTA DO MARISCO DO GROVE,2025-09-28,Domingo,1.0,road running,Infantil,26,8,O Grove,O Salnés,Galicia,V9LyVPjJ,SUB 12 F; SUB 12 M; SUB 14 - 16 - 18 M; SUB 14 F
carreirasgalegas,XXIV EDICIÓN DA CARREIRA POPULAR DA FESTA DO MARISCO DO GROVE,2025-09-28,Domingo,1.5,road running,Infantil,5,0,O Grove,O Salnés,Galicia,V9LyVPjJ,SUB 16 E SUB 18 F; SUB 16 E SUB 18 M
carreirasgalegas,XXIV EDICIÓN DA CARREIRA POPULAR DA FESTA DO MARISCO DO GROVE,2025-09-28,Domingo,10.0,road running,Absoluta/General,47,127,O Grove,O Salnés,Galicia,V9LyVPjJ,ABS 10K
carreirasgalegas,XXIV MILLA URBANA SAN MIGUEL DE MARÍN,2023-09-29,Viernes,1.0,road running,Infantil,0,0,Marín,Morrazo,Pontevedra,0gj1wamz,CARREIRAS MENORES
carreirasgalegas,XXIV MILLA URBANA SAN MIGUEL DE MARÍN,2023-09-29,Viernes,1.609,road running,Absoluta/General,0,0,Marín,Morrazo,Pontevedra,0gj1wamz,MILLA ÉLITE FEM; MILLA ÉLITE MASC; MILLAS POPULARES
carreirasgalegas,XXIV MILLA URBANA SAN MIGUEL DE MARÍN,2023-09-29,Viernes,5.0,road running,Otros,0,0,Marín,Morrazo,Pontevedra,0gj1wamz,5K
carreirasgalegas,XXIX CARREIRA POPULAR CONCELLO DE ORDES,2026-05-24,Domingo,0.3,road running,Absoluta/General,0,0,Ordes,Ordes,A Coruña,AmkKngm4,BABY
carreirasgalegas,XXIX CARREIRA POPULAR CONCELLO DE ORDES,2026-05-24,Domingo,0.3,road running,Infantil,0,0,Ordes,Ordes,A Coruña,AmkKngm4,PREBENXAMÍN
carreirasgalegas,XXIX CARREIRA POPULAR CONCELLO DE ORDES,2026-05-24,Domingo,1.2,road running,Infantil,35,33,Ordes,Ordes,A Coruña,AmkKngm4,SUB 10 E SUB 12
carreirasgalegas,XXIX CARREIRA POPULAR CONCELLO DE ORDES,2026-05-24,Domingo,2.4,road running,Infantil,20,9,Ordes,Ordes,A Coruña,AmkKngm4,SUB 14 E SUB 16
carreirasgalegas,XXIX CARREIRA POPULAR CONCELLO DE ORDES,2026-05-24,Domingo,8.5,road running,Absoluta/General,50,157,Ordes,Ordes,A Coruña,AmkKngm4,ABSOLUTA 8.5K
carreirasgalegas,XXV CARREIRA SAN SILVESTRE CASTRELO DE MIÑO,2023-12-31,Domingo,0.125,road running,Infantil,0,0,Castrelo de Miño,O Ribeiro,Ourense,vVjRx5m7,PITUFO
carreirasgalegas,XXV CARREIRA SAN SILVESTRE CASTRELO DE MIÑO,2023-12-31,Domingo,1.15,road running,Infantil,5,4,Castrelo de Miño,O Ribeiro,Ourense,vVjRx5m7,SUB 12
carreirasgalegas,XXV CARREIRA SAN SILVESTRE CASTRELO DE MIÑO,2023-12-31,Domingo,2.75,road running,Infantil,4,7,Castrelo de Miño,O Ribeiro,Ourense,vVjRx5m7,SUB 16
carreirasgalegas,XXV CARREIRA SAN SILVESTRE CASTRELO DE MIÑO,2023-12-31,Domingo,5.5,road running,Absoluta/General,44,124,Castrelo de Miño,O Ribeiro,Ourense,vVjRx5m7,ABSOLUTA
carreirasgalegas,XXV CROSS GUILLELME BROWN,2022-11-05,Sábado,1.68,road running,Absoluta/General,0,0,Pereiro de Aguiar,Ourense,Ourense,yz9z3Rjq,"NAIS, PAIS E PROFESORADO DO COLEXIO"
carreirasgalegas,XXV CROSS GUILLELME BROWN,2022-11-05,Sábado,4.2,road running,Absoluta/General,0,0,Pereiro de Aguiar,Ourense,Ourense,yz9z3Rjq,ABSOLUTA
carreirasgalegas,XXV CROSS GUILLELME BROWN,2022-11-05,Sábado,10.0,road running,Infantil,0,0,Pereiro de Aguiar,Ourense,Ourense,yz9z3Rjq,MENORES
carreirasgalegas,XXV MILLA URBANA SAN MIGUEL DE MARÍN,2024-09-28,Sábado,1.0,road running,Infantil,0,0,Marín,Morrazo,Pontevedra,xqjydQ9K,CARREIRAS MENORES
carreirasgalegas,XXV MILLA URBANA SAN MIGUEL DE MARÍN,2024-09-28,Sábado,1.206,road running,Infantil,30,30,Marín,Morrazo,Pontevedra,xqjydQ9K,SUB 14 FEM; SUB 14 MASC; SUB 16 FEM; SUB 16 MASC
carreirasgalegas,XXV MILLA URBANA SAN MIGUEL DE MARÍN,2024-09-28,Sábado,1.609,road running,Absoluta/General,11,31,Marín,Morrazo,Pontevedra,xqjydQ9K,MILLA ÉLITE FEM; MILLA ÉLITE MASC; MILLAS POPULARES S18 ATA SEN
carreirasgalegas,XXV MILLA URBANA SAN MIGUEL DE MARÍN,2024-09-28,Sábado,1.609,road running,Mayores/Veteranos,6,31,Marín,Morrazo,Pontevedra,xqjydQ9K,MILLAS POPULARES MASTER
carreirasgalegas,XXV MILLA URBANA SAN MIGUEL DE MARÍN,2024-09-28,Sábado,5.0,road running,Otros,17,60,Marín,Morrazo,Pontevedra,xqjydQ9K,5K
carreirasgalegas,XXVI CARREIRA POPULAR CONCELLO DE ORDES,2023-09-10,Domingo,0.3,road running,Absoluta/General,0,0,Ordes,Ordes,A Coruña,v6mxXLm4,BABY E PRENBENX
carreirasgalegas,XXVI CARREIRA POPULAR CONCELLO DE ORDES,2023-09-10,Domingo,1.2,road running,Infantil,0,0,Ordes,Ordes,A Coruña,v6mxXLm4,SUB 10 E SUB 12
carreirasgalegas,XXVI CARREIRA POPULAR CONCELLO DE ORDES,2023-09-10,Domingo,2.4,road running,Infantil,0,0,Ordes,Ordes,A Coruña,v6mxXLm4,SUB 14 E SUB 16
carreirasgalegas,XXVI CARREIRA POPULAR CONCELLO DE ORDES,2023-09-10,Domingo,8.5,road running,Absoluta/General,0,0,Ordes,Ordes,A Coruña,v6mxXLm4,"ABSOLUTA 8,5K"
carreirasgalegas,XXVI CARREIRA SAN SILVESTRE CASTRELO DE MIÑO,2024-12-31,Martes,0.125,road running,Infantil,0,0,Castrelo de Miño,O Ribeiro,Ourense,kLl7dRmO,SUB 8
carreirasgalegas,XXVI CARREIRA SAN SILVESTRE CASTRELO DE MIÑO,2024-12-31,Martes,1.15,road running,Infantil,8,9,Castrelo de Miño,O Ribeiro,Ourense,kLl7dRmO,SUB 12 E SUB 10
carreirasgalegas,XXVI CARREIRA SAN SILVESTRE CASTRELO DE MIÑO,2024-12-31,Martes,2.75,road running,Infantil,2,4,Castrelo de Miño,O Ribeiro,Ourense,kLl7dRmO,SUB 14 E SUB 16
carreirasgalegas,XXVI CARREIRA SAN SILVESTRE CASTRELO DE MIÑO,2024-12-31,Martes,5.5,road running,Absoluta/General,40,145,Castrelo de Miño,O Ribeiro,Ourense,kLl7dRmO,"ABSOLUTA 5,5 K"
carreirasgalegas,XXVI CROSS GUILLELME BROWN,2023-12-02,Sábado,0.0,road running,Infantil,0,0,Pereiro de Aguiar,Ourense,Ourense,XPj0eQln,SUB 10 - 12 - 14 - 16 - 18
carreirasgalegas,XXVI CROSS GUILLELME BROWN,2023-12-02,Sábado,0.2,road running,Infantil,0,0,Pereiro de Aguiar,Ourense,Ourense,XPj0eQln,CHUPETES
carreirasgalegas,XXVI CROSS GUILLELME BROWN,2023-12-02,Sábado,0.4,road running,Infantil,0,0,Pereiro de Aguiar,Ourense,Ourense,XPj0eQln,PREBENXAMÍN
carreirasgalegas,XXVI CROSS GUILLELME BROWN,2023-12-02,Sábado,4.2,road running,Absoluta/General,0,0,Pereiro de Aguiar,Ourense,Ourense,XPj0eQln,"ABSOLUTA; PAIS, NAIS E PROFESORADO"
carreirasgalegas,XXVI MILLA DE SAN MIGUEL DE MARÍN,2025-09-27,Sábado,0.0,road running,Infantil,0,0,Marín,Morrazo,Pontevedra,Blgd84mL,CARREIRAS MENORES
carreirasgalegas,XXVI MILLA DE SAN MIGUEL DE MARÍN,2025-09-27,Sábado,1.206,road running,Infantil,19,20,Marín,Morrazo,Pontevedra,Blgd84mL,SUB 14 FEM; SUB 14 MASC; SUB 16 FEM; SUB 16 MASC
carreirasgalegas,XXVI MILLA DE SAN MIGUEL DE MARÍN,2025-09-27,Sábado,1.609,road running,Absoluta/General,7,12,Marín,Morrazo,Pontevedra,Blgd84mL,MILLA ÉLITE FEM; MILLA ÉLITE MASC; MILLAS POPULARES
carreirasgalegas,XXVI MILLA DE SAN MIGUEL DE MARÍN,2025-09-27,Sábado,1.609,road running,Infantil,6,7,Marín,Morrazo,Pontevedra,Blgd84mL,MILLA SUB 18 - 20 - SEN
carreirasgalegas,XXVI MILLA DE SAN MIGUEL DE MARÍN,2025-09-27,Sábado,1.609,road running,Mayores/Veteranos,4,24,Marín,Morrazo,Pontevedra,Blgd84mL,MILLA MÁSTER
carreirasgalegas,XXVI MILLA DE SAN MIGUEL DE MARÍN,2025-09-27,Sábado,5.0,road running,Otros,27,64,Marín,Morrazo,Pontevedra,Blgd84mL,5K
carreirasgalegas,XXVII CARREIRA POPULAR CONCELLO DE ORDES,2024-05-05,Domingo,0.3,road running,Absoluta/General,0,0,Ordes,Ordes,A Coruña,wBlpYbmQ,BABY E PRENBENX
carreirasgalegas,XXVII CARREIRA POPULAR CONCELLO DE ORDES,2024-05-05,Domingo,1.2,road running,Infantil,14,20,Ordes,Ordes,A Coruña,wBlpYbmQ,SUB 10 E SUB 12
carreirasgalegas,XXVII CARREIRA POPULAR CONCELLO DE ORDES,2024-05-05,Domingo,2.4,road running,Infantil,9,10,Ordes,Ordes,A Coruña,wBlpYbmQ,SUB 14 E SUB 16
carreirasgalegas,XXVII CARREIRA POPULAR CONCELLO DE ORDES,2024-05-05,Domingo,8.5,road running,Absoluta/General,27,97,Ordes,Ordes,A Coruña,wBlpYbmQ,"8,5 K ABSOLUTA"
carreirasgalegas,XXVII CARREIRA SAN SILVESTRE CASTRELO DE MIÑO,2025-12-31,Miércoles,0.125,road running,Infantil,0,0,Castrelo de Miño,O Ribeiro,Ourense,qjyNNVlK,PITUFOS
carreirasgalegas,XXVII CARREIRA SAN SILVESTRE CASTRELO DE MIÑO,2025-12-31,Miércoles,1.15,road running,Infantil,3,9,Castrelo de Miño,O Ribeiro,Ourense,qjyNNVlK,SUB 10 E SUB 12
carreirasgalegas,XXVII CARREIRA SAN SILVESTRE CASTRELO DE MIÑO,2025-12-31,Miércoles,2.75,road running,Infantil,2,5,Castrelo de Miño,O Ribeiro,Ourense,qjyNNVlK,SUB 14 E SUB 16
carreirasgalegas,XXVII CARREIRA SAN SILVESTRE CASTRELO DE MIÑO,2025-12-31,Miércoles,5.5,road running,Absoluta/General,35,128,Castrelo de Miño,O Ribeiro,Ourense,qjyNNVlK,"ABSOLUTA 5,5 K"
carreirasgalegas,XXVII CARREIRA SAN SILVESTRE CASTRELO DE MIÑO,2025-12-31,Miércoles,5.5,road running,Infantil,0,0,Castrelo de Miño,O Ribeiro,Ourense,qjyNNVlK,SUB 18
carreirasgalegas,XXVII CROSS GUILLELME BROWN,2024-11-30,Sábado,0.2,road running,Infantil,0,0, O Pereiro de Aguiar,Ourense,Ourense,WyjPRnme,CHUPETES
carreirasgalegas,XXVII CROSS GUILLELME BROWN,2024-11-30,Sábado,0.4,road running,Infantil,0,0, O Pereiro de Aguiar,Ourense,Ourense,WyjPRnme,PREBENXAMÍN
carreirasgalegas,XXVII CROSS GUILLELME BROWN,2024-11-30,Sábado,0.84,road running,Infantil,55,17, O Pereiro de Aguiar,Ourense,Ourense,WyjPRnme,SUB 10 FEM; SUB 10 MASC; SUB 12 FEM
carreirasgalegas,XXVII CROSS GUILLELME BROWN,2024-11-30,Sábado,1.68,road running,Absoluta/General,4,8, O Pereiro de Aguiar,Ourense,Ourense,WyjPRnme,"NAIS, PAIS E PROFESORADO"
carreirasgalegas,XXVII CROSS GUILLELME BROWN,2024-11-30,Sábado,1.68,road running,Infantil,14,7, O Pereiro de Aguiar,Ourense,Ourense,WyjPRnme,SUB 12 MASC; SUB 14 FEM
carreirasgalegas,XXVII CROSS GUILLELME BROWN,2024-11-30,Sábado,2.52,road running,Infantil,13,11, O Pereiro de Aguiar,Ourense,Ourense,WyjPRnme,SUB 14 MASC; SUB 16 F E SUB 18F
carreirasgalegas,XXVII CROSS GUILLELME BROWN,2024-11-30,Sábado,3.36,road running,Infantil,0,5, O Pereiro de Aguiar,Ourense,Ourense,WyjPRnme,SUB16 M E SUB18 M
carreirasgalegas,XXVII CROSS GUILLELME BROWN,2024-11-30,Sábado,4.2,road running,Absoluta/General,10,35, O Pereiro de Aguiar,Ourense,Ourense,WyjPRnme,ABSOLUTA
carreirasgalegas,XXVIII CROSS GUILLELME BROWN,2025-11-22,Sábado,0.2,road running,Infantil,0,0,O Pereiro de Aguiar,Ourense,Ourense,emDArv9D,CHUPETES
carreirasgalegas,XXVIII CROSS GUILLELME BROWN,2025-11-22,Sábado,0.4,road running,Infantil,0,0,O Pereiro de Aguiar,Ourense,Ourense,emDArv9D,PREBENXAMÍN
carreirasgalegas,XXVIII CROSS GUILLELME BROWN,2025-11-22,Sábado,0.821,road running,Infantil,0,0,O Pereiro de Aguiar,Ourense,Ourense,emDArv9D,SUB 10 FEM; SUB 10 MASC; SUB 12 FEM
carreirasgalegas,XXVIII CROSS GUILLELME BROWN,2025-11-22,Sábado,1.642,road running,Absoluta/General,0,0,O Pereiro de Aguiar,Ourense,Ourense,emDArv9D,"PAIS, NAIS E PROFESORADO"
carreirasgalegas,XXVIII CROSS GUILLELME BROWN,2025-11-22,Sábado,1.642,road running,Infantil,0,0,O Pereiro de Aguiar,Ourense,Ourense,emDArv9D,SUB 12 MASC; SUB 14 FEM
carreirasgalegas,XXVIII CROSS GUILLELME BROWN,2025-11-22,Sábado,2.462,road running,Infantil,0,0,O Pereiro de Aguiar,Ourense,Ourense,emDArv9D,SUB 14 MASC; SUB 16 E SUB 18 F.
carreirasgalegas,XXVIII CROSS GUILLELME BROWN,2025-11-22,Sábado,3.284,road running,Infantil,0,0,O Pereiro de Aguiar,Ourense,Ourense,emDArv9D,SUB 16 E SUB 18 M.
carreirasgalegas,XXVIII CROSS GUILLELME BROWN,2025-11-22,Sábado,4.105,road running,Absoluta/General,0,0,O Pereiro de Aguiar,Ourense,Ourense,emDArv9D,ABSOLUTA
carreirasgalegas,XXVIII MILLA URBANA CONCELLO DE ARES 2019. VII CIRCUITO DEP. PROVINCIAL DE A CORUÑA,2019-08-03,Sábado,0.05,road running,Infantil,0,0,Ares,Ferrol,A Coruña,3Amkvol4,PREBIBERÓNS
carreirasgalegas,XXVIII MILLA URBANA CONCELLO DE ARES 2019. VII CIRCUITO DEP. PROVINCIAL DE A CORUÑA,2019-08-03,Sábado,0.1,road running,Infantil,0,0,Ares,Ferrol,A Coruña,3Amkvol4,BIBERÓNS
carreirasgalegas,XXVIII MILLA URBANA CONCELLO DE ARES 2019. VII CIRCUITO DEP. PROVINCIAL DE A CORUÑA,2019-08-03,Sábado,0.25,road running,Infantil,0,0,Ares,Ferrol,A Coruña,3Amkvol4,PREBENXAMÍN
carreirasgalegas,XXVIII MILLA URBANA CONCELLO DE ARES 2019. VII CIRCUITO DEP. PROVINCIAL DE A CORUÑA,2019-08-03,Sábado,0.5,road running,Infantil,0,0,Ares,Ferrol,A Coruña,3Amkvol4,SUB 10
